id,chara_id,target_scene,target_cut,target_type,value
1033,1026,4,0,0,2
1034,1026,7,0,0,1
1035,1026,8,0,0,1
1036,1026,3,1,0,6
1037,1026,6,0,1,2
1038,1026,2,103010,0,5
1039,1026,2,103020,0,6
1040,1026,2,103030,0,5
1041,1026,2,103050,0,4
1042,1026,2,103040,0,6
1043,1026,2,101045,1,1
1044,1026,2,102040,1,1
1045,1026,2,101014,0,3
1046,1026,2,101042,0,3
1047,1026,2,101012,0,2
1048,1026,2,101031,0,1
1049,1026,2,101031,1,1
1050,1026,2,101032,0,1
1051,1026,2,101032,1,1
1052,1026,2,101033,0,1
1053,1026,2,101033,1,1
1054,1026,2,101034,0,1
1055,1026,2,101034,1,1
1056,1026,2,102030,0,1
1057,1026,2,102030,1,1
1058,1026,5,0,0,6
1059,1026,5,1,6,2
1060,1026,5,1,7,2
1061,1026,5,2,1,6
1062,1026,5,0,1,3
1063,1026,5,0,2,3
1064,1026,5,0,3,1
1065,1026,5,0,4,5
1066,1026,0,2,0,2
1067,1027,0,0,0,1
1068,1027,1,0,0,2
1069,1027,1,1,0,2
1070,1027,1,2,0,2
1071,1027,1,3,0,2
1072,1027,1,4,0,2
1073,1027,1,5,0,2
1074,1027,4,0,0,1
1075,1027,7,0,0,2
1076,1027,8,0,0,1
1077,1027,3,1,0,3
1078,1027,6,0,1,3
1079,1027,2,103010,0,2
1080,1027,2,103020,0,5
1081,1027,2,103030,0,4
1082,1027,2,103050,0,3
1083,1027,2,103040,0,4
1084,1027,2,101045,1,1
1085,1027,2,102040,1,1
1086,1027,2,101014,0,1
1087,1027,2,101042,0,1
1088,1027,2,101012,0,1
1089,1027,2,101031,0,1
1090,1027,2,101031,1,1
1091,1027,2,101032,0,1
1092,1027,2,101032,1,1
1093,1027,2,101033,0,1
1094,1027,2,101033,1,1
1095,1027,2,101034,0,1
1096,1027,2,101034,1,1
1097,1027,2,102030,0,1
1098,1027,2,102030,1,1
1099,1027,5,0,0,5
1100,1027,5,1,6,3
1101,1027,5,1,7,3
1102,1027,5,2,1,5
1103,1027,5,0,1,3
1104,1027,5,0,2,3
1105,1027,5,0,3,1
1106,1027,5,0,4,2
1107,1027,0,2,0,1
1108,1028,0,0,0,1
1109,1028,1,0,0,1
1110,1028,1,1,0,4
1111,1028,1,2,0,1
1112,1028,1,3,0,1
1113,1028,1,4,0,4
1114,1028,1,5,0,4
1115,1028,4,0,0,2
1116,1028,7,0,0,1
1117,1028,8,0,0,1
1118,1028,3,1,0,1
1119,1028,6,0,1,1
1120,1028,2,103010,0,4
1121,1028,2,103020,0,3
1122,1028,2,103030,0,1
1123,1028,2,103050,0,1
1124,1028,2,103040,0,5
1125,1028,2,101045,1,4
1126,1028,2,102040,1,4
1127,1028,2,101014,0,2
1128,1028,2,101042,0,2
1129,1028,2,101012,0,1
1130,1028,2,101031,0,1
1131,1028,2,101031,1,1
1132,1028,2,101032,0,1
1133,1028,2,101032,1,1
1134,1028,2,101033,0,1
1135,1028,2,101033,1,1
1136,1028,2,101034,0,1
1137,1028,2,101034,1,1
1138,1028,2,102030,0,1
1139,1028,2,102030,1,1
1140,1028,5,0,0,3
1141,1028,5,1,6,1
1142,1028,5,1,7,4
1143,1028,5,2,1,1
1144,1028,5,0,1,1
1145,1028,5,0,2,1
1146,1028,5,0,3,1
1147,1028,5,0,4,1
1148,1028,0,2,0,1
1149,1029,0,0,0,1
1150,1029,1,0,0,1
1151,1029,1,1,0,1
1152,1029,1,2,0,1
1153,1029,1,3,0,2
1154,1029,1,4,0,1
1155,1029,1,5,0,1
1156,1029,4,0,0,1
1157,1029,7,0,0,1
1158,1029,8,0,0,1
1159,1029,3,1,0,4
1160,1029,6,0,1,1
1161,1029,2,103010,0,2
1162,1029,2,103020,0,3
1163,1029,2,103030,0,4
1164,1029,2,103050,0,1
1165,1029,2,103040,0,1
1166,1029,2,101045,1,1
1167,1029,2,102040,1,1
1168,1029,2,101014,0,2
1169,1029,2,101042,0,1
1170,1029,2,101012,0,1
1171,1029,2,101031,0,2
1172,1029,2,101031,1,2
1173,1029,2,101032,0,2
1174,1029,2,101032,1,2
1175,1029,2,101033,0,2
1176,1029,2,101033,1,2
1177,1029,2,101034,0,2
1178,1029,2,101034,1,2
1179,1029,2,102030,0,2
1180,1029,2,102030,1,2
1181,1029,5,0,0,3
1182,1029,5,1,6,2
1183,1029,5,1,7,5
1184,1029,5,2,1,4
1185,1029,5,0,1,2
1186,1029,5,0,2,2
1187,1029,5,0,3,1
1188,1029,5,0,4,1
1189,1029,0,2,0,1
1190,1030,0,0,0,1
1191,1030,1,0,0,3
1192,1030,1,1,0,3
1193,1030,1,2,0,3
1194,1030,1,3,0,2
1195,1030,1,4,0,3
1196,1030,1,5,0,1
1197,1030,4,0,0,2
1198,1030,7,0,0,1
1199,1030,8,0,0,1
1200,1030,3,1,0,4
1201,1030,6,0,1,6
1202,1030,2,103010,0,6
1203,1030,2,103020,0,3
1204,1030,2,103030,0,3
1205,1030,2,103050,0,4
1206,1030,2,103040,0,2
1207,1030,2,101045,1,6
1208,1030,2,102040,1,6
1209,1030,2,101014,0,2
1210,1030,2,101042,0,3
1211,1030,2,101012,0,2
1212,1030,2,101031,0,2
1213,1030,2,101031,1,2
1214,1030,2,101032,0,2
1215,1030,2,101032,1,2
1216,1030,2,101033,0,2
1217,1030,2,101033,1,2
1218,1030,2,101034,0,2
1219,1030,2,101034,1,2
1220,1030,2,102030,0,2
1221,1030,2,102030,1,2
1222,1030,5,0,0,3
1223,1030,5,1,6,3
1224,1030,5,1,7,6
1225,1030,5,2,1,2
1226,1030,5,0,1,1
1227,1030,5,0,2,1
1228,1030,5,0,3,1
1229,1030,5,0,4,3
1230,1030,0,2,0,1
1231,1031,0,0,0,1
1232,1031,1,0,0,1
1233,1031,1,1,0,1
1234,1031,1,2,0,1
1235,1031,1,3,0,2
1236,1031,1,4,0,1
1237,1031,1,5,0,1
1238,1031,4,0,0,1
1239,1031,7,0,0,2
1240,1031,8,0,0,1
1241,1031,3,1,0,5
1242,1031,6,0,1,3
1243,1031,2,103010,0,2
1244,1031,2,103020,0,5
1245,1031,2,103030,0,4
1246,1031,2,103050,0,6
1247,1031,2,103040,0,1
1248,1031,2,101045,1,1
1249,1031,2,102040,1,1
1250,1031,2,101014,0,1
1251,1031,2,101042,0,2
1252,1031,2,101012,0,1
1253,1031,2,101031,0,2
1254,1031,2,101031,1,2
1255,1031,2,101032,0,2
1256,1031,2,101032,1,2
1257,1031,2,101033,0,2
1258,1031,2,101033,1,2
1259,1031,2,101034,0,2
1260,1031,2,101034,1,2
1261,1031,2,102030,0,2
1262,1031,2,102030,1,2
1263,1031,5,0,0,5
1264,1031,5,1,6,1
1265,1031,5,1,7,1
1266,1031,5,2,1,5
1267,1031,5,0,1,1
1268,1031,5,0,2,1
1269,1031,5,0,3,1
1270,1031,5,0,4,1
1271,1031,0,2,0,1
1272,1032,0,0,0,1
1273,1032,1,0,0,5
1274,1032,1,1,0,3
1275,1032,1,2,0,5
1276,1032,1,3,0,1
1277,1032,1,4,0,3
1278,1032,1,5,0,5
1279,1032,4,0,0,2
1280,1032,7,0,0,2
1281,1032,8,0,0,1
1282,1032,3,1,0,6
1283,1032,6,0,1,5
1284,1032,2,103010,0,5
1285,1032,2,103020,0,2
1286,1032,2,103030,0,5
1287,1032,2,103050,0,4
1288,1032,2,103040,0,6
1289,1032,2,101045,1,5
1290,1032,2,102040,1,5
1291,1032,2,101014,0,3
1292,1032,2,101042,0,3
1293,1032,2,101012,0,2
1294,1032,2,101031,0,1
1295,1032,2,101031,1,1
1296,1032,2,101032,0,1
1297,1032,2,101032,1,1
1298,1032,2,101033,0,1
1299,1032,2,101033,1,1
1300,1032,2,101034,0,1
1301,1032,2,101034,1,1
1302,1032,2,102030,0,1
1303,1032,2,102030,1,1
1304,1032,5,0,0,6
1305,1032,5,1,6,2
1306,1032,5,1,7,2
1307,1032,5,2,1,6
1308,1032,5,0,1,2
1309,1032,5,0,2,2
1310,1032,5,0,3,1
1311,1032,5,0,4,5
1312,1032,0,2,0,1
1313,1033,0,0,0,1
1314,1033,1,0,0,5
1315,1033,1,1,0,3
1316,1033,1,2,0,5
1317,1033,1,3,0,4
1318,1033,1,4,0,3
1319,1033,1,5,0,5
1320,1033,4,0,0,1
1321,1033,7,0,0,1
1322,1033,8,0,0,1
1323,1033,3,1,0,2
1324,1033,6,0,1,2
1325,1033,2,103010,0,5
1326,1033,2,103020,0,6
1327,1033,2,103030,0,5
1328,1033,2,103050,0,4
1329,1033,2,103040,0,6
1330,1033,2,101045,1,6
1331,1033,2,102040,1,6
1332,1033,2,101014,0,3
1333,1033,2,101042,0,3
1334,1033,2,101012,0,2
1335,1033,2,101031,0,1
1336,1033,2,101031,1,1
1337,1033,2,101032,0,1
1338,1033,2,101032,1,1
1339,1033,2,101033,0,1
1340,1033,2,101033,1,1
1341,1033,2,101034,0,1
1342,1033,2,101034,1,1
1343,1033,2,102030,0,1
1344,1033,2,102030,1,1
1345,1033,5,0,0,6
1346,1033,5,1,6,3
1347,1033,5,1,7,3
1348,1033,5,2,1,2
1349,1033,5,0,1,2
1350,1033,5,0,2,2
1351,1033,5,0,3,1
1352,1033,5,0,4,5
1353,1033,0,2,0,2
1354,1034,0,0,0,5
1355,1034,1,0,0,2
1356,1034,1,1,0,2
1357,1034,1,2,0,2
1358,1034,1,3,0,2
1359,1034,1,4,0,2
1360,1034,1,5,0,2
1361,1034,4,0,0,2
1362,1034,7,0,0,2
1363,1034,8,0,0,1
1364,1034,3,1,0,3
1365,1034,6,0,1,3
1366,1034,2,103010,0,2
1367,1034,2,103020,0,1
1368,1034,2,103030,0,4
1369,1034,2,103050,0,3
1370,1034,2,103040,0,3
1371,1034,2,101045,1,2
1372,1034,2,102040,1,2
1373,1034,2,101014,0,1
1374,1034,2,101042,0,1
1375,1034,2,101012,0,1
1376,1034,2,101031,0,1
1377,1034,2,101031,1,1
1378,1034,2,101032,0,1
1379,1034,2,101032,1,1
1380,1034,2,101033,0,1
1381,1034,2,101033,1,1
1382,1034,2,101034,0,1
1383,1034,2,101034,1,1
1384,1034,2,102030,0,1
1385,1034,2,102030,1,1
1386,1034,5,0,0,1
1387,1034,5,1,6,1
1388,1034,5,1,7,4
1389,1034,5,2,1,3
1390,1034,5,0,1,3
1391,1034,5,0,2,3
1392,1034,5,0,3,1
1393,1034,5,0,4,2
1394,1034,0,2,0,5
1395,1035,0,0,0,1
1396,1035,1,0,0,2
1397,1035,1,1,0,2
1398,1035,1,2,0,2
1399,1035,1,3,0,2
1400,1035,1,4,0,2
1401,1035,1,5,0,2
1402,1035,4,0,0,1
1403,1035,7,0,0,2
1404,1035,8,0,0,1
1405,1035,3,1,0,5
1406,1035,6,0,1,3
1407,1035,2,103010,0,4
1408,1035,2,103020,0,2
1409,1035,2,103030,0,4
1410,1035,2,103050,0,3
1411,1035,2,103040,0,5
1412,1035,2,101045,1,4
1413,1035,2,102040,1,4
1414,1035,2,101014,0,1
1415,1035,2,101042,0,1
1416,1035,2,101012,0,1
1417,1035,2,101031,0,1
1418,1035,2,101031,1,1
1419,1035,2,101032,0,1
1420,1035,2,101032,1,1
1421,1035,2,101033,0,1
1422,1035,2,101033,1,1
1423,1035,2,101034,0,1
1424,1035,2,101034,1,1
1425,1035,2,102030,0,1
1426,1035,2,102030,1,1
1427,1035,5,0,0,2
1428,1035,5,1,6,2
1429,1035,5,1,7,5
1430,1035,5,2,1,5
1431,1035,5,0,1,3
1432,1035,5,0,2,3
1433,1035,5,0,3,1
1434,1035,5,0,4,2
1435,1035,0,2,0,1
1436,1036,0,0,0,5
1437,1036,1,0,0,5
1438,1036,1,1,0,2
1439,1036,1,2,0,5
1440,1036,1,3,0,4
1441,1036,1,4,0,2
1442,1036,1,5,0,5
1443,1036,4,0,0,2
1444,1036,7,0,0,1
1445,1036,8,0,0,1
1446,1036,3,1,0,6
1447,1036,6,0,1,5
1448,1036,2,103010,0,5
1449,1036,2,103020,0,2
1450,1036,2,103030,0,5
1451,1036,2,103050,0,3
1452,1036,2,103040,0,4
1453,1036,2,101045,1,5
1454,1036,2,102040,1,5
1455,1036,2,101014,0,3
1456,1036,2,101042,0,3
1457,1036,2,101012,0,2
1458,1036,2,101031,0,1
1459,1036,2,101031,1,1
1460,1036,2,101032,0,1
1461,1036,2,101032,1,1
1462,1036,2,101033,0,1
1463,1036,2,101033,1,1
1464,1036,2,101034,0,1
1465,1036,2,101034,1,1
1466,1036,2,102030,0,1
1467,1036,2,102030,1,1
1468,1036,5,0,0,2
1469,1036,5,1,6,3
1470,1036,5,1,7,6
1471,1036,5,2,1,6
1472,1036,5,0,1,3
1473,1036,5,0,2,3
1474,1036,5,0,3,1
1475,1036,5,0,4,5
1476,1036,0,2,0,5
1477,1037,0,0,0,2
1478,1037,1,0,0,6
1479,1037,1,1,0,3
1480,1037,1,2,0,5
1481,1037,1,3,0,2
1482,1037,1,4,0,3
1483,1037,1,5,0,3
1484,1037,4,0,0,1
1485,1037,7,0,0,1
1486,1037,8,0,0,1
1487,1037,3,1,0,6
1488,1037,6,0,1,5
1489,1037,2,103010,0,6
1490,1037,2,103020,0,7
1491,1037,2,103030,0,2
1492,1037,2,103050,0,4
1493,1037,2,103040,0,2
1494,1037,2,101045,1,3
1495,1037,2,102040,1,3
1496,1037,2,101014,0,3
1497,1037,2,101042,0,3
1498,1037,2,101012,0,2
1499,1037,2,101031,0,1
1500,1037,2,101031,1,1
1501,1037,2,101032,0,1
1502,1037,2,101032,1,1
1503,1037,2,101033,0,1
1504,1037,2,101033,1,1
1505,1037,2,101034,0,1
1506,1037,2,101034,1,1
1507,1037,2,102030,0,1
1508,1037,2,102030,1,1
1509,1037,5,0,0,3
1510,1037,5,1,6,1
1511,1037,5,1,7,1
1512,1037,5,2,1,6
1513,1037,5,0,1,2
1514,1037,5,0,2,2
1515,1037,5,0,3,1
1516,1037,5,0,4,5
1517,1037,0,2,0,2
1518,1038,0,0,0,2
1519,1038,1,0,0,4
1520,1038,1,1,0,4
1521,1038,1,2,0,1
1522,1038,1,3,0,1
1523,1038,1,4,0,4
1524,1038,1,5,0,1
1525,1038,4,0,0,2
1526,1038,7,0,0,2
1527,1038,8,0,0,1
1528,1038,3,1,0,1
1529,1038,6,0,1,2
1530,1038,2,103010,0,1
1531,1038,2,103020,0,5
1532,1038,2,103030,0,4
1533,1038,2,103050,0,4
1534,1038,2,103040,0,2
1535,1038,2,101045,1,3
1536,1038,2,102040,1,3
1537,1038,2,101014,0,2
1538,1038,2,101042,0,3
1539,1038,2,101012,0,2
1540,1038,2,101031,0,1
1541,1038,2,101031,1,1
1542,1038,2,101032,0,1
1543,1038,2,101032,1,1
1544,1038,2,101033,0,1
1545,1038,2,101033,1,1
1546,1038,2,101034,0,1
1547,1038,2,101034,1,1
1548,1038,2,102030,0,1
1549,1038,2,102030,1,1
1550,1038,5,0,0,5
1551,1038,5,1,6,2
1552,1038,5,1,7,2
1553,1038,5,2,1,1
1554,1038,5,0,1,2
1555,1038,5,0,2,2
1556,1038,5,0,3,1
1557,1038,5,0,4,1
1558,1038,0,2,0,2
1559,1039,0,0,0,2
1560,1039,1,0,0,1
1561,1039,1,1,0,2
1562,1039,1,2,0,1
1563,1039,1,3,0,4
1564,1039,1,4,0,2
1565,1039,1,5,0,1
1566,1039,4,0,0,1
1567,1039,7,0,0,2
1568,1039,8,0,0,1
1569,1039,3,1,0,7
1570,1039,6,0,1,3
1571,1039,2,103010,0,3
1572,1039,2,103020,0,5
1573,1039,2,103030,0,3
1574,1039,2,103050,0,2
1575,1039,2,103040,0,3
1576,1039,2,101045,1,4
1577,1039,2,102040,1,4
1578,1039,2,101014,0,1
1579,1039,2,101042,0,1
1580,1039,2,101012,0,1
1581,1039,2,101031,0,1
1582,1039,2,101031,1,1
1583,1039,2,101032,0,1
1584,1039,2,101032,1,1
1585,1039,2,101033,0,1
1586,1039,2,101033,1,1
1587,1039,2,101034,0,1
1588,1039,2,101034,1,1
1589,1039,2,102030,0,1
1590,1039,2,102030,1,1
1591,1039,5,0,0,5
1592,1039,5,1,6,3
1593,1039,5,1,7,3
1594,1039,5,2,1,7
1595,1039,5,0,1,1
1596,1039,5,0,2,1
1597,1039,5,0,3,1
1598,1039,5,0,4,1
1599,1039,0,2,0,2
1600,1040,0,0,0,2
1601,1040,1,0,0,6
1602,1040,1,1,0,3
1603,1040,1,2,0,5
1604,1040,1,3,0,2
1605,1040,1,4,0,3
1606,1040,1,5,0,3
1607,1040,4,0,0,2
1608,1040,7,0,0,1
1609,1040,8,0,0,1
1610,1040,3,1,0,6
1611,1040,6,0,1,5
1612,1040,2,103010,0,5
1613,1040,2,103020,0,7
1614,1040,2,103030,0,2
1615,1040,2,103050,0,2
1616,1040,2,103040,0,4
1617,1040,2,101045,1,5
1618,1040,2,102040,1,5
1619,1040,2,101014,0,3
1620,1040,2,101042,0,2
1621,1040,2,101012,0,2
1622,1040,2,101031,0,1
1623,1040,2,101031,1,1
1624,1040,2,101032,0,1
1625,1040,2,101032,1,1
1626,1040,2,101033,0,1
1627,1040,2,101033,1,1
1628,1040,2,101034,0,1
1629,1040,2,101034,1,1
1630,1040,2,102030,0,1
1631,1040,2,102030,1,1
1632,1040,5,0,0,7
1633,1040,5,1,6,1
1634,1040,5,1,7,4
1635,1040,5,2,1,6
1636,1040,5,0,1,3
1637,1040,5,0,2,3
1638,1040,5,0,3,1
1639,1040,5,0,4,5
1640,1040,0,2,0,2
1641,1041,0,0,0,1
1642,1041,1,0,0,2
1643,1041,1,1,0,2
1644,1041,1,2,0,2
1645,1041,1,3,0,1
1646,1041,1,4,0,2
1647,1041,1,5,0,2
1648,1041,4,0,0,1
1649,1041,7,0,0,2
1650,1041,8,0,0,1
1651,1041,3,1,0,3
1652,1041,6,0,1,3
1653,1041,2,103010,0,4
1654,1041,2,103020,0,2
1655,1041,2,103030,0,4
1656,1041,2,103050,0,5
1657,1041,2,103040,0,5
1658,1041,2,101045,1,1
1659,1041,2,102040,1,1
1660,1041,2,101014,0,1
1661,1041,2,101042,0,1
1662,1041,2,101012,0,1
1663,1041,2,101031,0,1
1664,1041,2,101031,1,1
1665,1041,2,101032,0,1
1666,1041,2,101032,1,1
1667,1041,2,101033,0,1
1668,1041,2,101033,1,1
1669,1041,2,101034,0,1
1670,1041,2,101034,1,1
1671,1041,2,102030,0,1
1672,1041,2,102030,1,1
1673,1041,5,0,0,4
1674,1041,5,1,6,2
1675,1041,5,1,7,5
1676,1041,5,2,1,3
1677,1041,5,0,1,1
1678,1041,5,0,2,1
1679,1041,5,0,3,1
1680,1041,5,0,4,2
1681,1041,0,2,0,1
1682,1042,0,0,0,2
1683,1042,1,0,0,5
1684,1042,1,1,0,1
1685,1042,1,2,0,5
1686,1042,1,3,0,1
1687,1042,1,4,0,1
1688,1042,1,5,0,5
1689,1042,4,0,0,2
1690,1042,7,0,0,2
1691,1042,8,0,0,1
1692,1042,3,1,0,7
1693,1042,6,0,1,4
1694,1042,2,103010,0,5
1695,1042,2,103020,0,4
1696,1042,2,103030,0,5
1697,1042,2,103050,0,2
1698,1042,2,103040,0,4
1699,1042,2,101045,1,5
1700,1042,2,102040,1,5
1701,1042,2,101014,0,1
1702,1042,2,101042,0,1
1703,1042,2,101012,0,1
1704,1042,2,101031,0,2
1705,1042,2,101031,1,2
1706,1042,2,101032,0,2
1707,1042,2,101032,1,2
1708,1042,2,101033,0,2
1709,1042,2,101033,1,2
1710,1042,2,101034,0,2
1711,1042,2,101034,1,2
1712,1042,2,102030,0,2
1713,1042,2,102030,1,2
1714,1042,5,0,0,4
1715,1042,5,1,6,3
1716,1042,5,1,7,6
1717,1042,5,2,1,7
1718,1042,5,0,1,3
1719,1042,5,0,2,3
1720,1042,5,0,3,1
1721,1042,5,0,4,5
1722,1042,0,2,0,2
1723,1043,0,0,0,1
1724,1043,1,0,0,2
1725,1043,1,1,0,2
1726,1043,1,2,0,2
1727,1043,1,3,0,2
1728,1043,1,4,0,2
1729,1043,1,5,0,2
1730,1043,4,0,0,1
1731,1043,7,0,0,2
1732,1043,8,0,0,1
1733,1043,3,1,0,3
1734,1043,6,0,1,3
1735,1043,2,103010,0,2
1736,1043,2,103020,0,2
1737,1043,2,103030,0,5
1738,1043,2,103050,0,5
1739,1043,2,103040,0,3
1740,1043,2,101045,1,2
1741,1043,2,102040,1,2
1742,1043,2,101014,0,1
1743,1043,2,101042,0,1
1744,1043,2,101012,0,1
1745,1043,2,101031,0,1
1746,1043,2,101031,1,1
1747,1043,2,101032,0,1
1748,1043,2,101032,1,1
1749,1043,2,101033,0,1
1750,1043,2,101033,1,1
1751,1043,2,101034,0,1
1752,1043,2,101034,1,1
1753,1043,2,102030,0,1
1754,1043,2,102030,1,1
1755,1043,5,0,0,2
1756,1043,5,1,6,1
1757,1043,5,1,7,1
1758,1043,5,2,1,3
1759,1043,5,0,1,3
1760,1043,5,0,2,3
1761,1043,5,0,3,1
1762,1043,5,0,4,2
1763,1043,0,2,0,1
1764,1044,0,0,0,1
1765,1044,1,0,0,2
1766,1044,1,1,0,4
1767,1044,1,2,0,2
1768,1044,1,3,0,2
1769,1044,1,4,0,4
1770,1044,1,5,0,1
1771,1044,4,0,0,2
1772,1044,7,0,0,1
1773,1044,8,0,0,1
1774,1044,3,1,0,1
1775,1044,6,0,1,1
1776,1044,2,103010,0,1
1777,1044,2,103020,0,3
1778,1044,2,103030,0,1
1779,1044,2,103050,0,1
1780,1044,2,103040,0,3
1781,1044,2,101045,1,4
1782,1044,2,102040,1,4
1783,1044,2,101014,0,1
1784,1044,2,101042,0,1
1785,1044,2,101012,0,1
1786,1044,2,101031,0,3
1787,1044,2,101031,1,3
1788,1044,2,101032,0,3
1789,1044,2,101032,1,3
1790,1044,2,101033,0,3
1791,1044,2,101033,1,3
1792,1044,2,101034,0,3
1793,1044,2,101034,1,3
1794,1044,2,102030,0,3
1795,1044,2,102030,1,3
1796,1044,5,0,0,3
1797,1044,5,1,6,2
1798,1044,5,1,7,2
1799,1044,5,2,1,1
1800,1044,5,0,1,1
1801,1044,5,0,2,1
1802,1044,5,0,3,1
1803,1044,5,0,4,2
1804,1044,0,2,0,1
1805,1045,0,0,0,2
1806,1045,1,0,0,3
1807,1045,1,1,0,3
1808,1045,1,2,0,3
1809,1045,1,3,0,2
1810,1045,1,4,0,3
1811,1045,1,5,0,1
1812,1045,4,0,0,1
1813,1045,7,0,0,1
1814,1045,8,0,0,1
1815,1045,3,1,0,7
1816,1045,6,0,1,6
1817,1045,2,103010,0,3
1818,1045,2,103020,0,3
1819,1045,2,103030,0,3
1820,1045,2,103050,0,2
1821,1045,2,103040,0,2
1822,1045,2,101045,1,3
1823,1045,2,102040,1,3
1824,1045,2,101014,0,2
1825,1045,2,101042,0,3
1826,1045,2,101012,0,2
1827,1045,2,101031,0,2
1828,1045,2,101031,1,2
1829,1045,2,101032,0,2
1830,1045,2,101032,1,2
1831,1045,2,101033,0,2
1832,1045,2,101033,1,2
1833,1045,2,101034,0,2
1834,1045,2,101034,1,2
1835,1045,2,102030,0,2
1836,1045,2,102030,1,2
1837,1045,5,0,0,3
1838,1045,5,1,6,3
1839,1045,5,1,7,3
1840,1045,5,2,1,7
1841,1045,5,0,1,1
1842,1045,5,0,2,1
1843,1045,5,0,3,1
1844,1045,5,0,4,3
1845,1045,0,2,0,2
1846,1046,0,0,0,2
1847,1046,1,0,0,4
1848,1046,1,1,0,4
1849,1046,1,2,0,1
1850,1046,1,3,0,2
1851,1046,1,4,0,4
1852,1046,1,5,0,4
1853,1046,4,0,0,2
1854,1046,7,0,0,2
1855,1046,8,0,0,1
1856,1046,3,1,0,1
1857,1046,6,0,1,2
1858,1046,2,103010,0,1
1859,1046,2,103020,0,5
1860,1046,2,103030,0,1
1861,1046,2,103050,0,1
1862,1046,2,103040,0,1
1863,1046,2,101045,1,1
1864,1046,2,102040,1,1
1865,1046,2,101014,0,2
1866,1046,2,101042,0,2
1867,1046,2,101012,0,1
1868,1046,2,101031,0,2
1869,1046,2,101031,1,2
1870,1046,2,101032,0,2
1871,1046,2,101032,1,2
1872,1046,2,101033,0,2
1873,1046,2,101033,1,2
1874,1046,2,101034,0,2
1875,1046,2,101034,1,2
1876,1046,2,102030,0,2
1877,1046,2,102030,1,2
1878,1046,5,0,0,5
1879,1046,5,1,6,1
1880,1046,5,1,7,4
1881,1046,5,2,1,1
1882,1046,5,0,1,2
1883,1046,5,0,2,2
1884,1046,5,0,3,1
1885,1046,5,0,4,1
1886,1046,0,2,0,2
1887,1047,0,0,0,1
1888,1047,1,0,0,3
1889,1047,1,1,0,3
1890,1047,1,2,0,3
1891,1047,1,3,0,2
1892,1047,1,4,0,3
1893,1047,1,5,0,3
1894,1047,4,0,0,1
1895,1047,7,0,0,1
1896,1047,8,0,0,1
1897,1047,3,1,0,2
1898,1047,6,0,1,6
1899,1047,2,103010,0,6
1900,1047,2,103020,0,6
1901,1047,2,103030,0,3
1902,1047,2,103050,0,4
1903,1047,2,103040,0,2
1904,1047,2,101045,1,6
1905,1047,2,102040,1,6
1906,1047,2,101014,0,2
1907,1047,2,101042,0,3
1908,1047,2,101012,0,2
1909,1047,2,101031,0,2
1910,1047,2,101031,1,2
1911,1047,2,101032,0,2
1912,1047,2,101032,1,2
1913,1047,2,101033,0,2
1914,1047,2,101033,1,2
1915,1047,2,101034,0,2
1916,1047,2,101034,1,2
1917,1047,2,102030,0,2
1918,1047,2,102030,1,2
1919,1047,5,0,0,6
1920,1047,5,1,6,2
1921,1047,5,1,7,5
1922,1047,5,2,1,2
1923,1047,5,0,1,2
1924,1047,5,0,2,2
1925,1047,5,0,3,1
1926,1047,5,0,4,3
1927,1047,0,2,0,1
1928,1048,0,0,0,1
1929,1048,1,0,0,4
1930,1048,1,1,0,1
1931,1048,1,2,0,1
1932,1048,1,3,0,2
1933,1048,1,4,0,1
1934,1048,1,5,0,1
1935,1048,4,0,0,2
1936,1048,7,0,0,2
1937,1048,8,0,0,1
1938,1048,3,1,0,3
1939,1048,6,0,1,4
1940,1048,2,103010,0,3
1941,1048,2,103020,0,5
1942,1048,2,103030,0,4
1943,1048,2,103050,0,6
1944,1048,2,103040,0,1
1945,1048,2,101045,1,1
1946,1048,2,102040,1,1
1947,1048,2,101014,0,1
1948,1048,2,101042,0,1
1949,1048,2,101012,0,1
1950,1048,2,101031,0,1
1951,1048,2,101031,1,1
1952,1048,2,101032,0,1
1953,1048,2,101032,1,1
1954,1048,2,101033,0,1
1955,1048,2,101033,1,1
1956,1048,2,101034,0,1
1957,1048,2,101034,1,1
1958,1048,2,102030,0,1
1959,1048,2,102030,1,1
1960,1048,5,0,0,5
1961,1048,5,1,6,3
1962,1048,5,1,7,6
1963,1048,5,2,1,3
1964,1048,5,0,1,2
1965,1048,5,0,2,2
1966,1048,5,0,3,1
1967,1048,5,0,4,1
1968,1048,0,2,0,1
1969,1049,0,0,0,1
1970,1049,1,0,0,5
1971,1049,1,1,0,2
1972,1049,1,2,0,5
1973,1049,1,3,0,1
1974,1049,1,4,0,2
1975,1049,1,5,0,5
1976,1049,4,0,0,1
1977,1049,7,0,0,2
1978,1049,8,0,0,1
1979,1049,3,1,0,6
1980,1049,6,0,1,5
1981,1049,2,103010,0,5
1982,1049,2,103020,0,7
1983,1049,2,103030,0,5
1984,1049,2,103050,0,3
1985,1049,2,103040,0,4
1986,1049,2,101045,1,2
1987,1049,2,102040,1,2
1988,1049,2,101014,0,3
1989,1049,2,101042,0,3
1990,1049,2,101012,0,2
1991,1049,2,101031,0,2
1992,1049,2,101031,1,2
1993,1049,2,101032,0,2
1994,1049,2,101032,1,2
1995,1049,2,101033,0,2
1996,1049,2,101033,1,2
