id,race_id,npc_group_id,date,time,clock_time,race_number
620012,10012,102,0,2,0,0
620013,10013,102,0,2,0,0
620014,10014,102,0,2,0,0
620015,10015,102,0,2,0,0
620016,10016,102,0,2,0,0
620017,10017,102,0,2,0,0
620018,10018,102,0,2,0,0
620019,10019,102,0,2,0,0
620020,10020,103,0,2,0,0
620021,10021,103,0,2,0,0
620022,10022,103,0,2,0,0
620023,10023,103,0,2,0,0
620024,10024,103,0,2,0,0
620025,10025,103,0,2,0,0
620026,10026,103,0,2,0,0
620027,10027,103,0,2,0,0
620028,10028,103,0,2,0,0
620029,10029,103,0,2,0,0
620030,10030,104,0,2,0,0
620031,10031,104,0,2,0,0
620032,10032,104,0,2,0,0
620033,10033,104,0,2,0,0
620034,10034,104,0,2,0,0
620035,10035,104,0,2,0,0
620036,10036,104,0,2,0,0
620037,10037,104,0,2,0,0
620038,10038,104,0,2,0,0
620039,10039,104,0,2,0,0
620040,10040,302,0,2,0,0
620041,10041,302,0,2,0,0
620042,10042,302,0,2,0,0
620043,10043,302,0,2,0,0
620044,10044,302,0,2,0,0
620045,10045,302,0,2,0,0
620046,10046,302,0,2,0,0
620047,10047,302,0,2,0,0
620048,10048,302,0,2,0,0
620049,10049,302,0,2,0,0
620050,10050,101,0,2,0,0
620051,10051,101,0,2,0,0
620052,10052,101,0,2,0,0
620053,10053,102,0,2,0,0
620054,10054,102,0,2,0,0
620055,10055,102,0,2,0,0
620056,10056,103,0,2,0,0
620057,10057,103,0,2,0,0
620058,10058,103,0,2,0,0
620059,10059,104,0,2,0,0
620060,10060,104,0,2,0,0
620061,10061,104,0,2,0,0
620062,10062,302,0,2,0,0
620063,10063,302,0,2,0,0
620064,10064,302,0,2,0,0
620065,10065,101,0,2,0,0
620066,10066,101,0,2,0,0
620067,10067,101,0,2,0,0
620068,10068,102,0,2,0,0
620069,10069,102,0,2,0,0
620070,10070,102,0,2,0,0
620071,10071,103,0,2,0,0
620072,10072,103,0,2,0,0
620073,10073,103,0,2,0,0
620074,10074,104,0,2,0,0
620075,10075,104,0,2,0,0
620076,10076,104,0,2,0,0
620077,10077,302,0,2,0,0
620078,10078,302,0,2,0,0
620079,10079,302,0,2,0,0
620080,10080,101,0,2,0,0
620081,10081,101,0,2,0,0
620082,10082,101,0,2,0,0
620083,10083,102,0,2,0,0
620084,10084,102,0,2,0,0
620085,10085,102,0,2,0,0
620086,10086,103,0,2,0,0
620087,10087,103,0,2,0,0
620088,10088,103,0,2,0,0
620089,10089,104,0,2,0,0
620090,10090,104,0,2,0,0
620091,10091,104,0,2,0,0
620092,10092,302,0,2,0,0
620093,10093,302,0,2,0,0
620094,10094,302,0,2,0,0
620095,10095,101,0,2,0,0
620096,10096,101,0,2,0,0
620097,10097,101,0,2,0,0
620098,10098,102,0,2,0,0
620099,10099,102,0,2,0,0
620100,10100,102,0,2,0,0
620101,10101,103,0,2,0,0
620102,10102,103,0,2,0,0
620103,10103,103,0,2,0,0
620104,10104,104,0,2,0,0
620105,10105,104,0,2,0,0
620106,10106,104,0,2,0,0
620107,10107,302,0,2,0,0
620108,10108,302,0,2,0,0
620109,10109,302,0,2,0,0
620110,10110,101,0,2,0,0
620111,10111,101,0,2,0,0
620112,10112,101,0,2,0,0
620113,10113,102,0,2,0,0
620114,10114,102,0,2,0,0
620115,10115,102,0,2,0,0
620116,10116,103,0,2,0,0
620117,10117,103,0,2,0,0
620118,10118,103,0,2,0,0
620119,10119,104,0,2,0,0
620120,10120,104,0,2,0,0
620121,10121,104,0,2,0,0
620122,10122,302,0,2,0,0
620123,10123,302,0,2,0,0
620124,10124,302,0,2,0,0
620125,10125,101,0,2,0,0
620126,10126,101,0,2,0,0
620127,10127,101,0,2,0,0
620128,10128,102,0,2,0,0
620129,10129,102,0,2,0,0
620130,10130,102,0,2,0,0
620131,10131,103,0,2,0,0
620132,10132,103,0,2,0,0
620133,10133,103,0,2,0,0
620134,10134,104,0,2,0,0
620135,10135,104,0,2,0,0
620136,10136,104,0,2,0,0
620137,10137,302,0,2,0,0
620138,10138,302,0,2,0,0
620139,10139,302,0,2,0,0
620140,10140,101,0,2,0,0
620141,10141,101,0,2,0,0
620142,10142,101,0,2,0,0
620143,10143,102,0,2,0,0
620144,10144,102,0,2,0,0
620145,10145,102,0,2,0,0
620146,10146,103,0,2,0,0
620147,10147,103,0,2,0,0
620148,10148,103,0,2,0,0
620149,10149,104,0,2,0,0
620150,10150,104,0,2,0,0
620151,10151,104,0,2,0,0
620152,10152,302,0,2,0,0
620153,10153,302,0,2,0,0
620154,10154,302,0,2,0,0
620155,10155,101,0,2,0,0
620156,10156,102,0,2,0,0
620157,10157,103,0,2,0,0
620158,10158,104,0,2,0,0
620159,10159,302,0,2,0,0
621001,16001,101,0,2,0,0
621002,16002,101,0,2,0,0
621003,16003,101,0,2,0,0
621004,16004,101,0,2,0,0
621005,16005,101,0,2,0,0
621006,16006,101,0,2,0,0
621007,16007,101,0,2,0,0
621008,16008,101,0,2,0,0
621009,16009,101,0,2,0,0
621010,16010,101,0,2,0,0
621011,16011,101,0,2,0,0
621012,16012,101,0,2,0,0
621013,16013,101,0,2,0,0
621101,16101,102,0,2,0,0
621102,16102,102,0,2,0,0
621103,16103,102,0,2,0,0
621104,16104,102,0,2,0,0
621105,16105,102,0,2,0,0
621106,16106,102,0,2,0,0
621107,16107,102,0,2,0,0
621108,16108,102,0,2,0,0
621109,16109,102,0,2,0,0
621110,16110,102,0,2,0,0
621111,16111,102,0,2,0,0
621112,16112,102,0,2,0,0
621113,16113,102,0,2,0,0
621201,16201,103,0,2,0,0
621202,16202,103,0,2,0,0
621203,16203,103,0,2,0,0
621204,16204,103,0,2,0,0
621205,16205,103,0,2,0,0
621206,16206,103,0,2,0,0
621207,16207,103,0,2,0,0
621208,16208,103,0,2,0,0
621209,16209,103,0,2,0,0
621210,16210,103,0,2,0,0
621211,16211,103,0,2,0,0
621212,16212,103,0,2,0,0
621213,16213,103,0,2,0,0
621301,16301,104,0,2,0,0
621302,16302,104,0,2,0,0
621303,16303,104,0,2,0,0
621304,16304,104,0,2,0,0
621305,16305,104,0,2,0,0
621306,16306,104,0,2,0,0
621307,16307,104,0,2,0,0
621308,16308,104,0,2,0,0
621309,16309,104,0,2,0,0
621310,16310,104,0,2,0,0
621311,16311,104,0,2,0,0
621312,16312,104,0,2,0,0
621313,16313,104,0,2,0,0
621401,16401,302,0,2,0,0
621402,16402,302,0,2,0,0
621403,16403,302,0,2,0,0
621404,16404,302,0,2,0,0
621405,16405,302,0,2,0,0
621406,16406,302,0,2,0,0
621407,16407,302,0,2,0,0
621408,16408,302,0,2,0,0
621409,16409,302,0,2,0,0
621410,16410,302,0,2,0,0
621411,16411,302,0,2,0,0
621412,16412,302,0,2,0,0
621413,16413,302,0,2,0,0
622000,10003,101,0,2,0,0
622001,10004,101,0,2,0,0
622002,10001,101,0,2,0,0
622003,10002,101,0,2,0,0
622004,10006,101,0,2,0,0
622005,10000,101,0,2,0,0
622006,10005,101,0,2,0,0
622007,10004,101,0,2,0,0
622008,10005,101,0,2,0,0
622009,10001,101,0,2,0,0
622010,10000,101,0,2,0,0
622011,10006,101,0,2,0,0
622012,10005,101,0,2,0,0
622013,10001,101,0,2,0,0
622014,10005,101,0,2,0,0
622015,10007,101,0,2,0,0
622016,10004,101,0,2,0,0
622017,10006,101,0,2,0,0
622018,10006,101,0,2,0,0
622019,10004,101,0,2,0,0
622020,10003,101,0,2,0,0
622021,10004,101,0,2,0,0
622022,10005,101,0,2,0,0
622023,10001,101,0,2,0,0
622024,10004,101,0,2,0,0
622025,10001,101,0,2,0,0
622026,10013,101,0,2,0,0
622027,10014,101,0,2,0,0
622028,10011,101,0,2,0,0
622029,10012,101,0,2,0,0
622030,10016,101,0,2,0,0
622031,10010,101,0,2,0,0
622032,10015,101,0,2,0,0
622033,10014,101,0,2,0,0
622034,10015,101,0,2,0,0
622035,10011,101,0,2,0,0
622036,10010,101,0,2,0,0
622037,10016,101,0,2,0,0
622038,10015,101,0,2,0,0
622039,10011,101,0,2,0,0
622040,10015,101,0,2,0,0
622041,10017,101,0,2,0,0
622042,10014,101,0,2,0,0
622043,10016,101,0,2,0,0
622044,10016,101,0,2,0,0
622045,10014,101,0,2,0,0
622046,10013,101,0,2,0,0
622047,10014,101,0,2,0,0
622048,10015,101,0,2,0,0
622049,10011,101,0,2,0,0
622050,10014,101,0,2,0,0
622051,10011,101,0,2,0,0
622052,10023,101,0,2,0,0
622053,10024,101,0,2,0,0
622054,10021,101,0,2,0,0
622055,10022,101,0,2,0,0
622056,10026,101,0,2,0,0
622057,10020,101,0,2,0,0
622058,10025,101,0,2,0,0
622059,10024,101,0,2,0,0
622060,10025,101,0,2,0,0
622061,10021,101,0,2,0,0
622062,10020,101,0,2,0,0
622063,10026,101,0,2,0,0
622064,10025,101,0,2,0,0
622065,10021,101,0,2,0,0
622066,10025,101,0,2,0,0
622067,10027,101,0,2,0,0
622068,10024,101,0,2,0,0
622069,10026,101,0,2,0,0
622070,10026,101,0,2,0,0
622071,10024,101,0,2,0,0
622072,10023,101,0,2,0,0
622073,10024,101,0,2,0,0
622074,10025,101,0,2,0,0
622075,10021,101,0,2,0,0
622076,10024,101,0,2,0,0
622077,10021,101,0,2,0,0
622078,10033,101,0,2,0,0
622079,10034,101,0,2,0,0
622080,10031,101,0,2,0,0
622081,10032,101,0,2,0,0
622082,10036,101,0,2,0,0
622083,10030,101,0,2,0,0
622084,10035,101,0,2,0,0
622085,10034,101,0,2,0,0
622086,10035,101,0,2,0,0
622087,10031,101,0,2,0,0
622088,10030,101,0,2,0,0
622089,10036,101,0,2,0,0
622090,10035,101,0,2,0,0
622091,10031,101,0,2,0,0
622092,10035,101,0,2,0,0
622093,10037,101,0,2,0,0
622094,10034,101,0,2,0,0
622095,10036,101,0,2,0,0
622096,10036,101,0,2,0,0
622097,10034,101,0,2,0,0
622098,10033,101,0,2,0,0
622099,10034,101,0,2,0,0
622100,10035,101,0,2,0,0
622101,10031,101,0,2,0,0
622102,10034,101,0,2,0,0
622103,10031,101,0,2,0,0
622104,10043,101,0,2,0,0
622105,10044,101,0,2,0,0
622106,10041,101,0,2,0,0
622107,10042,101,0,2,0,0
622108,10046,101,0,2,0,0
622109,10040,101,0,2,0,0
622110,10045,101,0,2,0,0
622111,10044,101,0,2,0,0
622112,10045,101,0,2,0,0
622113,10041,101,0,2,0,0
622114,10040,101,0,2,0,0
622115,10046,101,0,2,0,0
622116,10045,101,0,2,0,0
622117,10041,101,0,2,0,0
622118,10045,101,0,2,0,0
622119,10047,101,0,2,0,0
622120,10044,101,0,2,0,0
622121,10046,101,0,2,0,0
622122,10046,101,0,2,0,0
622123,10044,101,0,2,0,0
622124,10043,101,0,2,0,0
622125,10044,101,0,2,0,0
622126,10045,101,0,2,0,0
622127,10041,101,0,2,0,0
622128,10044,101,0,2,0,0
622129,10041,101,0,2,0,0
630001,11001,630001,0,2,0,11
630002,11002,630002,0,2,0,11
630003,11003,630003,0,2,0,11
630004,11004,630004,0,2,0,11
630005,11005,630005,0,2,0,11
630006,11006,630006,0,2,0,11
630007,11007,630007,414,2,0,11
630008,11008,630008,414,2,0,11
630009,11009,630009,414,2,0,11
630010,11010,630010,414,2,0,11
630011,11011,630011,414,2,0,11
630012,11012,630012,414,2,0,11
630013,11013,630013,324,2,0,11
630014,11014,630014,324,2,0,11
630015,11015,630015,324,2,0,11
630016,11016,630016,324,2,0,11
630017,11017,630017,324,2,0,11
630018,11018,630018,324,2,0,11
650001,15001,101,721,2,0,11
650002,15002,102,721,2,0,11
650003,15003,102,721,2,0,11
650004,15004,103,721,2,0,11
650005,15005,199,721,2,0,11
650006,15006,104,721,2,0,11
650007,15007,301,721,2,0,11
650008,15008,302,721,2,0,11
650009,15009,303,721,2,0,11
650010,15010,299,1121,2,0,11
650011,15011,102,1121,2,0,11
650012,15012,302,1121,3,0,11
650013,15013,102,1121,2,0,11
650014,15014,101,1121,2,0,11
650015,15015,301,1121,3,0,11
650016,15016,104,1121,2,0,11
650017,15017,401,1121,2,0,11
650018,15018,303,1121,3,0,11
700101,7001,0,0,2,0,0
700201,7002,0,0,2,0,0
700301,7003,0,0,2,0,0
700401,7004,0,0,2,0,0
700501,7005,0,0,2,0,0
700701,7007,0,0,2,0,10
700801,7008,0,0,3,0,9
700901,7009,0,0,2,0,11
701001,7010,0,0,2,0,10
701101,7011,0,0,2,0,3
701201,7012,0,0,2,0,9
701301,1010,0,0,2,0,11
701401,7014,0,0,2,0,0
701501,7015,0,0,2,0,11
701601,7016,0,0,2,0,11
701701,7017,0,0,2,0,10
701801,7018,0,0,2,0,0
701901,7019,0,1222,2,0,9
702001,7020,0,0,2,0,0
702101,7021,0,0,2,0,9
702201,7022,0,0,2,0,0
702301,7023,0,1222,2,0,9
800001,10160,1006,219,2,0,11
800002,10161,1001,324,2,0,11
800003,10162,1003,331,2,0,11
800004,10163,1002,407,2,0,11
800005,10164,1003,414,2,0,11
800006,10165,1004,428,2,0,11
800007,10166,1002,505,2,0,11
800008,10167,1002,512,2,0,11
800009,10168,1003,519,2,0,11
800010,10169,1003,526,2,0,11
800011,10170,1002,602,2,0,11
800012,10171,1003,623,2,0,11
800013,10172,1001,929,2,0,11
800014,10173,1003,1013,2,0,11
800015,10174,1004,1020,2,0,11
800016,10175,1003,1029,2,0,11
800017,10176,1003,1110,2,0,11
800018,10177,1002,1117,2,0,11
800019,10178,1003,1124,2,0,11
800020,10179,1006,1201,2,0,11
800021,10180,1002,1208,2,0,11
800022,10181,1002,1215,2,0,11
800023,10182,1004,1222,2,0,11
800024,10183,1003,1228,2,0,11
800025,10184,1007,626,4,0,11
800026,10185,1007,710,4,0,11
800027,10186,1006,1104,3,0,11
800028,10187,1005,1104,3,0,11
800029,10188,1007,1104,3,0,11
800030,10189,1007,1229,3,0,11
800031,5200,1004,0,2,0,11
800032,5201,1003,0,2,0,11
800033,5202,1002,0,2,0,11
800034,5203,1002,0,2,0,11
800035,5204,1001,0,2,0,11
800036,5205,1006,0,2,0,11
800037,5206,1004,0,2,0,11
800038,5207,1003,0,2,0,11
800039,5208,1002,0,2,0,11
800040,5209,1001,0,2,0,11
800041,5210,1001,0,2,0,11
800042,5211,1006,0,2,0,11
800043,5212,1004,0,2,0,11
800044,5213,1003,0,2,0,11
800045,5214,1002,0,2,0,11
800046,5215,1001,0,2,0,11
800047,5216,1006,0,2,0,11
800048,5217,1005,0,2,0,11
800049,5218,1003,0,2,0,11
800050,5219,1003,0,2,0,11
800051,5220,1003,0,2,0,11
800052,5221,1003,0,2,0,11
800053,5222,1002,0,2,0,11
800054,5223,1002,0,2,0,11
800055,5224,1001,0,2,0,11
800056,5225,1001,0,2,0,11
800057,5226,1001,0,2,0,11
800058,5227,1006,0,2,0,11
800059,5228,1005,0,2,0,11
800060,5229,1004,0,2,0,11
800061,5230,1004,0,2,0,11
800062,5231,1003,0,2,0,11
800063,5232,1003,0,2,0,11
800064,5233,1003,0,2,0,11
800065,5234,1002,0,2,0,11
800066,5235,1002,0,2,0,11
800067,5236,1001,0,2,0,11
800068,5237,1007,0,2,0,11
800069,5238,1006,0,2,0,11
800070,5239,1005,0,2,0,11
800071,5240,1005,0,2,0,11
800072,5241,1004,0,2,0,11
800073,5242,1004,0,2,0,11
800074,5243,1003,0,2,0,11
800075,5244,1003,0,2,0,11
800076,5245,1002,0,2,0,11
800077,5246,1002,0,2,0,11
800078,5247,1001,0,2,0,11
800079,5248,1006,0,2,0,11
800080,5249,1005,0,2,0,11
800081,5250,1003,0,2,0,11
800082,5251,1003,0,2,0,11
800083,5252,1002,0,2,0,11
800084,5253,1001,0,2,0,11
800085,5254,1001,0,2,0,11
800086,5255,1006,0,2,0,11
800087,5256,1005,0,2,0,11
800088,5257,1004,0,2,0,11
800089,5258,1004,0,2,0,11
800090,5259,1003,0,2,0,11
800091,5260,1003,0,2,0,11
800092,5261,1003,0,2,0,11
800093,5262,1002,0,2,0,11
800094,5263,1002,0,2,0,11
800095,5264,1002,0,2,0,11
800096,5265,1001,0,2,0,11
800097,5266,1001,0,2,0,11
800098,5267,1001,0,2,0,11
800099,5268,1007,0,2,0,11
800100,5269,1006,0,2,0,11
800101,5270,1005,0,2,0,11
800102,5271,1005,0,2,0,11
800103,5272,1004,0,2,0,11
800104,5273,1004,0,2,0,11
800105,5274,1004,0,2,0,11
800106,5275,1003,0,2,0,11
800107,5276,1003,0,2,0,11
800108,5277,1003,0,2,0,11
800109,5278,1002,0,2,0,11
800110,5279,1002,0,2,0,11
800111,5280,1001,0,2,0,11
800112,5281,1001,0,2,0,11
800113,5282,1007,0,2,0,11
800114,5283,1006,0,2,0,11
800115,5284,1005,0,2,0,11
800116,5285,1004,0,2,0,11
800117,5286,1003,0,2,0,11
800118,5287,1002,0,2,0,11
800119,5288,1001,0,2,0,11
800120,5289,1006,0,2,0,11
800121,5290,1007,0,2,0,11
800122,5291,1006,0,2,0,11
800123,5292,1005,0,2,0,11
800124,5293,1007,0,2,0,11
800125,5294,1006,0,2,0,11
800126,5295,1005,0,2,0,11
800127,5296,1007,0,2,0,11
800128,5297,1006,0,2,0,11
800129,5298,1006,0,2,0,11
800130,5299,1005,0,2,0,11
800131,5300,1007,0,2,0,11
800132,5301,1006,0,2,0,11
800133,5302,1006,0,2,0,11
800134,5303,1005,0,2,0,11
800135,10190,1007,202,3,0,11
800136,10191,1006,1216,4,0,11
800137,10192,1006,505,2,0,11
800138,10193,1006,1010,4,0,11
800139,5290,1007,0,3,0,11
800140,5291,1006,0,3,0,11
800141,5292,1005,0,3,0,11
800142,5293,1007,0,3,0,11
800143,5294,1006,0,3,0,11
800144,5295,1005,0,3,0,11
800145,5296,1007,0,3,0,11
800146,5297,1006,0,3,0,11
800147,5298,1006,0,3,0,11
800148,5299,1005,0,3,0,11
800149,5300,1007,0,3,0,11
800150,5301,1006,0,3,0,11
800151,5302,1006,0,3,0,11
800152,5303,1005,0,3,0,11
800153,5290,1007,0,4,0,11
800154,5291,1006,0,4,0,11
800155,5292,1005,0,4,0,11
800156,5293,1007,0,4,0,11
800157,5294,1006,0,4,0,11
800158,5295,1005,0,4,0,11
800159,5296,1007,0,4,0,11
800160,5297,1006,0,4,0,11
800161,5298,1006,0,4,0,11
800162,5299,1005,0,4,0,11
800163,5300,1007,0,4,0,11
800164,5301,1006,0,4,0,11
800165,5302,1006,0,4,0,11
800166,5303,1005,0,4,0,11
900880,9057,301,105,2,0,2
900881,9057,301,119,2,0,2
900882,9057,301,302,2,0,2
900883,9057,301,316,2,0,2
900884,9057,301,406,2,0,2
900890,9058,301,908,2,0,1
900891,9058,301,915,2,0,1
900892,9058,301,1201,2,0,1
900893,9058,301,1221,2,0,1
900930,9062,101,907,2,0,1
900931,9062,101,929,2,0,1
900932,9062,101,1208,2,0,1
900933,9062,101,1215,2,0,1
900940,9063,102,114,2,0,3
900941,9063,102,119,2,0,3
900942,9063,102,303,2,0,3
900943,9063,102,316,2,0,3
900944,9063,102,407,2,0,3
900950,9064,102,914,2,0,1
900951,9064,102,921,2,0,1
900952,9064,102,1201,2,0,1
900953,9064,102,1215,2,0,1
900970,9066,302,105,2,0,3
900971,9066,302,302,2,0,3
900972,9066,302,316,2,0,3
900973,9066,302,406,2,0,3
900990,9068,102,119,2,0,3
900991,9068,102,309,2,0,3
900992,9068,102,323,2,0,3
901020,9071,302,907,2,0,1
901021,9071,302,915,2,0,1
901022,9071,302,1201,2,0,1
901023,9071,302,1215,2,0,1
901040,9073,102,915,2,0,1
901041,9073,102,1201,2,0,1
901042,9073,102,1228,2,0,1
901050,9074,103,106,2,0,1
901051,9074,103,120,2,0,1
901052,9074,103,303,2,0,1
901053,9074,103,316,2,0,1
901054,9074,103,406,2,0,1
901070,9076,103,908,2,0,1
901071,9076,103,916,2,0,1
901072,9076,103,1208,2,0,1
901073,9076,103,1221,2,0,1
901080,9077,103,112,2,0,1
901081,9077,103,310,2,0,1
901082,9077,103,324,2,0,1
901083,9077,103,414,2,0,1
901110,9080,101,630,2,0,5
901210,9090,102,630,2,0,5
901240,9093,103,630,2,0,5
902430,9212,301,202,2,0,2
902431,9212,301,216,2,0,2
902432,9212,301,420,2,0,2
902433,9212,301,511,2,0,2
902434,9212,301,518,2,0,2
902435,9212,301,602,2,0,2
902436,9212,301,616,2,0,2
902450,9214,101,203,2,0,2
902451,9214,101,421,2,0,2
902452,9214,101,518,2,0,2
902453,9214,101,609,2,0,2
902454,9214,101,622,2,0,2
902460,9215,301,203,2,0,2
902461,9215,301,216,2,0,2
902462,9215,301,421,2,0,2
902463,9215,301,504,2,0,2
902464,9215,301,518,2,0,2
902465,9215,301,601,2,0,2
902466,9215,301,615,2,0,2
902480,9217,102,210,2,0,2
902481,9217,102,217,2,0,2
902482,9217,102,421,2,0,2
902483,9217,102,504,2,0,2
902484,9217,102,518,2,0,2
902485,9217,102,601,2,0,2
902486,9217,102,615,2,0,2
902490,9218,302,202,2,0,2
902491,9218,302,216,2,0,2
902492,9218,302,420,2,0,2
902493,9218,302,504,2,0,2
902494,9218,302,518,2,0,2
902495,9218,302,601,2,0,2
902496,9218,302,616,2,0,2
902510,9220,102,202,2,0,2
902511,9220,102,216,2,0,2
902512,9220,102,420,2,0,2
902513,9220,102,505,2,0,2
902514,9220,102,525,2,0,2
902515,9220,102,616,2,0,2
902530,9222,103,428,2,0,2
902531,9222,103,512,2,0,2
902532,9222,103,526,2,0,2
902533,9222,103,609,2,0,2
902550,9224,303,203,2,0,2
902551,9224,303,217,2,0,2
902552,9224,303,420,2,0,2
902553,9224,303,512,2,0,2
902554,9224,303,519,2,0,2
902555,9224,303,602,2,0,2
902556,9224,303,616,2,0,2
902560,9225,103,505,2,0,2
902570,9226,103,202,2,0,2
902571,9226,103,421,2,0,2
902572,9226,103,519,2,0,2
902573,9226,103,602,2,0,2
902574,9226,103,623,2,0,2
902580,9227,301,1012,2,0,1
902581,9227,301,1102,2,0,1
902582,9227,301,1116,2,0,1
902590,9228,101,615,2,0,1
902591,9228,101,1005,2,0,1
902592,9228,101,1019,2,0,1
902593,9228,101,1109,2,0,1
902594,9228,101,1117,2,0,1
902610,9230,301,1005,2,0,1
902611,9230,301,1019,2,0,1
902612,9230,301,1103,2,0,1
902613,9230,301,1116,2,0,1
902620,9231,102,622,2,0,1
902621,9231,102,1006,2,0,1
902622,9231,102,1027,2,0,1
902623,9231,102,1102,2,0,1
902624,9231,102,1117,2,0,1
902640,9233,302,1006,2,0,1
902641,9233,302,1020,2,0,1
902642,9233,302,1102,2,0,1
902643,9233,302,1117,2,0,1
902660,9235,102,1005,2,0,1
902661,9235,102,1026,2,0,1
902662,9235,102,1109,2,0,1
902663,9235,102,1123,2,0,1
902680,9237,103,1013,2,0,1
902681,9237,103,1020,2,0,1
902682,9237,103,1102,2,0,1
902683,9237,103,1116,2,0,1
902730,9242,301,630,2,0,5
902790,9248,302,630,2,0,5
902810,9250,103,630,2,0,5
903380,9307,101,810,2,0,2
903381,9307,101,831,2,0,2
903410,9310,301,803,2,0,2
903411,9310,301,818,2,0,2
903430,9312,101,825,2,0,2
903440,9313,102,803,2,0,2
903450,9315,102,810,2,0,2
903451,9315,102,818,2,0,2
903470,9317,302,804,2,0,2
903471,9317,302,817,2,0,2
903490,9319,103,804,2,0,2
903491,9319,103,825,2,0,2
903520,9322,103,817,2,0,2
903530,9323,101,803,2,0,2
903531,9323,101,825,2,0,2
903540,9324,101,811,2,0,2
903550,9325,301,817,2,0,2
903570,9327,101,818,2,0,2
903590,9329,102,804,2,0,2
903591,9329,102,831,2,0,2
903610,9331,102,803,2,0,2
903611,9331,102,824,2,0,2
903620,9332,302,831,2,0,2
903720,9342,103,630,2,0,5
903940,9364,301,706,2,0,2
903941,9364,301,720,2,0,2
903960,9366,101,706,2,0,2
903961,9366,101,721,2,0,2
903980,9368,302,706,2,0,2
903981,9368,302,720,2,0,2
904000,9370,102,713,2,0,2
904001,9370,102,721,2,0,2
904020,9372,103,707,2,0,2
904021,9372,103,721,2,0,2
904040,9374,104,713,2,0,2
904050,9375,301,707,2,0,2
904060,9376,101,707,2,0,2
904061,9376,101,721,2,0,2
904100,9380,102,714,2,0,2
904101,9380,102,721,2,0,2
904181,9389,103,630,2,0,5
904182,9390,102,630,2,0,5
904183,9391,103,630,2,0,5
904184,9392,103,630,2,0,5
904185,9187,103,630,2,0,5
904186,9183,103,630,2,0,5
904187,9393,102,630,2,0,5
904188,9394,101,630,2,0,5
904189,9395,102,630,2,0,5
904190,9396,102,630,2,0,5
904191,9397,102,630,2,0,5
904192,9398,102,630,2,0,5
904193,9399,102,630,2,0,5
904194,9400,102,630,2,0,5
904195,9401,101,630,2,0,5
904196,9402,302,630,2,0,5
904197,9403,101,630,2,0,5
904198,9404,302,630,2,0,5
904199,9405,101,630,2,0,5
904200,9406,302,630,2,0,5
904201,9407,101,630,2,0,5
910001,9500,101,112,2,0,1
910002,9501,101,112,2,0,1
910003,9502,101,112,2,0,1
910004,9503,101,112,2,0,1
910005,9504,101,112,2,0,1
910006,9505,101,112,2,0,1
910007,9506,101,112,2,0,1
910008,9510,102,112,2,0,3
910009,9511,102,112,2,0,3
910010,9512,102,112,2,0,3
910011,9513,102,112,2,0,3
910012,9514,102,112,2,0,3
910013,9515,102,112,2,0,3
910014,9516,102,112,2,0,3
910015,9517,102,112,2,0,3
910016,9520,103,112,2,0,5
910017,9521,103,112,2,0,5
910018,9522,103,112,2,0,5
910019,9523,103,112,2,0,5
910020,9524,103,112,2,0,5
910021,9525,103,112,2,0,5
910022,9526,103,112,2,0,5
910023,9527,103,112,2,0,5
910024,9528,103,112,2,0,5
910025,9529,103,112,2,0,5
910026,9530,104,112,2,0,7
910027,9531,104,112,2,0,7
910028,9532,104,112,2,0,7
910029,9533,104,112,2,0,7
910030,9534,104,112,2,0,7
910031,9535,104,112,2,0,7
910032,9536,104,112,2,0,7
910033,9540,301,112,2,0,2
910034,9541,301,112,2,0,2
910035,9542,301,112,2,0,2
910036,9543,301,112,2,0,2
910037,9550,302,112,2,0,4
910038,9551,302,112,2,0,4
910039,9552,302,112,2,0,4
910040,9561,303,112,2,0,6
910041,9562,303,112,2,0,6
910101,9600,101,119,2,0,1
910102,9601,101,119,2,0,1
910103,9602,101,119,2,0,1
910104,9603,101,119,2,0,1
910105,9604,101,119,2,0,1
910106,9605,101,119,2,0,1
910107,9606,101,119,2,0,1
910108,9610,102,119,2,0,3
910109,9611,102,119,2,0,3
910110,9612,102,119,2,0,3
910111,9613,102,119,2,0,3
910112,9614,102,119,2,0,3
910113,9615,102,119,2,0,3
910114,9616,102,119,2,0,3
910115,9617,102,119,2,0,3
910116,9620,103,119,2,0,5
910117,9621,103,119,2,0,5
910118,9622,103,119,2,0,5
910119,9623,103,119,2,0,5
910120,9624,103,119,2,0,5
910121,9625,103,119,2,0,5
910122,9626,103,119,2,0,5
910123,9627,103,119,2,0,5
910124,9628,103,119,2,0,5
910125,9629,103,119,2,0,5
910126,9630,104,119,2,0,7
910127,9631,104,119,2,0,7
910128,9632,104,119,2,0,7
910129,9633,104,119,2,0,7
910130,9634,104,119,2,0,7
910131,9635,104,119,2,0,7
910132,9636,104,119,2,0,7
910133,9640,301,119,2,0,2
910134,9641,301,119,2,0,2
910135,9642,301,119,2,0,2
910136,9643,301,119,2,0,2
910137,9650,302,119,2,0,4
910138,9651,302,119,2,0,4
910139,9652,302,119,2,0,4
910140,9661,303,119,2,0,6
910141,9662,303,119,2,0,6
910201,9700,101,126,2,0,1
910202,9701,101,126,2,0,1
910203,9702,101,126,2,0,1
910204,9703,101,126,2,0,1
910205,9704,101,126,2,0,1
910206,9705,101,126,2,0,1
910207,9706,101,126,2,0,1
