id,item_exchange_top_id,disp_order,condition_type,condition_value_1,condition_value_2,change_item_limit_type,change_item_limit_num,change_item_category,change_item_id,change_item_num,additional_piece_num,pay_item_category,pay_item_id,pay_item_num,price_change_group_id,start_date,end_date
10008,9000,0,0,0,0,1,1,102,101001,1,0,91,59,15000,0,1496242800,2542978799
10009,9000,0,0,0,0,1,1,102,101101,1,0,91,59,10000,0,1496242800,2542978799
10010,9000,0,0,0,0,1,1,102,101301,1,0,91,59,15000,0,1496242800,2542978799
10011,9000,0,0,0,0,1,1,102,101401,1,0,91,59,10000,0,1496242800,2542978799
10012,9000,0,0,0,0,1,1,102,101701,1,0,91,59,15000,0,1496242800,2542978799
10013,9000,0,0,0,0,1,1,102,101801,1,0,91,59,10000,0,1496242800,2542978799
10014,9000,0,0,0,0,1,1,102,102401,1,0,91,59,10000,0,1496242800,2542978799
10015,9000,0,0,0,0,1,1,102,102701,1,0,91,59,5000,0,1496242800,2542978799
10016,9000,0,0,0,0,1,1,102,103001,1,0,91,59,15000,0,1496242800,2542978799
10017,9000,0,0,0,0,1,1,102,103201,1,0,91,59,5000,0,1496242800,2542978799
10018,9000,0,0,0,0,1,1,102,103501,1,0,91,59,5000,0,1496242800,2542978799
10019,9000,0,0,0,0,1,1,102,104101,1,0,91,59,5000,0,1496242800,2542978799
10020,9000,0,0,0,0,1,1,102,104501,1,0,91,59,10000,0,1496242800,2542978799
10021,9000,0,0,0,0,1,1,102,105201,1,0,91,59,5000,0,1496242800,2542978799
10022,9000,0,0,0,0,1,1,102,105601,1,0,91,59,5000,0,1496242800,2542978799
10023,9000,0,0,0,0,1,1,102,106001,1,0,91,59,5000,0,1496242800,2542978799
10024,9000,0,0,0,0,1,1,102,106101,1,0,91,59,5000,0,1496242800,2542978799
10025,9000,0,0,0,0,1,1,102,100302,1,0,91,59,15000,0,1629082800,2542978799
10026,9000,0,0,0,0,1,1,102,101302,1,0,91,59,15000,0,1629082800,2542978799
10027,9000,0,0,0,0,1,1,102,103801,1,0,91,59,15000,0,1629082800,2542978799
10028,9000,0,0,0,0,1,1,102,105001,1,0,91,59,15000,0,1629082800,2542978799
10029,9000,0,0,0,0,1,1,102,104601,1,0,91,59,15000,0,1629082800,2542978799
10030,9000,0,0,0,0,1,1,102,101601,1,0,91,59,15000,0,1629082800,2542978799
10031,9000,0,0,0,0,1,1,102,101802,1,0,91,59,15000,0,1629082800,2542978799
10032,9000,0,0,0,0,1,1,102,102402,1,0,91,59,15000,0,1629082800,2542978799
10033,9000,0,0,0,0,1,1,102,102001,1,0,91,59,15000,0,1629082800,2542978799
10034,9000,0,0,0,0,1,1,102,101201,1,0,91,59,15000,0,1629082800,2542978799
10035,9000,0,0,0,0,1,1,102,101102,1,0,91,59,15000,0,1629082800,2542978799
10036,9000,0,0,0,0,1,1,102,101402,1,0,91,59,15000,0,1629082800,2542978799
10037,9000,0,0,0,0,1,1,102,100102,1,0,91,59,15000,0,1629082800,2542978799
10038,9000,0,0,0,0,1,1,102,100402,1,0,91,59,15000,0,1629082800,2542978799
10039,9000,0,0,0,0,1,1,102,105801,1,0,91,59,15000,0,1629082800,2542978799
10040,9000,0,0,0,0,1,1,102,100501,1,0,91,59,15000,0,1629082800,2542978799
10041,9000,0,0,0,0,1,1,102,101501,1,0,91,59,15000,0,1629082800,2542978799
10042,9000,0,0,0,0,1,1,102,104001,1,0,91,59,15000,0,1629082800,2542978799
10043,9000,0,0,0,0,1,1,102,102601,1,0,91,59,15000,0,1629082800,2542978799
10044,9000,0,0,0,0,1,1,102,102301,1,0,91,59,15000,0,1629082800,2542978799
10045,9000,0,0,0,0,1,1,102,103701,1,0,91,59,15000,0,1644807600,2542978799
10046,9000,0,0,0,0,1,1,102,105602,1,0,91,59,15000,0,1644807600,2542978799
10047,9000,0,0,0,0,1,1,102,103002,1,0,91,59,15000,0,1644807600,2542978799
10048,9000,0,0,0,0,1,1,102,102501,1,0,91,59,15000,0,1644807600,2542978799
10049,9000,0,0,0,0,1,1,102,105901,1,0,91,59,15000,0,1644807600,2542978799
10050,9000,0,0,0,0,1,1,102,100602,1,0,91,59,15000,0,1644807600,2542978799
10051,9000,0,0,0,0,1,1,102,102101,1,0,91,59,15000,0,1644807600,2542978799
10052,9000,0,0,0,0,1,1,102,106901,1,0,91,59,15000,0,1644807600,2542978799
10053,9000,0,0,0,0,1,1,102,102602,1,0,91,59,15000,0,1644807600,2542978799
10054,9000,0,0,0,0,1,1,102,103702,1,0,91,59,15000,0,1644807600,2542978799
10055,9000,0,0,0,0,1,1,102,107101,1,0,91,59,15000,0,1644807600,2542978799
10056,9000,0,0,0,0,1,1,102,101901,1,0,91,59,15000,0,1644807600,2542978799
10057,9000,0,0,0,0,1,1,102,102801,1,0,91,59,15000,0,1644807600,2542978799
10058,9000,0,0,0,0,1,1,102,104502,1,0,91,59,15000,0,1644807600,2542978799
10059,9000,0,0,0,0,1,1,102,103901,1,0,91,59,15000,0,1644807600,2542978799
10060,9000,0,0,0,0,1,1,102,101702,1,0,91,59,15000,0,1644807600,2542978799
10061,9000,0,0,0,0,1,1,102,104002,1,0,91,59,15000,0,1644807600,2542978799
10062,9000,0,0,0,0,1,1,102,104801,1,0,91,59,15000,0,1644807600,2542978799
10063,9000,0,0,0,0,1,1,102,102302,1,0,91,59,15000,0,1644807600,2542978799
10064,9000,0,0,0,0,1,1,102,102201,1,0,91,59,15000,0,1644807600,2542978799
10065,9000,0,0,0,0,1,1,102,105202,1,0,91,59,15000,0,1644807600,2542978799
10066,9000,0,0,0,0,1,1,102,101502,1,0,91,59,15000,0,1644807600,2542978799
10067,9000,0,0,0,0,1,1,102,107401,1,0,91,59,15000,0,1660618800,2542978799
10068,9000,0,0,0,0,1,1,102,102002,1,0,91,59,15000,0,1660618800,2542978799
10069,9000,0,0,0,0,1,1,102,100502,1,0,91,59,15000,0,1660618800,2542978799
10070,9000,0,0,0,0,1,1,102,107201,1,0,91,59,15000,0,1660618800,2542978799
10071,9000,0,0,0,0,1,1,102,106002,1,0,91,59,15000,0,1660618800,2542978799
10072,9000,0,0,0,0,1,1,102,103101,1,0,91,59,15000,0,1660618800,2542978799
10073,9000,0,0,0,0,1,1,102,103802,1,0,91,59,15000,0,1660618800,2542978799
10074,9000,0,0,0,0,1,1,102,105902,1,0,91,59,15000,0,1660618800,2542978799
10075,9000,0,0,0,0,1,1,102,101303,1,0,91,59,15000,0,1660618800,2542978799
10076,9000,0,0,0,0,1,1,102,100702,1,0,91,59,15000,0,1660618800,2542978799
10077,9000,0,0,0,0,1,1,102,106201,1,0,91,59,10000,0,1660618800,2542978799
10078,9000,0,0,0,0,1,1,102,103301,1,0,91,59,15000,0,1660618800,2542978799
10079,9000,0,0,0,0,1,1,102,106801,1,0,91,59,15000,0,1660618800,2542978799
10080,9000,0,0,0,0,1,1,102,106701,1,0,91,59,15000,0,1660618800,2542978799
10081,9000,0,0,0,0,1,1,102,105101,1,0,91,59,15000,0,1660618800,2542978799
10082,9000,0,0,0,0,1,1,102,106102,1,0,91,59,15000,0,1660618800,2542978799
10083,9000,0,0,0,0,1,1,102,106401,1,0,91,59,15000,0,1660618800,2542978799
10084,9000,0,0,0,0,1,1,102,102202,1,0,91,59,15000,0,1660618800,2542978799
10085,9000,0,0,0,0,1,1,102,103401,1,0,91,59,15000,0,1660618800,2542978799
10086,9000,0,0,0,0,1,1,102,104401,1,0,91,59,15000,0,1660618800,2542978799
10087,9000,0,0,0,0,1,1,102,101002,1,0,91,59,15000,0,1660618800,2542978799
10088,9000,0,0,0,0,1,1,102,103601,1,0,91,59,15000,0,1660618800,2542978799
10089,9000,0,0,0,0,1,1,102,105301,1,0,91,59,15000,0,1660618800,2542978799
10090,9000,0,0,0,0,1,1,102,109801,1,0,91,59,15000,0,1676343600,2542978799
10091,9000,0,0,0,0,1,1,102,104602,1,0,91,59,15000,0,1676343600,2542978799
10092,9000,0,0,0,0,1,1,102,103502,1,0,91,59,15000,0,1676343600,2542978799
10093,9000,0,0,0,0,1,1,102,105002,1,0,91,59,15000,0,1676343600,2542978799
10094,9000,0,0,0,0,1,1,102,102901,1,0,91,59,15000,0,1676343600,2542978799
10095,9000,0,0,0,0,1,1,102,104201,1,0,91,59,15000,0,1676343600,2542978799
10096,9000,0,0,0,0,1,1,102,101902,1,0,91,59,15000,0,1676343600,2542978799
10097,9000,0,0,0,0,1,1,102,105802,1,0,91,59,15000,0,1676343600,2542978799
10098,9000,0,0,0,0,1,1,102,108701,1,0,91,59,15000,0,1676343600,2542978799
10099,9000,0,0,0,0,1,1,102,107801,1,0,91,59,15000,0,1676343600,2542978799
10100,9000,0,0,0,0,1,1,102,102102,1,0,91,59,15000,0,1676343600,2542978799
10101,9000,0,0,0,0,1,1,102,103402,1,0,91,59,15000,0,1676343600,2542978799
10102,9000,0,0,0,0,1,1,102,104901,1,0,91,59,15000,0,1676343600,2542978799
10103,9000,0,0,0,0,1,1,102,110001,1,0,91,59,15000,0,1676343600,2542978799
10104,9000,0,0,0,0,1,1,102,100802,1,0,91,59,15000,0,1676343600,2542978799
10105,9000,0,0,0,0,1,1,102,100902,1,0,91,59,15000,0,1676343600,2542978799
10106,9000,0,0,0,0,1,1,102,104701,1,0,91,59,15000,0,1676343600,2542978799
10107,9000,0,0,0,0,1,1,102,101602,1,0,91,59,15000,0,1676343600,2542978799
10108,9000,0,0,0,0,1,1,102,106702,1,0,91,59,15000,0,1676343600,2542978799
10109,9000,0,0,0,0,1,1,102,106802,1,0,91,59,15000,0,1676343600,2542978799
10110,9000,0,0,0,0,1,1,102,109901,1,0,91,59,15000,0,1676343600,2542978799
10111,9000,0,0,0,0,1,1,102,106501,1,0,91,59,15000,0,1676343600,2542978799
10112,9000,0,0,0,0,1,1,102,102702,1,0,91,59,15000,0,1676343600,2542978799
10113,9000,0,0,0,0,1,1,102,103102,1,0,91,59,15000,0,1676343600,2542978799
10114,9000,0,0,0,0,1,1,102,104301,1,0,91,59,15000,0,1676343600,2542978799
10220,9000,0,0,0,0,1,1,34,95,1,0,91,59,2000,0,1496242800,2542978799
10221,9000,0,0,0,0,1,1,150,116,1,0,91,59,5000,0,1496242800,2542978799
10226,9000,0,0,0,0,1,1,11,1,3,0,91,59,1000,0,1496242800,2542978799
10227,9000,0,0,0,0,1,1,11,4,3,0,91,59,1000,0,1496242800,2542978799
10228,9000,0,0,0,0,1,1,11,7,3,0,91,59,1000,0,1496242800,2542978799
10229,9000,0,0,0,0,1,1,11,10,3,0,91,59,1000,0,1496242800,2542978799
10230,9000,0,0,0,0,1,1,11,13,3,0,91,59,1000,0,1496242800,2542978799
10232,9000,0,0,0,0,1,1,30,110,500,0,91,59,3000,0,1496242800,2542978799
10300,9000,0,0,0,0,1,1,11,69,1,0,91,59,5000,0,1629082800,2542978799
10301,9000,0,0,0,0,1,1,11,70,1,0,91,59,5000,0,1629082800,2542978799
10302,9000,0,0,0,0,1,1,11,71,1,0,91,59,5000,0,1629082800,2542978799
10303,9000,0,0,0,0,1,1,11,72,1,0,91,59,5000,0,1629082800,2542978799
10304,9000,0,0,0,0,1,1,11,73,1,0,91,59,5000,0,1629082800,2542978799
10305,9000,0,0,0,0,1,1,11,74,1,0,91,59,5000,0,1629082800,2542978799
10306,9000,0,0,0,0,1,1,11,75,1,0,91,59,5000,0,1629082800,2542978799
10307,9000,0,0,0,0,1,1,11,76,1,0,91,59,5000,0,1629082800,2542978799
10308,9000,0,0,0,0,1,1,11,77,1,0,91,59,5000,0,1629082800,2542978799
10309,9000,0,0,0,0,1,1,11,78,1,0,91,59,5000,0,1629082800,2542978799
10310,9000,0,0,0,0,1,1,11,79,1,0,91,59,5000,0,1629082800,2542978799
10311,9000,0,0,0,0,1,1,11,80,1,0,91,59,5000,0,1629082800,2542978799
10312,9000,0,0,0,0,1,1,11,81,1,0,91,59,5000,0,1629082800,2542978799
10313,9000,0,0,0,0,1,1,11,82,1,0,91,59,5000,0,1629082800,2542978799
10314,9000,0,0,0,0,1,1,11,83,1,0,91,59,5000,0,1629082800,2542978799
10315,9000,0,0,0,0,1,1,11,84,1,0,91,59,5000,0,1629082800,2542978799
10316,9000,0,0,0,0,1,1,11,85,1,0,91,59,5000,0,1629082800,2542978799
10317,9000,0,0,0,0,1,1,11,86,1,0,91,59,5000,0,1629082800,2542978799
10318,9000,0,0,0,0,1,1,11,87,1,0,91,59,5000,0,1629082800,2542978799
10319,9000,0,0,0,0,1,1,11,88,1,0,91,59,5000,0,1629082800,2542978799
10320,9000,0,0,0,0,1,1,11,89,1,0,91,59,5000,0,1629082800,2542978799
10321,9000,0,0,0,0,1,1,11,90,1,0,91,59,5000,0,1629082800,2542978799
10322,9000,0,0,0,0,1,1,11,91,1,0,91,59,5000,0,1629082800,2542978799
10323,9000,0,0,0,0,1,1,11,92,1,0,91,59,5000,0,1629082800,2542978799
10324,9000,0,0,0,0,1,1,11,101,1,0,91,59,5000,0,1629082800,2542978799
10325,9000,0,0,0,0,1,1,11,102,1,0,91,59,5000,0,1629082800,2542978799
10326,9000,0,0,0,0,1,1,11,103,1,0,91,59,5000,0,1629082800,2542978799
10327,9000,0,0,0,0,1,1,11,104,1,0,91,59,5000,0,1629082800,2542978799
10328,9000,0,0,0,0,1,1,11,105,1,0,91,59,5000,0,1629082800,2542978799
10329,9000,0,0,0,0,1,1,11,106,1,0,91,59,5000,0,1629082800,2542978799
10330,9000,0,0,0,0,1,1,11,175,1,0,91,59,5000,0,1660878000,2542978799
10331,9000,0,0,0,0,1,1,11,176,1,0,91,59,5000,0,1660878000,2542978799
10332,9000,0,0,0,0,1,1,11,177,1,0,91,59,5000,0,1660878000,2542978799
10333,9000,0,0,0,0,1,1,11,179,1,0,91,59,5000,0,1660878000,2542978799
11000,10000,1,0,0,0,0,0,164,144,1,0,164,149,20,0,1632193200,2544361199
11001,10001,2,0,0,0,0,0,164,145,1,0,164,150,20,0,1632193200,2544361199
12000,11000,1,0,0,0,1,3,90,43,150,0,165,156,2000,0,1639450800,1640401199
12001,11000,2,0,0,0,1,1,164,149,1,0,165,156,10000,0,1639450800,1640401199
12002,11000,3,0,0,0,1,1,164,150,1,0,165,156,5000,0,1639450800,1640401199
12003,11000,4,0,0,0,1,3,40,41,1,0,165,156,2000,0,1639450800,1640401199
12004,11000,5,0,0,0,1,3,40,111,1,0,165,156,2000,0,1639450800,1640401199
12005,11000,6,0,0,0,1,10,102,101001,2,0,165,156,500,0,1639450800,1640401199
12006,11000,7,0,0,0,1,10,102,103001,2,0,165,156,500,0,1639450800,1640401199
12007,11000,8,0,0,0,1,10,102,105601,2,0,165,156,500,0,1639450800,1640401199
12008,11000,9,0,0,0,1,10,102,105201,2,0,165,156,500,0,1639450800,1640401199
12009,11000,10,0,0,0,1,100,91,59,3000,0,165,156,100,0,1639450800,1640401199
12010,11000,11,0,0,0,1,100,30,110,1000,0,165,156,100,0,1639450800,1640401199
12011,11000,12,0,0,0,1,20,11,71,1,0,165,156,50,0,1639450800,1640401199
12012,11000,13,0,0,0,1,20,11,80,1,0,165,156,50,0,1639450800,1640401199
12013,11000,14,0,0,0,1,20,11,84,1,0,165,156,50,0,1639450800,1640401199
12014,11000,15,0,0,0,1,20,11,86,1,0,165,156,50,0,1639450800,1640401199
12015,11000,16,0,0,0,1,20,11,87,1,0,165,156,50,0,1639450800,1640401199
12016,11000,17,0,0,0,1,20,11,92,1,0,165,156,50,0,1639450800,1640401199
12017,11000,18,0,0,0,1,50,11,7,1,0,165,156,20,0,1639450800,1640401199
12018,11001,1,0,0,0,1,3,90,43,150,0,165,156,1500,0,1648090800,1648781999
12019,11001,2,0,0,0,1,1,164,149,1,0,165,156,10000,0,1648090800,1648781999
12020,11001,3,0,0,0,1,1,164,150,1,0,165,156,5000,0,1648090800,1648781999
12021,11001,4,0,0,0,1,3,40,41,1,0,165,156,1500,0,1648090800,1648781999
12022,11001,5,0,0,0,1,3,40,111,1,0,165,156,1500,0,1648090800,1648781999
12023,11001,6,0,0,0,1,1,11,163,1,0,165,156,10000,0,1648090800,1648781999
12024,11001,7,0,0,0,1,2,11,162,1,0,165,156,8000,0,1648090800,1648781999
12025,11001,8,0,0,0,1,4,11,161,1,0,165,156,2000,0,1648090800,1648781999
12026,11001,9,0,0,0,1,8,11,160,1,0,165,156,1000,0,1648090800,1648781999
12027,11001,10,0,0,0,1,5,102,101701,2,0,165,156,500,0,1648090800,1648781999
12028,11001,11,0,0,0,1,5,102,101601,2,0,165,156,500,0,1648090800,1648781999
12029,11001,12,0,0,0,1,5,102,102101,2,0,165,156,500,0,1648090800,1648781999
12030,11001,13,0,0,0,1,5,102,101301,2,0,165,156,500,0,1648090800,1648781999
12031,11001,14,0,0,0,1,100,91,59,3000,0,165,156,100,0,1648090800,1648781999
12032,11001,15,0,0,0,1,100,30,110,1000,0,165,156,100,0,1648090800,1648781999
12033,11001,16,0,0,0,1,15,11,74,1,0,165,156,50,0,1648090800,1648781999
12034,11001,17,0,0,0,1,15,11,73,1,0,165,156,50,0,1648090800,1648781999
12035,11001,18,0,0,0,1,15,11,83,1,0,165,156,50,0,1648090800,1648781999
12036,11001,19,0,0,0,1,15,11,80,1,0,165,156,50,0,1648090800,1648781999
12037,11001,20,0,0,0,1,15,11,91,1,0,165,156,50,0,1648090800,1648781999
12038,11001,21,0,0,0,1,15,11,78,1,0,165,156,50,0,1648090800,1648781999
12039,11001,22,0,0,0,1,15,11,84,1,0,165,156,50,0,1648090800,1648781999
12040,11001,23,0,0,0,1,15,11,87,1,0,165,156,20,0,1648090800,1648781999
12041,11001,24,0,0,0,1,25,11,10,1,0,165,156,20,0,1648090800,1648781999
12042,11001,25,0,0,0,1,25,11,7,1,0,165,156,20,0,1648090800,1648781999
12043,11002,1,0,0,0,1,3,90,43,150,0,165,156,1500,0,1663642800,1664679599
12044,11002,2,0,0,0,1,1,164,149,1,0,165,156,10000,0,1663642800,1664679599
12045,11002,3,0,0,0,1,1,164,150,1,0,165,156,5000,0,1663642800,1664679599
12046,11002,4,0,0,0,1,3,40,41,1,0,165,156,1500,0,1663642800,1664679599
12047,11002,5,0,0,0,1,3,40,111,1,0,165,156,1500,0,1663642800,1664679599
12048,11002,6,0,0,0,1,1,11,163,1,0,165,156,6000,0,1663642800,1664679599
12049,11002,7,0,0,0,1,2,11,162,1,0,165,156,4000,0,1663642800,1664679599
12050,11002,8,0,0,0,1,4,11,161,1,0,165,156,2000,0,1663642800,1664679599
12051,11002,9,0,0,0,1,8,11,160,1,0,165,156,1000,0,1663642800,1664679599
12052,11002,10,0,0,0,1,5,102,103201,2,0,165,156,500,0,1663642800,1664679599
12053,11002,11,0,0,0,1,5,102,100201,2,0,165,156,500,0,1663642800,1664679599
12054,11002,12,0,0,0,1,5,102,104601,2,0,165,156,500,0,1663642800,1664679599
12055,11002,13,0,0,0,1,5,102,102601,2,0,165,156,500,0,1663642800,1664679599
12056,11002,14,0,0,0,1,100,91,59,3000,0,165,156,100,0,1663642800,1664679599
12057,11002,15,0,0,0,1,100,30,110,1000,0,165,156,100,0,1663642800,1664679599
12058,11002,16,0,0,0,1,15,11,73,1,0,165,156,50,0,1663642800,1664679599
12059,11002,17,0,0,0,1,15,11,78,1,0,165,156,50,0,1663642800,1664679599
12060,11002,18,0,0,0,1,15,11,80,1,0,165,156,50,0,1663642800,1664679599
12061,11002,19,0,0,0,1,15,11,83,1,0,165,156,50,0,1663642800,1664679599
12062,11002,20,0,0,0,1,15,11,84,1,0,165,156,50,0,1663642800,1664679599
12063,11002,21,0,0,0,1,15,11,90,1,0,165,156,50,0,1663642800,1664679599
12064,11002,22,0,0,0,1,15,11,101,1,0,165,156,50,0,1663642800,1664679599
12065,11002,23,0,0,0,1,15,11,103,1,0,165,156,50,0,1663642800,1664679599
12066,11002,22,0,0,0,1,15,11,105,1,0,165,156,50,0,1663642800,1664679599
12067,11002,23,0,0,0,1,15,11,106,1,0,165,156,50,0,1663642800,1664679599
12068,11002,24,0,0,0,1,25,11,4,1,0,165,156,20,0,1663642800,1664679599
12069,11002,25,0,0,0,1,25,11,13,1,0,165,156,20,0,1663642800,1664679599
70101,7000,101,3,4,0,4,1,93,44,1,0,160,50,5,0,1496242800,1677639599
70102,7000,101,3,4,0,4,10,93,44,1,0,160,50,1,0,1677639600,2542978799
70201,7000,201,0,0,0,4,1,40,136,1,0,160,50,2,0,1496242800,1677639599
70202,7000,202,0,0,0,4,2,40,41,1,0,160,50,2,0,1496242800,2542978799
70203,7000,203,0,0,0,4,2,40,111,1,0,160,50,2,0,1496242800,2542978799
70204,7000,201,0,0,0,4,1,40,194,1,0,160,50,2,0,1677639600,2542978799
70301,7000,301,0,0,0,0,0,30,110,2000,0,160,50,1,0,1496242800,2542978799
70401,7000,401,0,0,0,4,30,11,83,1,0,160,50,1,0,1496242800,2542978799
70402,7000,402,0,0,0,4,30,11,91,1,0,160,50,1,0,1496242800,2542978799
71101,7001,101,3,4,0,4,1,93,44,1,0,160,49,50,0,1496242800,1677639599
71102,7001,101,3,4,0,4,10,93,44,1,0,160,49,10,0,1677639600,2542978799
71201,7001,201,0,0,0,4,1,40,136,1,0,160,49,10,0,1496242800,1677639599
71202,7001,202,0,0,0,4,2,40,41,1,0,160,49,10,0,1496242800,2542978799
71203,7001,203,0,0,0,4,2,40,111,1,0,160,49,10,0,1496242800,2542978799
71204,7001,201,0,0,0,4,1,40,194,1,0,160,49,10,0,1677639600,2542978799
71301,7001,301,0,0,0,0,0,30,110,200,0,160,49,1,0,1496242800,2542978799
71401,7001,401,0,0,0,4,30,11,83,1,0,160,49,3,0,1496242800,2542978799
71402,7001,402,0,0,0,4,30,11,91,1,0,160,49,3,0,1496242800,2542978799
71501,7001,251,0,0,0,4,2,11,161,1,0,160,49,10,0,1677639600,2542978799
72101,7002,101,3,4,0,4,10,93,44,1,0,160,48,50,0,1677639600,2542978799
72201,7002,201,0,0,0,4,1,40,136,1,0,160,48,50,0,1496242800,1677639599
72202,7002,202,0,0,0,4,2,40,41,1,0,160,48,50,0,1496242800,2542978799
72203,7002,203,0,0,0,4,2,40,111,1,0,160,48,50,0,1496242800,2542978799
72204,7002,201,0,0,0,4,1,40,194,1,0,160,48,50,0,1677639600,2542978799
72301,7002,301,0,0,0,0,0,30,110,100,0,160,48,5,0,1496242800,2542978799
72401,7002,401,0,0,0,4,30,11,73,1,0,160,48,10,0,1496242800,2542978799
72402,7002,402,0,0,0,4,30,11,75,1,0,160,48,10,0,1496242800,2542978799
72403,7002,403,0,0,0,4,30,11,104,1,0,160,48,10,0,1496242800,2542978799
72404,7002,404,0,0,0,4,30,11,86,1,0,160,48,10,0,1496242800,2542978799
72405,7002,405,0,0,0,4,30,11,87,1,0,160,48,10,0,1496242800,2542978799
72406,7002,406,0,0,0,4,30,11,89,1,0,160,48,10,0,1496242800,2542978799
72407,7002,407,0,0,0,4,30,11,92,1,0,160,48,10,0,1496242800,2542978799
72408,7002,408,0,0,0,4,30,11,101,1,0,160,48,10,0,1660878000,2542978799
72409,7002,409,0,0,0,4,30,11,175,1,0,160,48,10,0,1660878000,2542978799
72501,7002,251,0,0,0,4,5,11,160,1,0,160,48,50,0,1677639600,2542978799
2000101,20001,101,0,0,0,1,1,164,149,1,0,166,159,60000,0,1641870000,1642733999
2000102,20001,102,0,0,0,1,1,164,150,1,0,166,159,30000,0,1641870000,1642733999
2000103,20001,201,0,0,0,1,3,40,41,1,0,166,159,12000,0,1641870000,1642733999
2000104,20001,202,0,0,0,1,3,40,111,1,0,166,159,12000,0,1641870000,1642733999
2000105,20001,301,0,0,0,1,10,97,115,1,0,166,159,3000,0,1641870000,1642733999
2000106,20001,401,0,0,0,1,10,102,101101,1,0,166,159,1500,0,1641870000,1642733999
2000107,20001,402,0,0,0,1,10,102,106101,1,0,166,159,1500,0,1641870000,1642733999
2000108,20001,403,0,0,0,1,10,102,102001,1,0,166,159,1500,0,1641870000,1642733999
2000109,20001,404,0,0,0,1,10,102,100101,1,0,166,159,1500,0,1641870000,1642733999
2000110,20001,405,0,0,0,1,10,102,101401,1,0,166,159,1500,0,1641870000,1642733999
2000111,20001,406,0,0,0,1,10,102,101402,1,0,166,159,1500,0,1641870000,1642733999
2000112,20001,501,0,0,0,1,10,34,95,1,0,166,159,2500,0,1641870000,1642733999
2000114,20001,502,0,0,0,1,10,150,116,1,0,166,159,1500,0,1641870000,1642733999
2000115,20001,601,0,0,0,0,0,91,59,1000,0,166,159,4000,0,1641870000,1642733999
2000116,20001,602,0,0,0,0,0,30,110,500,0,166,159,4000,0,1641870000,1642733999
2000117,20001,603,0,0,0,0,0,11,75,1,0,166,159,10000,0,1641870000,1642733999
2000118,20001,604,0,0,0,0,0,11,78,1,0,166,159,10000,0,1641870000,1642733999
2000119,20001,605,0,0,0,0,0,11,87,1,0,166,159,10000,0,1641870000,1642733999
2000120,20001,606,0,0,0,0,0,11,80,1,0,166,159,10000,0,1641870000,1642733999
2000121,20001,607,0,0,0,0,0,11,91,1,0,166,159,10000,0,1641870000,1642733999
2000122,20001,608,0,0,0,0,0,11,4,1,0,166,159,2000,0,1641870000,1642733999
2000123,5002,1,0,0,0,0,0,50,100101,1,60,41,164,1,0,1645671600,2542978799
2000124,5002,2,0,0,0,0,0,50,100102,1,60,41,164,1,0,1645671600,2542978799
2000125,5002,3,0,0,0,0,0,50,100201,1,60,41,164,1,0,1645671600,2542978799
2000126,5002,4,0,0,0,0,0,50,100301,1,60,41,164,1,0,1645671600,2542978799
2000127,5002,5,0,0,0,0,0,50,100302,1,60,41,164,1,0,1645671600,2542978799
2000128,5002,6,0,0,0,0,0,50,100401,1,60,41,164,1,0,1645671600,2542978799
2000129,5002,7,0,0,0,0,0,50,100402,1,60,41,164,1,0,1645671600,2542978799
2000130,5002,8,0,0,0,0,0,50,100501,1,60,41,164,1,0,1645671600,2542978799
2000131,5002,9,0,0,0,0,0,50,100601,1,60,41,164,1,0,1645671600,2542978799
2000132,5002,10,0,0,0,0,0,50,100602,1,60,41,164,1,0,1645671600,2542978799
2000133,5002,11,0,0,0,0,0,50,101001,1,60,41,164,1,0,1645671600,2542978799
2000134,5002,12,0,0,0,0,0,50,101102,1,60,41,164,1,0,1645671600,2542978799
2000135,5002,13,0,0,0,0,0,50,101201,1,60,41,164,1,0,1645671600,2542978799
2000136,5002,14,0,0,0,0,0,50,101301,1,60,41,164,1,0,1645671600,2542978799
2000137,5002,15,0,0,0,0,0,50,101302,1,60,41,164,1,0,1645671600,2542978799
2000138,5002,16,0,0,0,0,0,50,101402,1,60,41,164,1,0,1645671600,2542978799
2000139,5002,17,0,0,0,0,0,50,101501,1,60,41,164,1,0,1645671600,2542978799
2000140,5002,18,0,0,0,0,0,50,101502,1,60,41,164,1,0,1645671600,2542978799
2000141,5002,19,0,0,0,0,0,50,101601,1,60,41,164,1,0,1645671600,2542978799
2000142,5002,20,0,0,0,0,0,50,101701,1,60,41,164,1,0,1645671600,2542978799
2000143,5002,21,0,0,0,0,0,50,101702,1,60,41,164,1,0,1645671600,2542978799
2000144,5002,22,0,0,0,0,0,50,101802,1,60,41,164,1,0,1645671600,2542978799
2000145,5002,23,0,0,0,0,0,50,101901,1,60,41,164,1,0,1645671600,2542978799
2000146,5002,24,0,0,0,0,0,50,102001,1,60,41,164,1,0,1645671600,2542978799
2000147,5002,25,0,0,0,0,0,50,102101,1,60,41,164,1,0,1645671600,2542978799
2000148,5002,26,0,0,0,0,0,50,102201,1,60,41,164,1,0,1645671600,2542978799
2000149,5002,27,0,0,0,0,0,50,102301,1,60,41,164,1,0,1645671600,2542978799
2000150,5002,28,0,0,0,0,0,50,102302,1,60,41,164,1,0,1645671600,2542978799
2000151,5002,29,0,0,0,0,0,50,102402,1,60,41,164,1,0,1645671600,2542978799
