gacha_id,card_id,card_type,rarity,odds,is_pickup,recommend_order,is_prize_selectable
30057,10020,2,1,10972,0,0,0
30057,10021,2,1,10972,0,0,0
30057,10022,2,1,10972,0,0,0
30057,10023,2,1,10972,0,0,0
30057,10024,2,1,10972,0,0,0
30057,10025,2,1,10972,0,0,0
30057,10026,2,1,10972,0,0,0
30057,10027,2,1,10972,0,0,0
30057,10028,2,1,10972,0,0,0
30057,10029,2,1,10972,0,0,0
30057,10030,2,1,10972,0,0,0
30057,10031,2,1,10972,0,0,0
30057,10032,2,1,10972,0,0,0
30057,10033,2,1,10972,0,0,0
30057,10034,2,1,10972,0,0,0
30057,10035,2,1,10972,0,0,0
30057,10036,2,1,10972,0,0,0
30057,10037,2,1,10972,0,0,0
30057,10038,2,1,10972,0,0,0
30057,10039,2,1,10972,0,0,0
30057,10040,2,1,10972,0,0,0
30057,10041,2,1,10972,0,0,0
30057,10042,2,1,10972,0,0,0
30057,10043,2,1,10972,0,0,0
30057,10044,2,1,10972,0,0,0
30057,10045,2,1,10972,0,0,0
30057,10046,2,1,10972,0,0,0
30057,10047,2,1,10972,0,0,0
30057,10048,2,1,10972,0,0,0
30057,10049,2,1,10972,0,0,0
30057,10050,2,1,10972,0,0,0
30057,10051,2,1,10972,0,0,0
30057,10052,2,1,10972,0,0,0
30057,10053,2,1,10972,0,0,0
30057,10054,2,1,10972,0,0,0
30057,10055,2,1,10972,0,0,0
30057,10056,2,1,10972,0,0,0
30057,10057,2,1,10972,0,0,0
30057,10058,2,1,10972,0,0,0
30057,10059,2,1,10972,0,0,0
30057,10061,2,1,10972,0,0,0
30057,10062,2,1,10972,0,0,0
30057,10063,2,1,10972,0,0,0
30057,10064,2,1,10972,0,0,0
30057,10065,2,1,10972,0,0,0
30057,10066,2,1,10972,0,0,0
30057,10069,2,1,10972,0,0,0
30057,10072,2,1,10972,0,0,0
30057,10070,2,1,10972,0,0,0
30057,10060,2,1,10972,0,0,0
30057,10067,2,1,10972,0,0,0
30057,10071,2,1,10972,0,0,0
30057,10073,2,1,10972,0,0,0
30057,20001,2,2,5455,0,0,0
30057,20002,2,2,5455,0,0,0
30057,20003,2,2,5455,0,0,0
30057,20004,2,2,5455,0,0,0
30057,20005,2,2,5455,0,0,0
30057,20006,2,2,5455,0,0,0
30057,20007,2,2,5455,0,0,0
30057,20008,2,2,5455,0,0,0
30057,20009,2,2,5455,0,0,0
30057,20010,2,2,5455,0,0,0
30057,20011,2,2,5455,0,0,0
30057,20012,2,2,5455,0,0,0
30057,20013,2,2,5455,0,0,0
30057,20014,2,2,5455,0,0,0
30057,20015,2,2,5455,0,0,0
30057,20016,2,2,5455,0,0,0
30057,20017,2,2,5455,0,0,0
30057,20018,2,2,5455,0,0,0
30057,20019,2,2,5454,0,0,0
30057,20020,2,2,5454,0,0,0
30057,20021,2,2,5454,0,0,0
30057,20023,2,2,5454,0,0,0
30057,20024,2,2,5454,0,0,0
30057,20025,2,2,5454,0,0,0
30057,20027,2,2,5454,0,0,0
30057,20028,2,2,5454,0,0,0
30057,20029,2,2,5454,0,0,0
30057,20031,2,2,5454,0,0,0
30057,20034,2,2,5454,0,0,0
30057,20035,2,2,5454,0,0,0
30057,20037,2,2,5454,0,0,0
30057,20038,2,2,5454,0,0,0
30057,20039,2,2,5454,0,0,0
30057,30001,2,3,327,0,0,0
30057,30002,2,3,327,0,0,0
30057,30003,2,3,327,0,0,0
30057,30004,2,3,327,0,0,0
30057,30005,2,3,326,0,0,0
30057,30006,2,3,326,0,0,0
30057,30007,2,3,326,0,0,0
30057,30008,2,3,326,0,0,0
30057,30009,2,3,326,0,0,0
30057,30010,2,3,326,0,0,0
30057,30011,2,3,326,0,0,0
30057,30012,2,3,326,0,0,0
30057,30013,2,3,326,0,0,0
30057,30014,2,3,326,0,0,0
30057,30015,2,3,326,0,0,0
30057,30016,2,3,326,0,0,0
30057,30017,2,3,326,0,0,0
30057,30018,2,3,326,0,0,0
30057,30020,2,3,326,0,0,0
30057,30021,2,3,326,0,0,0
30057,30024,2,3,326,0,0,0
30057,30026,2,3,326,0,0,0
30057,30027,2,3,326,0,0,0
30057,30028,2,3,326,0,0,0
30057,30029,2,3,326,0,0,0
30057,30031,2,3,326,0,0,0
30057,30032,2,3,326,0,0,0
30057,30038,2,3,326,0,0,0
30057,30039,2,3,326,0,0,0
30057,30040,2,3,326,0,0,0
30057,30042,2,3,326,0,0,0
30057,30055,2,3,326,0,0,0
30057,30056,2,3,326,0,0,0
30057,30048,2,3,326,0,0,0
30057,30045,2,3,326,0,0,0
30057,30046,2,3,326,0,0,0
30057,30054,2,3,326,0,0,0
30057,30034,2,3,326,0,0,0
30057,30036,2,3,326,0,0,0
30057,30063,2,3,326,0,0,0
30057,30064,2,3,326,0,0,0
30057,30065,2,3,326,0,0,0
30057,30043,2,3,326,0,0,0
30057,30068,2,3,326,0,0,0
30057,30069,2,3,326,0,0,0
30057,30071,2,3,326,0,0,0
30057,30072,2,3,7500,1,2,0
30057,30073,2,3,7500,1,1,0
30058,102701,1,1,98750,0,0,0
30058,103201,1,1,98750,0,0,0
30058,103501,1,1,98750,0,0,0
30058,104101,1,1,98750,0,0,0
30058,105201,1,1,98750,0,0,0
30058,105601,1,1,98750,0,0,0
30058,106001,1,1,98750,0,0,0
30058,106101,1,1,98750,0,0,0
30058,100701,1,2,22500,0,0,0
30058,100801,1,2,22500,0,0,0
30058,100901,1,2,22500,0,0,0
30058,101101,1,2,22500,0,0,0
30058,101401,1,2,22500,0,0,0
30058,101801,1,2,22500,0,0,0
30058,102401,1,2,22500,0,0,0
30058,104501,1,2,22500,0,0,0
30058,100101,1,3,524,0,0,0
30058,100201,1,3,524,0,0,0
30058,100301,1,3,524,0,0,0
30058,100401,1,3,524,0,0,0
30058,100601,1,3,524,0,0,0
30058,101001,1,3,524,0,0,0
30058,101301,1,3,524,0,0,0
30058,101501,1,3,524,0,0,0
30058,101701,1,3,524,0,0,0
30058,103001,1,3,524,0,0,0
30058,102601,1,3,524,0,0,0
30058,102301,1,3,523,0,0,0
30058,100302,1,3,523,0,0,0
30058,101302,1,3,523,0,0,0
30058,103801,1,3,523,0,0,0
30058,105001,1,3,523,0,0,0
30058,104601,1,3,523,0,0,0
30058,101601,1,3,523,0,0,0
30058,102402,1,3,523,0,0,0
30058,101802,1,3,523,0,0,0
30058,102001,1,3,523,0,0,0
30058,101201,1,3,523,0,0,0
30058,101402,1,3,523,0,0,0
30058,101102,1,3,523,0,0,0
30058,100501,1,3,523,0,0,0
30058,104001,1,3,523,0,0,0
30058,100102,1,3,523,0,0,0
30058,100402,1,3,523,0,0,0
30058,105801,1,3,523,0,0,0
30058,103701,1,3,523,0,0,0
30058,105602,1,3,523,0,0,0
30058,102801,1,3,523,0,0,0
30058,101901,1,3,523,0,0,0
30058,103002,1,3,523,0,0,0
30058,104502,1,3,523,0,0,0
30058,103901,1,3,523,0,0,0
30058,102501,1,3,523,0,0,0
30058,101702,1,3,523,0,0,0
30058,104002,1,3,523,0,0,0
30058,104801,1,3,523,0,0,0
30058,105901,1,3,523,0,0,0
30058,100602,1,3,523,0,0,0
30058,102302,1,3,523,0,0,0
30058,102201,1,3,7500,1,1,0
30059,10001,2,1,10452,0,0,0
30059,10002,2,1,10452,0,0,0
30059,10003,2,1,10452,0,0,0
30059,10004,2,1,10452,0,0,0
30059,10005,2,1,10452,0,0,0
30059,10006,2,1,10452,0,0,0
30059,10007,2,1,10452,0,0,0
30059,10008,2,1,10452,0,0,0
30059,10009,2,1,10452,0,0,0
30059,10010,2,1,10452,0,0,0
30059,10011,2,1,10452,0,0,0
30059,10012,2,1,10452,0,0,0
30059,10013,2,1,10452,0,0,0
30059,10014,2,1,10452,0,0,0
30059,10015,2,1,10452,0,0,0
30059,10016,2,1,10452,0,0,0
30059,10017,2,1,10452,0,0,0
30059,10018,2,1,10452,0,0,0
30059,10019,2,1,10452,0,0,0
30059,10020,2,1,10452,0,0,0
30059,10021,2,1,10452,0,0,0
30059,10022,2,1,10452,0,0,0
30059,10023,2,1,10452,0,0,0
30059,10024,2,1,10452,0,0,0
30059,10025,2,1,10452,0,0,0
30059,10026,2,1,10452,0,0,0
30059,10027,2,1,10452,0,0,0
30059,10028,2,1,10452,0,0,0
30059,10029,2,1,10451,0,0,0
30059,10030,2,1,10451,0,0,0
30059,10031,2,1,10451,0,0,0
30059,10032,2,1,10451,0,0,0
30059,10033,2,1,10451,0,0,0
30059,10034,2,1,10451,0,0,0
30059,10035,2,1,10451,0,0,0
30059,10036,2,1,10451,0,0,0
30059,10037,2,1,10451,0,0,0
30059,10038,2,1,10451,0,0,0
30059,10039,2,1,10451,0,0,0
30059,10040,2,1,10451,0,0,0
30059,10041,2,1,10451,0,0,0
30059,10042,2,1,10451,0,0,0
30059,10043,2,1,10451,0,0,0
30059,10044,2,1,10451,0,0,0
30059,10045,2,1,10451,0,0,0
30059,10046,2,1,10451,0,0,0
30059,10047,2,1,10451,0,0,0
30059,10048,2,1,10451,0,0,0
30059,10049,2,1,10451,0,0,0
30059,10050,2,1,10451,0,0,0
30059,10051,2,1,10451,0,0,0
30059,10052,2,1,10451,0,0,0
30059,10053,2,1,10451,0,0,0
30059,10054,2,1,10451,0,0,0
30059,10055,2,1,10451,0,0,0
30059,10056,2,1,10451,0,0,0
30059,10057,2,1,10451,0,0,0
30059,10058,2,1,10451,0,0,0
30059,10059,2,1,10451,0,0,0
30059,10061,2,1,10451,0,0,0
30059,10062,2,1,10451,0,0,0
30059,10063,2,1,10451,0,0,0
30059,10064,2,1,10451,0,0,0
30059,10065,2,1,10451,0,0,0
30059,10066,2,1,10451,0,0,0
30059,10069,2,1,10451,0,0,0
30059,10072,2,1,10451,0,0,0
30059,10070,2,1,10451,0,0,0
30059,10060,2,1,10451,0,0,0
30059,10067,2,1,10451,0,0,0
30059,10071,2,1,10451,0,0,0
30059,10073,2,1,10451,0,0,0
30059,10068,2,1,37500,1,1,0
30059,20001,2,2,4773,0,0,0
30059,20002,2,2,4773,0,0,0
30059,20003,2,2,4773,0,0,0
30059,20004,2,2,4773,0,0,0
30059,20005,2,2,4773,0,0,0
30059,20006,2,2,4773,0,0,0
30059,20007,2,2,4773,0,0,0
30059,20008,2,2,4773,0,0,0
30059,20009,2,2,4773,0,0,0
30059,20010,2,2,4773,0,0,0
30059,20011,2,2,4773,0,0,0
30059,20012,2,2,4773,0,0,0
30059,20013,2,2,4773,0,0,0
30059,20014,2,2,4773,0,0,0
30059,20015,2,2,4773,0,0,0
30059,20016,2,2,4773,0,0,0
30059,20017,2,2,4773,0,0,0
30059,20018,2,2,4773,0,0,0
30059,20019,2,2,4773,0,0,0
30059,20020,2,2,4773,0,0,0
30059,20021,2,2,4773,0,0,0
30059,20023,2,2,4773,0,0,0
30059,20024,2,2,4773,0,0,0
30059,20025,2,2,4773,0,0,0
30059,20027,2,2,4772,0,0,0
30059,20028,2,2,4772,0,0,0
30059,20029,2,2,4772,0,0,0
30059,20031,2,2,4772,0,0,0
30059,20034,2,2,4772,0,0,0
30059,20035,2,2,4772,0,0,0
30059,20037,2,2,4772,0,0,0
30059,20038,2,2,4772,0,0,0
30059,20039,2,2,4772,0,0,0
30059,20032,2,2,22500,1,2,0
30059,30001,2,3,469,0,0,0
30059,30002,2,3,469,0,0,0
30059,30003,2,3,469,0,0,0
30059,30004,2,3,469,0,0,0
30059,30005,2,3,469,0,0,0
30059,30006,2,3,469,0,0,0
30059,30007,2,3,469,0,0,0
30059,30008,2,3,469,0,0,0
30059,30009,2,3,469,0,0,0
30059,30010,2,3,469,0,0,0
30059,30011,2,3,469,0,0,0
30059,30012,2,3,469,0,0,0
30059,30013,2,3,469,0,0,0
30059,30014,2,3,469,0,0,0
30059,30015,2,3,469,0,0,0
30059,30016,2,3,469,0,0,0
30059,30017,2,3,469,0,0,0
30059,30018,2,3,469,0,0,0
30059,30020,2,3,469,0,0,0
30059,30021,2,3,469,0,0,0
30059,30024,2,3,469,0,0,0
30059,30026,2,3,469,0,0,0
30059,30027,2,3,469,0,0,0
30059,30028,2,3,469,0,0,0
30059,30029,2,3,469,0,0,0
30059,30031,2,3,469,0,0,0
30059,30032,2,3,469,0,0,0
30059,30038,2,3,469,0,0,0
30059,30039,2,3,469,0,0,0
30059,30040,2,3,469,0,0,0
30059,30042,2,3,469,0,0,0
30059,30055,2,3,469,0,0,0
30059,30056,2,3,469,0,0,0
30059,30048,2,3,469,0,0,0
30059,30045,2,3,469,0,0,0
30059,30046,2,3,469,0,0,0
30059,30054,2,3,468,0,0,0
30059,30034,2,3,468,0,0,0
30059,30036,2,3,468,0,0,0
30059,30063,2,3,468,0,0,0
30059,30064,2,3,468,0,0,0
30059,30065,2,3,468,0,0,0
30059,30043,2,3,468,0,0,0
30059,30068,2,3,468,0,0,0
30059,30069,2,3,468,0,0,0
30059,30071,2,3,468,0,0,0
30059,30072,2,3,468,0,0,0
30059,30073,2,3,468,0,0,0
30059,30075,2,3,7500,1,3,0
30060,102701,1,1,98750,0,0,0
30060,103201,1,1,98750,0,0,0
30060,103501,1,1,98750,0,0,0
30060,104101,1,1,98750,0,0,0
30060,105201,1,1,98750,0,0,0
30060,105601,1,1,98750,0,0,0
30060,106001,1,1,98750,0,0,0
30060,106101,1,1,98750,0,0,0
30060,100701,1,2,22500,0,0,0
30060,100801,1,2,22500,0,0,0
30060,100901,1,2,22500,0,0,0
30060,101101,1,2,22500,0,0,0
30060,101401,1,2,22500,0,0,0
30060,101801,1,2,22500,0,0,0
30060,102401,1,2,22500,0,0,0
30060,104501,1,2,22500,0,0,0
30060,100101,1,3,512,0,0,0
30060,100201,1,3,512,0,0,0
30060,100301,1,3,512,0,0,0
30060,100401,1,3,512,0,0,0
30060,100601,1,3,512,0,0,0
30060,101001,1,3,512,0,0,0
30060,101301,1,3,512,0,0,0
30060,101501,1,3,512,0,0,0
30060,101701,1,3,512,0,0,0
30060,103001,1,3,512,0,0,0
30060,102601,1,3,512,0,0,0
30060,102301,1,3,512,0,0,0
30060,100302,1,3,512,0,0,0
30060,101302,1,3,512,0,0,0
30060,103801,1,3,512,0,0,0
30060,105001,1,3,512,0,0,0
30060,104601,1,3,511,0,0,0
30060,101601,1,3,511,0,0,0
30060,102402,1,3,511,0,0,0
30060,101802,1,3,511,0,0,0
30060,102001,1,3,511,0,0,0
30060,101201,1,3,511,0,0,0
30060,101402,1,3,511,0,0,0
30060,101102,1,3,511,0,0,0
30060,100501,1,3,511,0,0,0
30060,104001,1,3,511,0,0,0
30060,100102,1,3,511,0,0,0
30060,100402,1,3,511,0,0,0
30060,105801,1,3,511,0,0,0
30060,103701,1,3,511,0,0,0
30060,105602,1,3,511,0,0,0
30060,102801,1,3,511,0,0,0
30060,101901,1,3,511,0,0,0
30060,103002,1,3,511,0,0,0
30060,104502,1,3,511,0,0,0
30060,103901,1,3,511,0,0,0
30060,102501,1,3,511,0,0,0
30060,101702,1,3,511,0,0,0
30060,104002,1,3,511,0,0,0
30060,104801,1,3,511,0,0,0
30060,105901,1,3,511,0,0,0
30060,100602,1,3,511,0,0,0
30060,102302,1,3,511,0,0,0
30060,102201,1,3,511,0,0,0
30060,102101,1,3,7500,1,1,0
30061,10001,2,1,10822,0,0,0
30061,10002,2,1,10822,0,0,0
30061,10003,2,1,10822,0,0,0
30061,10004,2,1,10822,0,0,0
30061,10005,2,1,10822,0,0,0
30061,10006,2,1,10822,0,0,0
30061,10007,2,1,10822,0,0,0
30061,10008,2,1,10822,0,0,0
30061,10009,2,1,10822,0,0,0
30061,10010,2,1,10822,0,0,0
30061,10011,2,1,10822,0,0,0
30061,10012,2,1,10822,0,0,0
30061,10013,2,1,10822,0,0,0
30061,10014,2,1,10822,0,0,0
30061,10015,2,1,10822,0,0,0
30061,10016,2,1,10822,0,0,0
30061,10017,2,1,10822,0,0,0
30061,10018,2,1,10822,0,0,0
30061,10019,2,1,10822,0,0,0
30061,10020,2,1,10822,0,0,0
30061,10021,2,1,10822,0,0,0
30061,10022,2,1,10822,0,0,0
30061,10023,2,1,10822,0,0,0
30061,10024,2,1,10822,0,0,0
30061,10025,2,1,10822,0,0,0
30061,10026,2,1,10822,0,0,0
30061,10027,2,1,10822,0,0,0
30061,10028,2,1,10822,0,0,0
30061,10029,2,1,10822,0,0,0
30061,10030,2,1,10822,0,0,0
30061,10031,2,1,10822,0,0,0
30061,10032,2,1,10822,0,0,0
30061,10033,2,1,10822,0,0,0
30061,10034,2,1,10822,0,0,0
30061,10035,2,1,10822,0,0,0
30061,10036,2,1,10822,0,0,0
30061,10037,2,1,10822,0,0,0
30061,10038,2,1,10822,0,0,0
30061,10039,2,1,10822,0,0,0
30061,10040,2,1,10822,0,0,0
30061,10041,2,1,10822,0,0,0
30061,10042,2,1,10822,0,0,0
30061,10043,2,1,10822,0,0,0
30061,10044,2,1,10822,0,0,0
30061,10045,2,1,10822,0,0,0
30061,10046,2,1,10822,0,0,0
30061,10047,2,1,10822,0,0,0
30061,10048,2,1,10822,0,0,0
30061,10049,2,1,10822,0,0,0
30061,10050,2,1,10822,0,0,0
30061,10051,2,1,10822,0,0,0
30061,10052,2,1,10822,0,0,0
30061,10053,2,1,10822,0,0,0
30061,10054,2,1,10822,0,0,0
30061,10055,2,1,10822,0,0,0
30061,10056,2,1,10822,0,0,0
30061,10057,2,1,10822,0,0,0
30061,10058,2,1,10822,0,0,0
30061,10059,2,1,10822,0,0,0
30061,10061,2,1,10822,0,0,0
30061,10062,2,1,10822,0,0,0
30061,10063,2,1,10822,0,0,0
30061,10064,2,1,10822,0,0,0
30061,10065,2,1,10822,0,0,0
30061,10066,2,1,10822,0,0,0
30061,10069,2,1,10822,0,0,0
30061,10072,2,1,10822,0,0,0
30061,10070,2,1,10821,0,0,0
30061,10060,2,1,10821,0,0,0
30061,10067,2,1,10821,0,0,0
30061,10071,2,1,10821,0,0,0
30061,10073,2,1,10821,0,0,0
30061,10068,2,1,10821,0,0,0
30061,20001,2,2,5295,0,0,0
30061,20002,2,2,5295,0,0,0
30061,20003,2,2,5295,0,0,0
30061,20004,2,2,5295,0,0,0
30061,20005,2,2,5294,0,0,0
30061,20006,2,2,5294,0,0,0
30061,20007,2,2,5294,0,0,0
30061,20008,2,2,5294,0,0,0
30061,20009,2,2,5294,0,0,0
30061,20010,2,2,5294,0,0,0
30061,20011,2,2,5294,0,0,0
30061,20012,2,2,5294,0,0,0
30061,20013,2,2,5294,0,0,0
30061,20014,2,2,5294,0,0,0
30061,20015,2,2,5294,0,0,0
30061,20016,2,2,5294,0,0,0
30061,20017,2,2,5294,0,0,0
30061,20018,2,2,5294,0,0,0
30061,20019,2,2,5294,0,0,0
30061,20020,2,2,5294,0,0,0
30061,20021,2,2,5294,0,0,0
30061,20023,2,2,5294,0,0,0
30061,20024,2,2,5294,0,0,0
30061,20025,2,2,5294,0,0,0
30061,20027,2,2,5294,0,0,0
30061,20028,2,2,5294,0,0,0
30061,20029,2,2,5294,0,0,0
30061,20031,2,2,5294,0,0,0
30061,20034,2,2,5294,0,0,0
30061,20035,2,2,5294,0,0,0
30061,20037,2,2,5294,0,0,0
30061,20038,2,2,5294,0,0,0
30061,20039,2,2,5294,0,0,0
30061,20032,2,2,5294,0,0,0
30061,30001,2,3,320,0,0,0
30061,30002,2,3,320,0,0,0
30061,30003,2,3,320,0,0,0
30061,30004,2,3,320,0,0,0
30061,30005,2,3,320,0,0,0
30061,30006,2,3,320,0,0,0
30061,30007,2,3,320,0,0,0
30061,30008,2,3,319,0,0,0
30061,30009,2,3,319,0,0,0
30061,30010,2,3,319,0,0,0
30061,30011,2,3,319,0,0,0
30061,30012,2,3,319,0,0,0
30061,30013,2,3,319,0,0,0
30061,30014,2,3,319,0,0,0
30061,30015,2,3,319,0,0,0
30061,30016,2,3,319,0,0,0
30061,30017,2,3,319,0,0,0
30061,30018,2,3,319,0,0,0
30061,30020,2,3,319,0,0,0
30061,30021,2,3,319,0,0,0
30061,30024,2,3,7500,1,1,0
30061,30026,2,3,319,0,0,0
30061,30027,2,3,319,0,0,0
30061,30028,2,3,319,0,0,0
30061,30029,2,3,319,0,0,0
30061,30031,2,3,319,0,0,0
30061,30032,2,3,319,0,0,0
30061,30038,2,3,319,0,0,0
30061,30039,2,3,319,0,0,0
30061,30040,2,3,319,0,0,0
30061,30042,2,3,319,0,0,0
30061,30055,2,3,319,0,0,0
30061,30056,2,3,319,0,0,0
30061,30048,2,3,319,0,0,0
30061,30045,2,3,319,0,0,0
30061,30046,2,3,319,0,0,0
30061,30054,2,3,7500,1,2,0
30061,30034,2,3,319,0,0,0
30061,30036,2,3,319,0,0,0
30061,30063,2,3,319,0,0,0
30061,30064,2,3,319,0,0,0
30061,30065,2,3,319,0,0,0
30061,30043,2,3,319,0,0,0
30061,30068,2,3,319,0,0,0
30061,30069,2,3,319,0,0,0
30061,30071,2,3,319,0,0,0
30061,30072,2,3,319,0,0,0
30061,30073,2,3,319,0,0,0
30061,30075,2,3,319,0,0,0
30062,102701,1,1,98750,0,0,0
30062,103201,1,1,98750,0,0,0
30062,103501,1,1,98750,0,0,0
30062,104101,1,1,98750,0,0,0
30062,105201,1,1,98750,0,0,0
30062,105601,1,1,98750,0,0,0
30062,106001,1,1,98750,0,0,0
30062,106101,1,1,98750,0,0,0
30062,100701,1,2,22500,0,0,0
30062,100801,1,2,22500,0,0,0
30062,100901,1,2,22500,0,0,0
30062,101101,1,2,22500,0,0,0
30062,101401,1,2,22500,0,0,0
30062,101801,1,2,22500,0,0,0
30062,102401,1,2,22500,0,0,0
30062,104501,1,2,22500,0,0,0
30062,100101,1,3,334,0,0,0
30062,100201,1,3,334,0,0,0
30062,100301,1,3,334,0,0,0
30062,100401,1,3,334,0,0,0
30062,100601,1,3,334,0,0,0
30062,101001,1,3,334,0,0,0
30062,101301,1,3,334,0,0,0
30062,101501,1,3,334,0,0,0
30062,101701,1,3,334,0,0,0
30062,103001,1,3,334,0,0,0
30062,102601,1,3,334,0,0,0
30062,102301,1,3,334,0,0,0
30062,100302,1,3,334,0,0,0
30062,101302,1,3,334,0,0,0
30062,103801,1,3,334,0,0,0
30062,105001,1,3,333,0,0,0
30062,104601,1,3,333,0,0,0
30062,101601,1,3,333,0,0,0
30062,102402,1,3,333,0,0,0
30062,101802,1,3,333,0,0,0
30062,102001,1,3,333,0,0,0
30062,101201,1,3,333,0,0,0
30062,101402,1,3,333,0,0,0
30062,101102,1,3,333,0,0,0
30062,100501,1,3,333,0,0,0
30062,104001,1,3,333,0,0,0
30062,100102,1,3,333,0,0,0
30062,100402,1,3,333,0,0,0
30062,105801,1,3,333,0,0,0
30062,103701,1,3,333,0,0,0
30062,105602,1,3,333,0,0,0
30062,102801,1,3,333,0,0,0
30062,101901,1,3,333,0,0,0
30062,103002,1,3,333,0,0,0
30062,104502,1,3,333,0,0,0
30062,103901,1,3,333,0,0,0
30062,102501,1,3,333,0,0,0
30062,101702,1,3,333,0,0,0
30062,104002,1,3,333,0,0,0
30062,104801,1,3,333,0,0,0
30062,105901,1,3,333,0,0,0
30062,100602,1,3,333,0,0,0
30062,102302,1,3,333,0,0,0
30062,102201,1,3,333,0,0,0
30062,102101,1,3,333,0,0,0
30062,105202,1,3,7500,1,2,0
30062,101502,1,3,7500,1,1,0
30063,10001,2,1,10309,0,0,0
30063,10002,2,1,10309,0,0,0
30063,10003,2,1,10309,0,0,0
30063,10004,2,1,10309,0,0,0
30063,10005,2,1,10309,0,0,0
30063,10006,2,1,10309,0,0,0
30063,10007,2,1,10309,0,0,0
30063,10008,2,1,10309,0,0,0
30063,10009,2,1,10309,0,0,0
30063,10010,2,1,10309,0,0,0
30063,10011,2,1,10309,0,0,0
30063,10012,2,1,10309,0,0,0
30063,10013,2,1,10309,0,0,0
30063,10014,2,1,10309,0,0,0
30063,10015,2,1,10309,0,0,0
30063,10016,2,1,10309,0,0,0
30063,10017,2,1,10308,0,0,0
30063,10018,2,1,10308,0,0,0
30063,10019,2,1,10308,0,0,0
30063,10020,2,1,10308,0,0,0
30063,10021,2,1,10308,0,0,0
30063,10022,2,1,10308,0,0,0
30063,10023,2,1,10308,0,0,0
30063,10024,2,1,10308,0,0,0
30063,10025,2,1,10308,0,0,0
30063,10026,2,1,10308,0,0,0
30063,10027,2,1,10308,0,0,0
30063,10028,2,1,10308,0,0,0
30063,10029,2,1,10308,0,0,0
30063,10030,2,1,10308,0,0,0
30063,10031,2,1,10308,0,0,0
30063,10032,2,1,10308,0,0,0
30063,10033,2,1,10308,0,0,0
30063,10034,2,1,10308,0,0,0
30063,10035,2,1,10308,0,0,0
30063,10036,2,1,10308,0,0,0
30063,10037,2,1,10308,0,0,0
30063,10038,2,1,10308,0,0,0
30063,10039,2,1,10308,0,0,0
30063,10040,2,1,10308,0,0,0
30063,10041,2,1,10308,0,0,0
30063,10042,2,1,10308,0,0,0
30063,10043,2,1,10308,0,0,0
30063,10044,2,1,10308,0,0,0
30063,10045,2,1,10308,0,0,0
30063,10046,2,1,10308,0,0,0
30063,10047,2,1,10308,0,0,0
30063,10048,2,1,10308,0,0,0
30063,10049,2,1,10308,0,0,0
30063,10050,2,1,10308,0,0,0
30063,10051,2,1,10308,0,0,0
30063,10052,2,1,10308,0,0,0
30063,10053,2,1,10308,0,0,0
30063,10054,2,1,10308,0,0,0
30063,10055,2,1,10308,0,0,0
30063,10056,2,1,10308,0,0,0
30063,10057,2,1,10308,0,0,0
30063,10058,2,1,10308,0,0,0
30063,10059,2,1,10308,0,0,0
30063,10061,2,1,10308,0,0,0
30063,10062,2,1,10308,0,0,0
30063,10063,2,1,10308,0,0,0
30063,10064,2,1,10308,0,0,0
30063,10065,2,1,10308,0,0,0
30063,10066,2,1,10308,0,0,0
30063,10069,2,1,10308,0,0,0
30063,10072,2,1,10308,0,0,0
30063,10070,2,1,10308,0,0,0
30063,10060,2,1,10308,0,0,0
30063,10067,2,1,10308,0,0,0
30063,10071,2,1,10308,0,0,0
30063,10073,2,1,10308,0,0,0
30063,10068,2,1,10308,0,0,0
30063,10075,2,1,37500,1,1,0
30063,20001,2,2,5295,0,0,0
30063,20002,2,2,5295,0,0,0
30063,20003,2,2,5295,0,0,0
30063,20004,2,2,5295,0,0,0
30063,20005,2,2,5294,0,0,0
30063,20006,2,2,5294,0,0,0
30063,20007,2,2,5294,0,0,0
30063,20008,2,2,5294,0,0,0
30063,20009,2,2,5294,0,0,0
30063,20010,2,2,5294,0,0,0
30063,20011,2,2,5294,0,0,0
30063,20012,2,2,5294,0,0,0
30063,20013,2,2,5294,0,0,0
30063,20014,2,2,5294,0,0,0
30063,20015,2,2,5294,0,0,0
30063,20016,2,2,5294,0,0,0
30063,20017,2,2,5294,0,0,0
30063,20018,2,2,5294,0,0,0
30063,20019,2,2,5294,0,0,0
30063,20020,2,2,5294,0,0,0
30063,20021,2,2,5294,0,0,0
30063,20023,2,2,5294,0,0,0
30063,20024,2,2,5294,0,0,0
30063,20025,2,2,5294,0,0,0
30063,20027,2,2,5294,0,0,0
30063,20028,2,2,5294,0,0,0
30063,20029,2,2,5294,0,0,0
30063,20031,2,2,5294,0,0,0
30063,20034,2,2,5294,0,0,0
30063,20035,2,2,5294,0,0,0
30063,20037,2,2,5294,0,0,0
30063,20038,2,2,5294,0,0,0
30063,20039,2,2,5294,0,0,0
30063,20032,2,2,5294,0,0,0
30063,30001,2,3,307,0,0,0
30063,30002,2,3,307,0,0,0
30063,30003,2,3,307,0,0,0
30063,30004,2,3,307,0,0,0
30063,30005,2,3,307,0,0,0
30063,30006,2,3,307,0,0,0
30063,30007,2,3,306,0,0,0
30063,30008,2,3,306,0,0,0
30063,30009,2,3,306,0,0,0
30063,30010,2,3,306,0,0,0
30063,30011,2,3,306,0,0,0
