id,skill_id1,skill_level1,skill_id2,skill_level2,skill_id3,skill_level3,skill_id4,skill_level4,skill_id5,skill_level5,skill_id6,skill_level6,skill_id7,skill_level7,skill_id8,skill_level8,skill_id9,skill_level9,skill_id10,skill_level10
100025,201691,1,200012,1,200502,1,200732,1,201621,1,0,0,0,0,0,0,0,0,0,0
100026,200502,1,200382,1,200432,1,200102,1,0,0,0,0,0,0,0,0,0,0,0,0
100027,201472,1,200382,1,200442,1,200452,1,0,0,0,0,0,0,0,0,0,0,0,0
100028,200732,1,200471,1,200332,1,200632,1,200622,1,0,0,0,0,0,0,0,0,0,0
100029,200511,1,200361,1,200432,1,201282,1,200132,1,200722,1,200301,1,0,0,0,0,0,0
100030,200541,1,201111,1,201522,1,201142,1,200472,1,0,0,0,0,0,0,0,0,0,0
100031,200481,1,201552,1,200382,1,200642,1,200342,1,0,0,0,0,0,0,0,0,0,0
100032,200602,1,201412,1,200332,1,200372,1,0,0,0,0,0,0,0,0,0,0,0,0
100033,201361,1,201701,1,200352,1,200382,1,200512,1,201332,1,0,0,0,0,0,0,0,0
100034,200591,1,200492,1,200732,1,201402,1,200602,1,0,0,0,0,0,0,0,0,0,0
100035,201672,1,200442,1,200642,1,200632,1,0,0,0,0,0,0,0,0,0,0,0,0
100036,100131,1,200561,1,200582,1,200432,1,200722,1,200062,1,0,0,0,0,0,0,0,0
100037,100351,1,201401,1,200612,1,200462,1,200732,1,200032,1,0,0,0,0,0,0,0,0
100038,100161,1,200511,1,200342,1,200382,1,200012,1,200461,1,200732,1,200152,1,201641,1,200361,1
100039,100071,1,200622,1,201471,1,201212,1,200433,1,0,0,0,0,0,0,0,0,0,0
100040,100611,1,200602,1,200492,1,201142,1,200371,1,200262,1,0,0,0,0,0,0,0,0
100041,100201,1,200541,1,200881,1,200771,1,201522,1,200552,1,0,0,0,0,0,0,0,0
100042,100181,1,200502,1,201371,1,200721,1,200372,1,200472,1,201531,1,200432,1,200362,1,200732,1
100043,100141,1,201121,1,200721,1,200492,1,200512,1,200732,1,200361,1,201581,1,201312,1,200212,1
100044,100741,1,200012,1,200502,1,202071,1,200472,1,0,0,0,0,0,0,0,0,0,0
100045,100071,1,200642,1,201212,1,200433,1,200341,1,200622,1,201481,1,200481,1,0,0,0,0
100046,100351,1,201401,1,200612,1,200462,1,200732,1,200032,1,201691,1,200441,1,0,0,0,0
100047,100131,1,200361,1,200582,1,200432,1,200722,1,200062,1,200741,1,200761,1,0,0,0,0
100048,100161,1,201641,1,200342,1,200361,1,200512,1,200471,1,200381,1,201172,1,0,0,0,0
100049,100301,1,200741,1,200372,1,200752,1,200581,1,200342,1,201342,1,200351,1,0,0,0,0
100050,200154,1,200491,1,200572,1,200762,1,201172,1,201201,1,201362,1,0,0,0,0,0,0
100051,201172,1,201532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100052,200331,1,200511,1,200612,1,200742,1,201351,1,201542,1,201611,1,0,0,0,0,0,0
100053,200602,1,201382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100054,200012,1,200502,1,201432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100055,200372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100056,200382,1,200601,1,200741,1,200751,1,200901,1,201412,1,201432,1,300141,1,0,0,0,0
100057,200152,1,200462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100058,200441,1,200561,1,201102,1,201211,1,201312,1,201621,1,201902,1,0,0,0,0,0,0
100059,100151,1,200142,1,200342,1,200351,1,200721,1,201342,1,201651,1,202011,1,0,0,0,0
100060,200282,1,200332,1,201422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100061,100741,1,200372,1,200442,1,200591,1,201542,1,201601,1,201691,1,202071,1,0,0,0,0
100062,200352,1,200442,1,200452,1,200472,1,0,0,0,0,0,0,0,0,0,0,0,0
100063,200042,1,200362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100067,100161,2,200511,1,200611,1,200722,1,200562,1,200592,1,201641,1,200011,1,0,0,0,0
100069,100131,2,200332,1,200561,1,200581,1,200362,1,201902,1,200572,1,201311,1,0,0,0,0
100071,100301,2,200351,1,201341,1,201372,1,201581,1,200372,1,200562,1,200452,1,0,0,0,0
100072,100351,2,200591,1,201402,1,200511,1,200732,1,201102,1,200612,1,200032,1,0,0,0,0
100073,100071,5,200341,1,201481,1,201471,1,200372,1,200051,1,200622,1,201551,1,200641,1,200462,1
100075,201352,1,200771,1,201581,1,200512,1,0,0,0,0,0,0,0,0,0,0,0,0
100076,100611,1,200601,1,201431,1,200612,1,200492,1,201072,1,0,0,0,0,0,0,0,0
100077,200722,1,200581,1,200562,1,200332,1,200032,1,0,0,0,0,0,0,0,0,0,0
100078,201322,1,201162,1,200841,1,201142,1,201661,1,0,0,0,0,0,0,0,0,0,0
100079,201601,1,200712,1,200432,1,200162,1,0,0,0,0,0,0,0,0,0,0,0,0
100080,201692,1,202152,1,200602,1,201152,1,201442,1,0,0,0,0,0,0,0,0,0,0
100081,200631,1,202122,1,201461,1,201651,1,202022,1,0,0,0,0,0,0,0,0,0,0
100082,200611,1,200602,1,200592,1,200732,1,0,0,0,0,0,0,0,0,0,0,0,0
100083,201902,1,200562,1,201122,1,201311,1,201531,1,0,0,0,0,0,0,0,0,0,0
100084,200631,1,200622,1,202082,1,201142,1,201152,1,200342,1,0,0,0,0,0,0,0,0
100085,100201,1,200541,1,201191,1,200552,1,200741,1,201272,1,200251,1,200301,1,200712,1,0,0
100086,201411,1,200382,1,200612,1,200502,1,200462,1,0,0,0,0,0,0,0,0,0,0
100087,200362,1,200372,1,200462,1,200172,1,0,0,0,0,0,0,0,0,0,0,0,0
100088,200581,1,200571,1,200301,1,200512,1,201111,1,200732,1,0,0,0,0,0,0,0,0
100089,200641,1,200631,1,200622,1,200352,1,201101,1,202022,1,0,0,0,0,0,0,0,0
100090,200602,1,200591,1,201402,1,200781,1,200612,1,0,0,0,0,0,0,0,0,0,0
100091,200622,1,201591,1,200332,1,200632,1,0,0,0,0,0,0,0,0,0,0,0,0
100092,100301,3,200351,1,201341,1,200772,1,201372,1,201581,1,200861,1,200562,1,200151,1,0,0
100093,100351,3,200591,1,201401,1,200601,1,200512,1,200732,1,201101,1,201391,1,200151,1,0,0
100094,100161,3,200511,1,200361,1,200611,1,200722,1,201111,1,201101,1,201321,1,201641,1,0,0
100095,200371,1,200572,1,201332,1,200352,1,200032,1,0,0,0,0,0,0,0,0,0,0
100096,100131,3,200361,1,200561,1,200581,1,200332,1,201902,1,200572,1,201311,1,200171,1,0,0
100097,100021,3,202051,1,200531,1,200551,1,200431,1,201251,1,200712,1,201241,1,200021,1,0,0
100098,200451,1,201292,1,201272,1,200432,1,200192,1,0,0,0,0,0,0,0,0,0,0
100099,200581,1,201352,1,201312,1,200342,1,200262,1,0,0,0,0,0,0,0,0,0,0
100100,200441,1,200642,1,202022,1,200492,1,200252,1,0,0,0,0,0,0,0,0,0,0
100101,200341,1,200632,1,200622,1,200472,1,201552,1,0,0,0,0,0,0,0,0,0,0
100102,200491,1,200602,1,201402,1,200512,1,200262,1,0,0,0,0,0,0,0,0,0,0
100103,100071,3,200341,1,201481,1,201471,1,200642,1,201591,1,200622,1,201551,1,201461,1,0,0
100104,100011,3,200511,1,200591,1,200611,1,200732,1,201402,1,201702,1,201541,1,200031,1,0,0
200001,200532,1,201252,1,200482,1,200382,1,200702,1,200032,1,200072,1,200112,1,200172,1,200182,1
200002,201262,1,201282,1,200362,1,201621,1,201052,1,200152,1,200162,1,200252,1,200262,1,200022,1
200003,200562,1,201312,1,200452,1,200472,1,201082,1,200042,1,200082,1,200122,1,200192,1,200202,1
200004,200572,1,201322,1,200492,1,200442,1,201092,1,200132,1,200142,1,200272,1,200282,1,200012,1
200005,200612,1,201392,1,201571,1,201631,1,201072,1,200052,1,200092,1,200952,1,200212,1,200242,1
200006,201412,1,201422,1,200352,1,200292,1,200732,1,200042,1,200072,1,200952,1,200262,1,200252,1
200007,200622,1,201492,1,200432,1,201631,1,201132,1,200062,1,200102,1,200032,1,200222,1,200232,1
200008,201482,1,201552,1,201591,1,201631,1,201162,1,200052,1,200102,1,200112,1,200152,1,200162,1
200009,201292,1,201522,1,200492,1,201621,1,200732,1,200052,1,200102,1,200112,1,200212,1,200232,1
200010,201262,1,200532,1,200472,1,201631,1,201132,1,200062,1,200092,1,200032,1,200152,1,200162,1
200011,201332,1,201342,1,200692,1,201571,1,201152,1,200042,1,200072,1,200952,1,200262,1,200252,1
200012,201352,1,200562,1,201062,1,200352,1,201162,1,200052,1,200102,1,200952,1,200222,1,200242,1
200013,201432,1,200602,1,200432,1,200472,1,200652,1,200132,1,200142,1,200272,1,200282,1,200022,1
200014,200592,1,200612,1,201591,1,200682,1,200662,1,200042,1,200072,1,200122,1,200172,1,200202,1
200015,201502,1,201462,1,200292,1,201631,1,200672,1,200152,1,200162,1,200252,1,200262,1,200012,1
200016,201472,1,201452,1,200352,1,201631,1,200992,1,200032,1,200082,1,200112,1,200192,1,200182,1
200017,200542,1,201522,1,201621,1,201631,1,201202,1,200032,1,200072,1,200112,1,200172,1,200182,1
200018,201252,1,201282,1,201122,1,201631,1,201212,1,200152,1,200162,1,200252,1,200262,1,200022,1
200019,200572,1,201312,1,200462,1,201581,1,201222,1,200042,1,200082,1,200122,1,200192,1,200202,1
200020,201352,1,201532,1,200482,1,201641,1,201232,1,200132,1,200142,1,200272,1,200282,1,200012,1
200021,201542,1,201402,1,200362,1,201641,1,200742,1,200052,1,200092,1,200952,1,200212,1,200242,1
200022,201422,1,201392,1,201182,1,201641,1,200752,1,200042,1,200072,1,200952,1,200262,1,200252,1
200023,201482,1,200622,1,200432,1,200722,1,201072,1,200062,1,200102,1,200032,1,200222,1,200232,1
200024,201492,1,201552,1,200712,1,201631,1,201082,1,200052,1,200102,1,200112,1,200152,1,200162,1
200025,200552,1,201272,1,200462,1,201631,1,201142,1,200052,1,200102,1,200112,1,200212,1,200232,1
200026,200542,1,200532,1,200762,1,201631,1,200712,1,200062,1,200092,1,200032,1,200152,1,200162,1
200027,201532,1,200582,1,200272,1,201631,1,200722,1,200042,1,200072,1,200952,1,200262,1,200252,1
200028,201332,1,201322,1,200742,1,201641,1,200682,1,200052,1,200102,1,200952,1,200222,1,200242,1
200029,201382,1,200612,1,200432,1,201571,1,200692,1,200132,1,200142,1,200272,1,200282,1,200022,1
200030,201432,1,201422,1,201591,1,200292,1,201062,1,200042,1,200072,1,200122,1,200172,1,200202,1
200031,201552,1,200622,1,200432,1,201641,1,201122,1,200152,1,200162,1,200252,1,200262,1,200012,1
200032,201472,1,201462,1,201192,1,201661,1,201052,1,200032,1,200082,1,200112,1,200192,1,200182,1
200101,200511,1,200612,1,200602,1,200032,1,201581,1,201332,1,200562,1,200162,1,200152,1,200082,1
200201,200531,1,200551,1,200352,1,201522,1,200162,1,200152,1,200692,1,201262,1,201302,1,200042,1
200301,200342,1,200582,1,200572,1,200371,1,200062,1,200762,1,201631,1,200272,1,201342,1,200052,1
200401,200432,1,200682,1,200532,1,201522,1,201242,1,201272,1,201072,1,201292,1,200092,1,200062,1
200601,200162,1,200512,1,200761,1,200611,1,200342,1,200572,1,200232,1,201402,1,201432,1,200072,1
200701,200622,1,200742,1,200352,1,200382,1,200433,1,200762,1,201482,1,201512,1,201122,1,200082,1
200801,200702,1,200512,1,200491,1,201402,1,200032,1,200592,1,200682,1,200232,1,201132,1,200092,1
200901,200562,1,200352,1,200572,1,200732,1,200542,1,201631,1,200272,1,201292,1,201332,1,200102,1
201001,200582,1,200132,1,200332,1,200162,1,200572,1,200672,1,200272,1,201342,1,201062,1,200112,1
201101,200342,1,200611,1,200142,1,200512,1,201032,1,201352,1,201332,1,200062,1,201542,1,200122,1
201301,200741,1,200582,1,200762,1,200752,1,200172,1,200182,1,201142,1,200722,1,200282,1,200952,1
201401,200382,1,200572,1,200732,1,200582,1,200592,1,200682,1,200272,1,201352,1,201422,1,200082,1
201701,200332,1,200512,1,200361,1,200582,1,200381,1,200112,1,200082,1,201342,1,200712,1,200042,1
201801,200732,1,200572,1,200462,1,200712,1,200562,1,200592,1,201342,1,201581,1,201631,1,200052,1
202401,200542,1,200582,1,200512,1,200142,1,201182,1,201332,1,200272,1,200132,1,200042,1,200062,1
202701,200592,1,200352,1,201112,1,200162,1,200562,1,200602,1,200242,1,200182,1,201631,1,200072,1
203001,200162,1,200741,1,200752,1,200572,1,201342,1,201192,1,200052,1,200272,1,201631,1,200082,1
203201,200342,1,200132,1,200582,1,201112,1,200722,1,201372,1,200102,1,200252,1,200262,1,200092,1
203501,200282,1,200612,1,200462,1,200732,1,201542,1,200712,1,200142,1,200132,1,200062,1,200102,1
204101,200652,1,200432,1,200671,1,200962,1,200361,1,201002,1,200032,1,200252,1,200262,1,200112,1
204501,200762,1,200482,1,200562,1,200162,1,201202,1,201332,1,200032,1,200282,1,201631,1,200122,1
205201,200411,1,200171,1,200211,1,200142,1,200692,1,201562,1,200272,1,200282,1,201631,1,200952,1
205601,200512,1,200612,1,201212,1,201232,1,201102,1,201412,1,200142,1,200132,1,200052,1,200082,1
206001,200302,1,200592,1,201402,1,201122,1,201432,1,200722,1,200032,1,200282,1,201631,1,200042,1
206101,200602,1,200652,1,200262,1,201002,1,201012,1,201571,1,200242,1,200192,1,200172,1,200052,1
300001,200152,1,200212,1,200281,1,200342,1,200352,1,200532,1,0,0,0,0,0,0,0,0
300002,100021,1,200132,1,200151,1,200272,1,200332,1,200372,1,200512,1,200531,1,200542,1,200712,1
300003,100021,1,200071,1,200131,1,200151,1,200271,1,200341,1,200511,1,200531,1,200541,1,200711,1
400001,200382,1,201022,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400002,200042,1,200302,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400003,200272,1,200502,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400004,200982,1,200222,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400005,201601,1,200562,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400006,200032,1,200672,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400007,200012,1,200492,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400008,200321,1,201372,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400009,200262,1,201402,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400010,200052,1,200352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400011,200411,1,201442,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400012,200022,1,200612,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400013,200302,1,200472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400014,200851,1,200632,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400015,200062,1,201472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400016,200311,1,201502,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400017,200292,1,200162,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400018,200452,1,200521,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400019,200012,1,200401,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400020,200382,1,201122,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400021,201332,1,200352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400022,200032,1,200562,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400023,200462,1,201631,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400024,200262,1,201352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400025,200781,1,200492,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400026,200433,1,200132,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400027,200432,1,200502,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400028,200022,1,200352,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400029,201132,1,200472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400030,200012,1,200871,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400031,200391,1,200482,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
400032,200252,1,200442,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1100101,100011,1,200511,1,200612,1,200602,1,200032,1,0,0,0,0,0,0,0,0,0,0
1100102,100011,1,200511,1,200491,1,200602,1,200032,1,200132,1,0,0,0,0,0,0,0,0
1100201,100021,1,200531,1,200551,1,200352,1,201522,1,0,0,0,0,0,0,0,0,0,0
1100301,100031,1,200342,1,200582,1,200572,1,200371,1,0,0,0,0,0,0,0,0,0,0
1100302,110031,1,200342,1,200582,1,200572,1,200371,1,0,0,0,0,0,0,0,0,0,0
1100303,100031,1,202371,1,202431,1,200572,1,201142,1,201902,1,201112,1,201702,1,200172,1,0,0
1100401,100041,1,200432,1,200682,1,200532,1,201522,1,0,0,0,0,0,0,0,0,0,0
1100402,100041,1,200541,1,200551,1,200132,1,201522,1,200262,1,201601,1,200332,1,201242,1,0,0
1100501,100051,1,201071,1,200771,1,201042,1,201052,1,200222,1,0,0,0,0,0,0,0,0
1100502,100051,1,201501,1,200781,1,201042,1,200462,1,200152,1,0,0,0,0,0,0,0,0
1100601,100061,1,200162,1,200512,1,200761,1,200611,1,200342,1,0,0,0,0,0,0,0,0
1100602,100061,1,201901,1,201351,1,200512,1,200332,1,201032,1,201072,1,200432,1,200342,1,0,0
1100701,100071,1,200622,1,200742,1,200352,1,200382,1,200433,1,0,0,0,0,0,0,0,0
1100801,100081,1,200702,1,200512,1,200491,1,201402,1,200032,1,0,0,0,0,0,0,0,0
1100901,100091,1,200562,1,200352,1,200572,1,200732,1,0,0,0,0,0,0,0,0,0,0
1101001,100101,1,200582,1,200132,1,200332,1,200162,1,200572,1,0,0,0,0,0,0,0,0
1101101,100111,1,200342,1,200611,1,200142,1,200512,1,0,0,0,0,0,0,0,0,0,0
1101102,100111,1,200581,1,200342,1,200142,1,200512,1,201661,1,0,0,0,0,0,0,0,0
1101201,200632,1,200642,1,200342,1,200511,1,0,0,0,0,0,0,0,0,0,0,0,0
1101301,100131,1,200741,1,200582,1,200762,1,0,0,0,0,0,0,0,0,0,0,0,0
1101302,100131,1,200741,1,201471,1,201182,1,200762,1,200642,1,0,0,0,0,0,0,0,0
1101303,110131,1,200741,1,200582,1,200762,1,0,0,0,0,0,0,0,0,0,0,0,0
1101401,100141,1,200382,1,200572,1,200732,1,200582,1,0,0,0,0,0,0,0,0,0,0
1101501,200562,1,200362,1,200432,1,200381,1,200331,1,200162,1,0,0,0,0,0,0,0,0
1101502,100151,1,200331,1,201901,1,200382,1,200722,1,200562,1,200362,1,201532,1,200192,1,0,0
1101601,200511,1,200342,1,200382,1,200362,1,200461,1,200732,1,0,0,0,0,0,0,0,0
1101701,100171,1,200332,1,200512,1,200361,1,200582,1,200381,1,0,0,0,0,0,0,0,0
1101801,100181,1,200732,1,200572,1,200462,1,200712,1,0,0,0,0,0,0,0,0,0,0
1101802,100181,1,200732,1,200441,1,200462,1,201392,1,200433,1,0,0,0,0,0,0,0,0
1101901,200491,1,201032,1,201542,1,200442,1,201591,1,201631,1,0,0,0,0,0,0,0,0
1101902,100191,1,201592,1,201682,1,200702,1,201382,1,200162,1,0,0,0,0,0,0,0,0
1102001,200531,1,200542,1,200771,1,200742,1,0,0,0,0,0,0,0,0,0,0,0,0
1102101,200512,1,200642,1,200632,1,200762,1,201131,1,201212,1,0,0,0,0,0,0,0,0
1102201,100221,1,200581,1,200192,1,201342,1,200382,1,200732,1,0,0,0,0,0,0,0,0
1102301,200462,1,200562,1,200572,1,201531,1,200741,1,0,0,0,0,0,0,0,0,0,0
1102401,100241,1,200542,1,200582,1,200512,1,200142,1,0,0,0,0,0,0,0,0,0,0
1102501,200592,1,200742,1,200382,1,200611,1,200012,1,0,0,0,0,0,0,0,0,0,0
1102502,200592,1,200742,1,200382,1,200751,1,200012,1,200502,1,0,0,0,0,0,0,0,0
1102601,200382,1,200432,1,200532,1,201521,1,200551,1,0,0,0,0,0,0,0,0,0,0
1102701,100271,1,200592,1,200352,1,201112,1,200162,1,0,0,0,0,0,0,0,0,0,0
1102801,201351,1,200582,1,200652,1,200972,1,200152,1,0,0,0,0,0,0,0,0,0,0
1102901,200731,1,200042,1,200202,1,200472,1,200582,1,0,0,0,0,0,0,0,0,0,0
1102902,100291,1,200491,1,202222,1,201322,1,202172,1,201362,1,0,0,0,0,0,0,0,0
1103001,100301,1,200162,1,200741,1,200752,1,200572,1,0,0,0,0,0,0,0,0,0,0
1103101,200432,1,200532,1,200382,1,200552,1,201281,1,0,0,0,0,0,0,0,0,0,0
1103201,100321,1,200342,1,200132,1,200582,1,201112,1,0,0,0,0,0,0,0,0,0,0
1103301,201501,1,200032,1,200632,1,201492,1,201112,1,0,0,0,0,0,0,0,0,0,0
1103401,200361,1,200461,1,202002,1,200172,1,200292,1,200752,1,0,0,0,0,0,0,0,0
1103501,100351,1,200282,1,200612,1,200462,1,200732,1,0,0,0,0,0,0,0,0,0,0
1103601,200731,1,200751,1,200012,1,201502,1,200472,1,200632,1,0,0,0,0,0,0,0,0
1103701,200302,1,200371,1,200362,1,200602,1,200032,1,0,0,0,0,0,0,0,0,0,0
1103801,100381,1,201011,1,200462,1,201372,1,201002,1,200652,1,0,0,0,0,0,0,0,0
1103901,100391,1,200451,1,200132,1,201072,1,200612,1,0,0,0,0,0,0,0,0,0,0
1104001,100401,1,200691,1,200602,1,200592,1,200052,1,200732,1,0,0,0,0,0,0,0,0
1104101,100411,1,200652,1,200432,1,200671,1,200962,1,200361,1,0,0,0,0,0,0,0,0
1104201,201071,1,200152,1,200962,1,200362,1,201052,1,200472,1,0,0,0,0,0,0,0,0
1104301,100431,1,202341,1,201072,1,202282,1,200851,1,202362,1,0,0,0,0,0,0,0,0
1104401,201501,1,200641,1,200062,1,200781,1,201162,1,201472,1,200433,1,0,0,0,0,0,0
1104501,100451,1,200762,1,200482,1,200562,1,200162,1,0,0,0,0,0,0,0,0,0,0
1104601,100461,1,200451,1,200552,1,200952,1,201272,1,201672,1,0,0,0,0,0,0,0,0
1104701,201431,1,200371,1,200192,1,201402,1,200382,1,200492,1,0,0,0,0,0,0,0,0
1104702,200032,1,201402,1,200382,1,200492,1,201382,1,0,0,0,0,0,0,0,0,0,0
1104801,200722,1,200512,1,200612,1,200712,1,201331,1,0,0,0,0,0,0,0,0,0,0
1104901,201701,1,200511,1,200302,1,201562,1,201442,1,200612,1,201692,1,0,0,0,0,0,0
1105001,200512,1,200642,1,200632,1,200382,1,201491,1,0,0,0,0,0,0,0,0,0,0
1105101,200651,1,200372,1,200362,1,200342,1,201002,1,0,0,0,0,0,0,0,0,0,0
1105201,100521,1,200411,1,200171,1,200211,1,200142,1,0,0,0,0,0,0,0,0,0,0
1105301,200611,1,200701,1,200672,1,201382,1,201062,1,200282,1,0,0,0,0,0,0,0,0
1105401,200991,1,201402,1,200502,1,200442,1,200142,1,0,0,0,0,0,0,0,0,0,0
1105501,200461,1,201611,1,200362,1,200612,1,200052,1,0,0,0,0,0,0,0,0,0,0
1105601,100561,1,200512,1,200612,1,201212,1,201232,1,0,0,0,0,0,0,0,0,0,0
1105702,201501,1,202021,1,200641,1,200232,1,200382,1,201512,1,200342,1,200512,1,0,0,0,0
1105801,200731,1,200292,1,200722,1,201162,1,200572,1,0,0,0,0,0,0,0,0,0,0
1105802,100581,1,201701,1,200581,1,200292,1,200722,1,201902,1,200572,1,201112,1,0,0,0,0
1105901,201421,1,200722,1,200062,1,200602,1,200592,1,0,0,0,0,0,0,0,0,0,0
1105902,100591,1,201441,1,200062,1,201382,1,201142,1,200502,1,0,0,0,0,0,0,0,0
1106001,100601,1,200302,1,200592,1,201402,1,201122,1,0,0,0,0,0,0,0,0,0,0
1106101,100611,1,200602,1,200652,1,200262,1,201002,1,0,0,0,0,0,0,0,0,0,0
1106201,200481,1,201402,1,200472,1,200732,1,200742,1,0,0,0,0,0,0,0,0,0,0
1106301,201431,1,201122,1,201442,1,200442,1,200482,1,0,0,0,0,0,0,0,0,0,0
1106302,201431,1,201122,1,201442,1,200502,1,200482,1,0,0,0,0,0,0,0,0,0,0
1106401,201191,1,200542,1,200552,1,200871,1,200052,1,201631,1,200302,1,0,0,0,0,0,0
1106402,201191,1,201281,1,200542,1,200532,1,201631,1,200302,1,0,0,0,0,0,0,0,0
1106501,201281,1,201052,1,200462,1,201631,1,201651,1,0,0,0,0,0,0,0,0,0,0
1106502,200541,1,201051,1,201042,1,201631,1,201651,1,201082,1,0,0,0,0,0,0,0,0
1106601,200531,1,200542,1,200282,1,201272,1,200311,1,200521,1,0,0,0,0,0,0,0,0
1106701,200361,1,201242,1,201262,1,201522,1,200352,1,200382,1,0,0,0,0,0,0,0,0
1106702,200441,1,201151,1,200152,1,201422,1,201392,1,200332,1,0,0,0,0,0,0,0,0
1106801,200441,1,201432,1,201422,1,201392,1,200841,1,0,0,0,0,0,0,0,0,0,0
1106802,201173,1,200541,1,200212,1,200432,1,200352,1,200332,1,0,0,0,0,0,0,0,0
1106901,200581,1,200172,1,201532,1,201052,1,200732,1,200722,1,0,0,0,0,0,0,0,0
1107001,200581,1,201371,1,201112,1,201641,1,200162,1,0,0,0,0,0,0,0,0,0,0
1107101,200571,1,201322,1,201532,1,200582,1,201702,1,0,0,0,0,0,0,0,0,0,0
1107201,200461,1,201361,1,200032,1,200722,1,201611,1,201102,1,0,0,0,0,0,0,0,0
1107301,201113,1,202032,1,202092,1,200302,1,202152,1,0,0,0,0,0,0,0,0,0,0
1107401,200471,1,201211,1,200012,1,200502,1,201621,1,0,0,0,0,0,0,0,0,0,0
1107701,201201,1,200152,1,201172,1,200582,1,202012,1,200282,1,0,0,0,0,0,0,0,0
1107801,200371,1,201051,1,202042,1,201332,1,201372,1,200032,1,0,0,0,0,0,0,0,0
1108301,202421,1,200331,1,201412,1,202092,1,200742,1,200042,1,0,0,0,0,0,0,0,0
1108302,202421,1,200331,1,201691,1,201212,1,200602,1,200592,1,200202,1,200012,1,200042,1,0,0
1108501,201001,1,202401,1,200512,1,202161,1,200962,1,201092,1,0,0,0,0,0,0,0,0
1108701,100871,1,202041,1,200532,1,200992,1,200162,1,201012,1,0,0,0,0,0,0,0,0
1109301,200963,1,201312,1,202372,1,201902,1,202402,1,0,0,0,0,0,0,0,0,0,0
1109801,100981,1,202261,1,202252,1,200532,1,202312,1,201672,1,0,0,0,0,0,0,0,0
1109901,202311,1,200511,1,200722,1,201532,1,202343,1,202352,1,0,0,0,0,0,0,0,0
1110001,202361,1,201051,1,200562,1,202282,1,202262,1,200222,1,0,0,0,0,0,0,0,0
1110401,201281,1,202131,1,201112,1,200722,1,201902,1,202132,1,0,0,0,0,0,0,0,0
1200101,200332,1,200352,1,200372,1,200432,1,0,0,0,0,0,0,0,0,0,0,0,0
1200102,200441,1,200331,1,200302,1,200352,1,200372,1,200432,1,0,0,0,0,0,0,0,0
1200103,200441,1,200591,1,200332,1,200352,1,200372,1,200432,1,0,0,0,0,0,0,0,0
1200104,200441,1,200331,1,200352,1,200372,1,200432,1,200592,1,0,0,0,0,0,0,0,0
1200201,200381,1,201361,1,200582,1,200722,1,200371,1,210031,1,0,0,0,0,0,0,0,0
1200202,200371,1,210031,1,201222,1,201232,1,201442,1,200352,1,0,0,0,0,0,0,0,0
