id,mode,sub_mode,sub_mode_jump,situation,sub_situation,situation_end,disable_reentry_situation,trigger0,trigger1,trigger2,trigger3,trigger4,trigger5,trigger6,trigger7,trigger8,trigger9,message_group,comment_group,priority,per,immediate,discard,tension,camera_id,camera_horse1,camera_horse2,disable_reuse
305,14,9,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
306,14,9,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
307,14,9,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
308,14,9,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
309,14,9,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
310,14,9,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
311,14,9,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
312,14,9,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
313,14,9,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
314,14,9,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
315,14,9,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
316,14,9,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
317,14,9,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
318,14,9,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
319,14,9,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
320,14,9,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
321,14,9,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
322,14,9,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
323,14,9,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
324,14,10,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
325,14,10,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
326,14,10,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
327,14,10,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
328,14,10,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
329,14,10,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
330,14,10,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
331,14,10,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
332,14,10,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
333,14,10,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
334,14,10,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
335,14,10,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
336,14,10,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
337,14,10,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
338,14,10,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
339,14,10,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
340,14,10,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
341,14,10,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
342,14,10,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
343,14,10,-1,0,0,0,0,675,782,0,0,0,0,0,0,0,0,113128,0,1200,100,0,0,1,0,0,0,0
344,14,10,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
345,14,10,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
346,14,10,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
347,14,10,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
348,14,10,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
349,14,11,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
350,14,11,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
351,14,11,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
352,14,11,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
353,14,11,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
354,14,11,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
355,14,11,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
356,14,11,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
357,14,11,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
358,14,11,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
359,14,11,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
360,14,11,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
361,14,11,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
362,14,11,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
363,14,11,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
364,14,11,-1,0,0,0,0,675,711,0,0,0,0,0,0,0,0,113127,0,1300,100,0,0,1,0,0,0,0
365,14,11,-1,0,0,0,0,675,711,1138,0,0,0,0,0,0,0,113130,0,1400,100,0,0,1,0,0,0,0
366,14,11,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1000,20,0,0,1,0,0,0,0
367,14,11,-1,0,0,0,0,675,788,711,0,0,0,0,0,0,0,113129,0,1400,100,0,0,1,102001,41,0,0
368,14,11,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
369,14,11,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
370,14,11,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
371,14,11,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
372,14,11,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
373,14,11,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
374,14,11,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
375,14,13,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
376,14,13,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
377,14,13,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
378,14,13,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
379,14,13,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
380,14,13,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
381,14,13,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
382,14,13,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
383,14,13,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
384,14,13,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
385,14,13,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
386,14,13,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
387,14,13,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
388,14,13,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
389,14,13,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
390,14,13,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
391,14,13,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
392,14,13,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
393,14,13,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
394,14,13,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
395,14,13,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
396,14,13,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
397,14,13,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
398,14,13,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
399,14,14,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
400,14,14,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
401,14,14,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
402,14,14,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
403,14,14,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
404,14,14,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
405,14,14,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
406,14,14,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
407,14,14,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
408,14,14,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
409,14,14,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
410,14,14,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
411,14,14,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
412,14,14,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
413,14,14,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
414,14,14,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
415,14,14,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
416,14,14,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
417,14,14,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
418,14,14,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
419,14,14,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
420,14,14,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
421,14,14,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
422,14,14,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
423,14,15,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
424,14,15,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
425,14,15,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
426,14,15,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
427,14,15,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
428,14,15,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
429,14,15,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
430,14,15,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
431,14,15,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
432,14,15,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
433,14,15,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
434,14,15,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
435,14,15,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
436,14,15,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
437,14,15,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
438,14,15,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
439,14,15,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
440,14,15,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
441,14,15,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
442,14,15,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
443,14,15,-1,0,0,0,0,675,782,0,0,0,0,0,0,0,0,113128,0,1200,100,0,0,1,0,0,0,0
444,14,15,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
445,14,15,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
446,14,15,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
447,14,15,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
448,14,15,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
449,14,16,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
450,14,16,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
451,14,16,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
452,14,16,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
453,14,16,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
454,14,16,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
455,14,16,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
456,14,16,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
457,14,16,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
458,14,16,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
459,14,16,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
460,14,16,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
461,14,16,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
462,14,16,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
463,14,16,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
464,14,16,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1000,20,0,0,1,0,0,0,0
465,14,16,-1,0,0,0,0,675,788,711,0,0,0,0,0,0,0,113129,0,1400,100,0,0,1,102001,41,0,0
466,14,16,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
467,14,16,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
468,14,16,-1,0,0,0,0,675,711,0,0,0,0,0,0,0,0,113127,0,1300,100,0,0,1,0,0,0,0
469,14,16,-1,0,0,0,0,675,711,1138,0,0,0,0,0,0,0,113130,0,1400,100,0,0,1,0,0,0,0
470,14,16,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
471,14,16,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
472,14,16,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
473,14,16,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
474,14,16,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
475,14,18,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
476,14,18,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
477,14,18,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
478,14,18,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
479,14,18,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
480,14,18,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
481,14,18,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
482,14,18,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
483,14,18,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
484,14,18,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
485,14,18,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
486,14,18,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
487,14,18,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
488,14,18,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
489,14,18,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
490,14,18,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
491,14,18,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
492,14,18,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
493,14,18,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
494,14,18,-1,0,0,0,0,675,782,0,0,0,0,0,0,0,0,113128,0,1200,100,0,0,1,0,0,0,0
495,14,18,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
496,14,18,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
497,14,18,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
498,14,18,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
499,14,18,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
500,14,19,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
501,14,19,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
502,14,19,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
503,14,19,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
504,14,19,-1,0,0,0,0,675,768,716,0,0,0,0,0,0,0,113001,0,1100,100,0,0,1,0,0,0,0
505,14,19,-1,0,0,0,0,675,768,683,0,0,0,0,0,0,0,113012,0,1100,100,0,0,1,0,0,0,0
506,14,19,-1,0,0,0,0,675,768,694,0,0,0,0,0,0,0,113013,0,1100,100,0,0,1,0,0,0,0
507,14,19,-1,0,0,0,0,675,768,684,695,0,0,0,0,0,0,113015,0,1100,100,0,0,1,0,0,0,0
508,14,19,-1,0,0,0,0,675,768,685,696,0,0,0,0,0,0,113016,0,1100,100,0,0,1,0,0,0,0
509,14,19,-1,0,0,0,0,675,768,685,697,0,0,0,0,0,0,113017,0,1100,100,0,0,1,0,0,0,0
510,14,19,-1,0,0,0,0,675,768,686,697,0,0,0,0,0,0,113018,0,1100,100,0,0,1,0,0,0,0
511,14,19,-1,0,0,0,0,675,768,686,698,0,0,0,0,0,0,113019,0,1100,100,0,0,1,0,0,0,0
512,14,19,-1,0,0,0,0,675,768,687,698,0,0,0,0,0,0,113020,0,1100,100,0,0,1,0,0,0,0
513,14,19,-1,0,0,0,0,675,768,688,699,0,0,0,0,0,0,113021,0,1100,100,0,0,1,0,0,0,0
514,14,19,-1,0,0,0,0,675,768,689,0,0,0,0,0,0,0,113027,0,1100,100,0,0,1,0,0,0,0
515,14,19,-1,0,0,0,0,675,0,0,0,0,0,0,0,0,0,113032,0,1100,20,0,0,1,0,0,0,0
516,14,19,-1,0,0,0,0,675,788,711,0,0,0,0,0,0,0,113129,0,1400,100,0,0,1,102001,41,0,0
517,14,19,-1,0,0,0,0,675,788,0,0,0,0,0,0,0,0,113031,0,1100,100,0,0,1,102000,41,0,0
518,14,19,-1,0,0,0,0,675,767,802,0,0,0,0,0,0,0,113029,0,1100,100,0,0,1,0,0,0,0
519,14,19,-1,0,0,0,0,675,767,801,0,0,0,0,0,0,0,113028,0,1100,100,0,0,1,0,0,0,0
520,14,19,-1,0,0,0,0,675,711,0,0,0,0,0,0,0,0,113127,0,1300,100,0,0,1,0,0,0,0
521,14,19,-1,0,0,0,0,675,711,1138,0,0,0,0,0,0,0,113130,0,1400,100,0,0,1,0,0,0,0
522,14,19,-1,0,0,0,0,675,767,802,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
523,14,19,-1,0,0,0,0,675,767,801,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
524,14,19,-1,0,0,0,0,675,768,715,811,0,0,0,0,0,0,113006,0,1100,100,0,0,1,0,0,0,0
525,14,19,-1,0,0,0,0,675,768,716,811,0,0,0,0,0,0,113005,0,1100,100,0,0,1,0,0,0,0
526,14,19,-1,0,0,0,0,675,811,0,0,0,0,0,0,0,0,113007,0,1100,100,0,0,1,0,0,0,0
527,14,21,-1,0,0,0,0,675,768,707,0,0,0,0,0,0,0,113002,0,1100,100,0,0,1,0,0,0,0
528,14,21,-1,0,0,0,0,675,768,715,0,0,0,0,0,0,0,113000,0,1100,100,0,0,1,0,0,0,0
529,14,21,-1,0,0,0,0,675,768,717,0,0,0,0,0,0,0,113004,0,1100,100,0,0,1,0,0,0,0
530,14,21,-1,0,0,0,0,675,768,708,0,0,0,0,0,0,0,113003,0,1100,100,0,0,1,0,0,0,0
