id,category,index,text
205,205,267,『うっちゃり』かなぁ……。あっ、\nレースでは使わないから安心してね～。
205,205,268,トレーナーさんと、がんばってきました！\n雪国根性、見せますよぉ！
205,205,269,あ、地元の記者さんでねが！　元気でらよ！\nわぁのおがったどこ見てっでねぇ～！
205,205,270,応援しに来て、いがったなぁって。\n喜んでもらえるレースにしたいです～！
205,205,271,は、は、はい……あの……\nが、がんびゃりますっ！
205,205,272,トレーナーさんが、すごくがんばって\nくれて、だから……100点ですっ！
205,205,273,はい！　この間、お……トレーナーさんと、\nお出かけしました。……えへへっ。
205,205,274,はろはろー！　家族のみんな見てるー？
205,205,275,アルバイトで色んな飲食店の料理を\n宅配してるの！
205,205,276,んー、子どもの相手をすること？　かなっ♪
205,205,277,朝は紅茶で覚醒しているよ。湯量と砂糖の\n比率が1：1の特製ブレンドさ！
205,205,278,出走者の観察だけは欠かさない。仕草や\n表情から取れるデータは膨大だからね！
205,205,279,音速が体験できる装置の試運転かな。Gの\n負荷まで再現して三半規管をやられたよ！
205,205,280,好きにしていただければ……期待されようと\nされまいと、私の走りは変わらないので。
205,205,281,……ええ。しかも寝起きに。\nどうしてくれようかと思いました。
205,205,282,…………運。\n今走れているのも、すべてはそれですから。
205,205,283,とーんと、くるレースを見せるぜ。\nお天道様に届くくれぇの応援、よろしくな！
205,205,284,湯に浸かる！　んで帰りはカランコロンと、\n下駄ぁ鳴らして神社に勝利祈願さ。
205,205,285,畳でゴロッとしながら、渋ぅ～い茶を飲む！\nこれに限るねぇ。
205,205,286,全力で遊ぶ！　バスケやったり野球やった\nり、鬼ごっこやったり、それからそれから！
205,205,287,全力でぶつかること！　友だちが相手でも\nぜっったい手加減しないよ！！
205,205,288,サウナでガマン比べ！　起きたらベッドの上\nだったんだよね。あれトレーニングだっけ？
205,205,289,アア？　黙って見てろ。
205,205,290,あー…………あれどこのサプリだ。\nア？　サプリはメシじゃねェ？　うるせェ。
205,205,291,ククッ……煽るねェ？　あるとすりゃ、\n骨のある相手かどうかってとこだな。
205,205,292,緻密な計画を作り、それを予定通りに\n遂行することです。
205,205,293,コンマ1秒の誤差もなく、\n目標タイムでゴールしてみせます。
205,205,294,そうですね、シュヴァルツヴェルダー・\nキルシュトルテなどでしょうか。
205,205,295,朝はストレッチからスタート♪　その他の\nルーティンも、全部ウマスタに上げてます☆
205,205,296,食べ過ぎ注意！　なんだけど、カワイイスイ\nーツだけは我慢できなくて、つい……えへ。
205,205,297,そこは、カレンに注目してほしいな？　\nいつもと違うところ、見せちゃいます♪
205,205,298,姫たるものとして、気品高く優雅に――\nぶち抜いて差し上げますわ！
205,205,299,日頃から麗しい所作を心がけ……あら、\n羽虫が飛んでますわね。おりゃっ！
205,205,300,姫の如き可憐さで食らいつき、ジャレつく\n子猫のように離さない執念かしら♪
205,205,301,そっちはそっち。\n今日はレースに集中するから。
205,205,302,アタシよりすごいヤツなんていっぱいいる。\n――けど、逃げずに挑む。それだけ。
205,205,303,言っとくけど地毛だから。目立つし、レース\n中にマークもされやすくて厄介なんだよね。
205,205,304,フフッ！　そこまで頼まれたら仕方\nありませんね。ずばり……バクシンです！！
205,205,305,起立！　礼！　貴方たちの長として、\n勇敢な走りをしてみせます！　着席ーッ！
205,205,306,もちろん、バクシンです！　……それは2文\n字？　いえ！　4文字で、バクシンです！！
205,205,307,私が誰よりもストロングであると、\n信じることよ！
205,205,308,バイトに限らないわ。私の為すことは、\nなんであれホットでクールなのよ！
205,205,309,ルック・アット・ミー！\n――それが答えよ！
205,205,310,相手に噛みつくのだ！\n……ウソじゃないのだ。
205,205,311,ガルルルルッ！\nみんなコテンパンにしてやるのだー。
205,205,312,ど、どこで聞いたのだ！　ぐぬぬ……ビリで\nひとりぼっちのゴールは絶対いやなのだー！
205,205,313,ふふーん、魔法よ、ま・ほ・う！　今日の\nレースだってマジカルにひとっ飛びよ！
205,205,314,偉大なる魔女グランマよ。昔、魔法の箒のよ\nうにレースを軽やかに駆け抜けたんだから！
205,205,315,ふん、使い魔に恥ずかしいところは\n見せないわ。期待しておいて！
205,205,316,みんなを甘やかします♪　お掃除もお洗濯も\nぜ～んぶやって、それから……うふふっ。
205,205,317,あの……記者さんの目の下のクマが心配\nです。ちゃんとお休み取ってくださいね？
205,205,318,おむすびを作って、みんなと食べました。\n努力が実を『むすぶ』んですよ～♪
205,205,319,もちろん、ステップも歌もコーレスも、ば～\nっちりだよ♪　――あっ、レースのこと？
205,205,320,ライブの曲を歌うと、自然とリラックス\nできるんだ☆　オススメだよ！
205,205,321,フルーツサンドウィッチだよ☆　レースはエ\nネルギーいるもん、甘いもの食べなきゃね！
205,205,322,よかった、私にもちゃんとインタビューが\n……あ、いえ、その、頑張ります！
205,205,323,はい、本を読むのは好きです。でもレースの\n展開はなかなか読めませんね……。
205,205,324,冒険譚です。今回のレースもどんな\n冒険になるのか……その、楽しみです。
205,205,325,べっつにー、そういうのないけど？\nま、一応やるからには勝つし？
205,205,326,どう、イケてるっしょ！　ってか今日めちゃ\n見られるから、いつもよりキメてきたし～。
205,205,327,とりまスポドリ飲んどく。\n名前は、ゲ……ゲー……なんだっけ？
205,205,328,さァな。\n――だから燃えるんだろ？
205,205,329,第3コーナー辺りで仕掛ける……かもな。\nさあ、信じるか？　それとも――
205,205,330,期待してるよ……。\nギリギリの勝負を楽しもうぜ。
205,205,331,はあ……どーも。もの好きだね、アンタ。
205,205,332,別に得意とかじゃないけど……暇だから\nやってるっていうか……そんな感じ。
205,205,333,……自分が強いって思わないことじゃない？
205,205,334,は、はい……！　まだ小さな蕾ですが、\nきれいに咲けるようがんばります！
205,205,335,みなさんと比べるとまだ頼りないですが、\n成長を見守っていただけるとうれしいです。
205,205,336,えと、肉じゃがとオムライスです。\nフライパンだけで玉子もきれいに包めます♪
205,205,337,なにそれ！？　どこで食べられるの！？\nしょーぶメシ食べてみたーい！！
205,205,338,レースは“おっきいゴミ”じゃないよ！\nワクワクして、すっごく楽しいんだー！！
205,205,339,いろいろやったよ！　1番おもしろかった\nのはねー、ライスちゃんとの手押し車！
205,205,340,正々堂々、いざ尋常に勝負っスよ！\nお願いしまっス！！
205,205,341,鬼だから、たぶん昔話からっスね。あれ？\nその場合、鬼は退治される側な気が……。
205,205,342,父っス。きっと今日のレースも\n見てるから、絶対に負けられないっス！！
205,205,349,もちろん！　大・大・大・大・大・大\n……大丈夫、ですッ！
205,205,350,むむぅ～……出ました！　私が勝てば、\n大吉ですッ！　お任せください！
205,205,351,来そう？いえ、来てます！　枕を3回叩いて\n『シラオキ様』と唱えて寝ましたから！
205,205,352,勝ちにはいくけど、勝たなきゃいけないって\nプレッシャーはないかな。まあ、見ててよ。
205,205,353,わくわくするよね！　誰が相手でも\nアタシは好きに走るだけ、だけど。
205,205,354,散歩してたら、逆さまの虹を見つけたんだ。\n今日のレースも面白いことになるかもね。
205,205,355,す、すみませぇん。緊張のあまり、ちょっと\n血の気が……。が、がんばります～……。
205,205,356,あ、あの、私なんかの口からオペラオーさん\nの名前を出して、いいのでしょうか……？
205,205,357,なにが起きても、最後まで走り切ること\nです……。す、すみません、偉そうに……。
205,205,358,……ラベンダーのアロマです。\n緊張を和らげてくれるので……。
205,205,359,え……なんで知って……。\nもう、お父さん……っ！
205,205,360,アタシの言葉なんて……でも、そうですね、\nガッカリさせないよう、頑張ります……。
205,205,361,それが、最近ネットの広告動画も見応えがあ\nりまして……カートに入れて我に返ります。
205,205,362,ばり頑張るけん、よろしゅうね～！\n……って、なんで福岡弁！？（笑）
205,205,363,はい。ワイドな走りで、ワイドショーを飾り\nます。なんて……や、やっぱ今のカットで。
205,205,364,誰よりも長い距離よ。さらに質まで追求した\nキング・ラン！　本番を楽しみになさい！
205,205,365,スカイさんに薦められた教本で時間を無駄\nにしたわ！　ネコちゃんパワーって何よ！？
205,205,366,ショッピングに出かけることが多いわね。通\n販ではダメ。この目で一流を見極めるのよ！
205,205,367,日本一のウマ娘になるまで、私は絶対に\n止まりません！　精一杯けっぱります！！
205,205,368,にんじんハンバーグにパスタ、あとオム\nライスです！　あれ、どれが勝負メシ……？
205,205,369,えーっと、グリーンべ……って、\nこれは言ったらダメなやつです～！！
205,205,370,読書を始めてみました。ただトレーニング\n理論って、やっぱり難解ですね。
205,205,371,えっと、ルームメイトに『まだ走るん\nですか！』と驚かれるくらいには……。
205,205,372,走り出したら周りの音は聞こえなくて……\nでもゴールした後の歓声は心地いいです。
205,205,373,もっちろんあるに決まってるでしょ♪\nなんたってボクは最強のウマ娘なんだから！
205,205,374,ふふーん♪　期待していーよ！\nキレッキレのを見せてあげる！
205,205,375,当然であ～る！　はちみ～ドリンク、\n美味しいからみんなも飲んでね～♪
205,205,376,アフター5を満喫することね！　花金はフィ\nーバーして気分をリフレッシュしてるわ♪
205,205,377,だいじょーブイ！　……あっ、\nやっぱりチョベリグでよろぴく♪
205,205,378,エンジン全開でかっ飛ばす……\n『スーパーカー』のような走りかしら！
205,205,379,オグリ先輩が、寝ぼけたまま炊飯器の中身を\n食べ尽くしてしまってね。あれには驚いた！
205,205,380,最高のエンターテインメントを届けて\nみせるよ。期待して見ていておくれ。
205,205,381,『白靴のメヌエット』という音楽劇が素晴ら\nしかった。バレエの魅力に取り憑かれたよ。
205,205,382,心がけ……よく寝て、よく食べて、\nよく食べることだ。
205,205,383,……道が迷路のようで、時々困る。
205,205,384,もちろん、故郷に――（グゥゥゥ～）\n……ひとまず、ご飯を食べる。
205,205,385,生き別れた妹の伊勢海老にこれだけは伝え\nてぇ……黒潮から赤出汁は取れねぇってな！
205,205,386,産地ごとに牡蠣を仕分けして心を落ち着か\nせる。それがゴルシ様のジャスティスだ。
205,205,387,アタクシ考案の不可逆式セメント型抜きで首\nから下が固まった時は死を覚悟しましてよ。
205,205,388,ふっ、そいつは見てのお楽しみ……って、\nこーゆー感じ、カッコよくないっすか！？
205,205,389,ノーコメントで……。くぅ～～！\nこれ1回言ってみたかったんだよなっ！！
205,205,390,へっ、絶対に負けたくねえ相手ならいるぜ！\n大差でぶっちぎってやるけどな！！
205,205,391,もちろん100点に仕上げてきました。\n隙のないレースをお見せします！
205,205,392,1番を目指すアタシがすごく自分らしくて、\n1番好きだからです♪
205,205,393,いえ、特にいませんよ？　誰がカッコつけて\nいようが、叫んでいようが気になりません。
205,205,394,ブレックファーストを忘れないことデス！\n今朝もステーキ1ポンド食べマシタ！
205,205,395,ザ・ゼンでマインドを平らにしマス！　眠た\nくなってくるのがボールにきずデスね……。
205,205,396,併走パートナーとパーティーした次の日の\n早起きがベリーハードでシタ！
205,205,397,力み過ぎはケガのもと。流れに身を任せ\nつつ、機をうかがいましょう～。
205,205,398,知るほどに、道の果てし無さを感じ入る\nのが和の文化。精通などとはとても……。
205,205,399,さあ、どうでしょう？　捉え方は人による\nかと。確かめてみますか～？　うふふ。
205,205,400,昨日のことだが、エルの激辛ソースが共用ケ\nチャップとすり替わっちまっててなぁ……。
205,205,401,夕飯のにんじんを星形に切ることだな。気ま\nぐれにやったら、思ったより喜ばれてねぇ！
205,205,402,本気でぶつかる根性と、\n諦めない根性を持つことさ！
205,205,403,家名を重荷に感じたことはありません。メジ\nロとは誇りであり、私が走る理由ですわ！
205,205,404,優雅に勝つことでしょうか。ただ、接戦に\nなればなりふり構っていられませんわ。
205,205,405,あまり……。ゴールドシップさんときたら、\nこれ見よがしにドーナツを揚げて……！
205,205,406,秘訣？　ノンノンノン。エルに秘訣などあり\nません！　エルは強いから、強いのデース！
205,205,407,地は裂け！　天は落ち！\nエルはションボリするデース……。
205,205,408,ケッ！？　あーいやーなんでしょーねー。\nたた多分、カラスだと思いますデース！
205,205,409,君たちの輝きが陰ろうとも気に病むことはな\nい。この覇王と肩を並べているのだからね！
205,205,410,無人島サバイバルは辛かったよ。嗚呼、\nボクを映す鏡もなければ喝采もないなんて！
205,205,411,いつでも100％さ！　ボクにクレッシェンド\nはない！　はーっはっはっはっ！
205,205,412,さぁな。オマエの頭で考えろ。
205,205,413,うるさい。姉貴に持たされたんだ。
205,205,414,ハッ。そんなもの、\nあったら面白くないだろう？
205,205,415,諸君、私はこのレースに勝利する。\nその双眸で赫々たる偉業を見届けてほしい！
205,205,416,『カツを食べて勝つ』。この偉大なダジャレ\nに敬意を表しながらトンカツを頂いた。
205,205,417,皇帝の進撃は一掬の泥濘で止まりはしない。\nただ頂を目指し、在るべき姿を示すのみだ。
205,205,418,信じるのは己の力のみです。まあ、花壇に\n新芽が顔を出せば良い日と言えますね。
205,205,419,ないとは言いませんが、苦労だと思った\nことはありません。全てが成長の糧です。
205,205,420,呆れるほど鍛錬を積むことです。絶対の自信\nの前では緊張など大海の一滴に過ぎません。
205,205,421,今日も青春の汗が弾けそうですよね！\n最前線で見てまいります！　ビシィーッ！
205,205,422,ぴえ！　つまり最推しをあたしに選べと！？\nム、ムリィ！　全員推し！　全員尊いです！
205,205,423,情熱に従い、真摯に走る。\n1番の輝きはその先にあるものと考えます。
205,205,424,う～ん、どうだったっけ？　釣れたり、釣れ\nなかったり、寝ちゃったりいろいろだね。
205,205,425,もちろん。昨日も一緒にお昼寝したよ～。\nいいお天気だったなぁ。
205,205,426,ん～……。やっぱ、焦らずのんびり、\n時機を見てって感じじゃない？　にゃはは。
205,205,427,んなけったいなこと考えて走られへんて。\nズバッと1着になる。それだけや。
205,205,428,あるウマ娘との併走で『負けたら赤ちゃん\n扱い』って言われた時は……壮絶やったな。
205,205,429,おうおう！\nカッコええとこ見せたるでぇ！
205,205,430,身分や肩書きを気にせず、1人のウマ娘と\nして全力でレースを楽しみたいと思います！
205,205,431,観戦時のドレスコードもないので、\n開放的で素敵ですね！
205,205,432,はい、レース後のごほうびにヤサイマシマシ\nメンカタメを頂こうかと思います♪
205,205,433,眼鏡に限らず身につけるもの全てが勝利の方\n程式に組み込まれている。色は……趣味だ。
205,205,434,親友であり好敵手……なんて言葉では片づけ\nられん。説明し難い『理』を超えた存在さ。
205,205,435,空気抵抗へのアプローチだ。……君、\nどこを見ている。私の頭は関係ないぞ！
205,205,436,マヤ、勝つよ！　それでぇ～……キミの\n視線、奪っちゃうから♪　覚悟しててね☆
205,205,437,良好だよ！　どんより雲も、敵影も、マヤが\nシュバババッて吹き飛ばしちゃうもん☆
205,205,438,ん～、マヤは意識される方なんだよっ♪\n……どう？　今の大人っぽかったでしょー！
205,205,439,…………。\n彼女の背中に……追いつきたい。
205,205,440,……グアテマラのフルシティロースト。
205,205,441,……暗い部屋で…………。じっと……。
205,205,442,バッテリーを満充電しました。\n……ジョークです。
205,205,443,時々、友人と『カフェへバクシーン！』\nすることがあります。
205,205,444,『すべてが激闘で、膨大な熱エネルギー\nだった』とメモリに記録されています。
205,205,445,難しい質問ですね。大腰筋も内転筋群も\n臀筋群も、全部大切なんですよ！！
205,205,446,漫画を読みます。休むつもりがドキドキし\nて、体が熱くなっちゃうんですけどね……！
205,205,447,あると言えばありますけど……あたしは\n自分が出来ることを精一杯やるだけです！
205,205,448,100％だよ～！　ビコーちゃんに作って\nあげたキャロットマンジュースとおんなじ♪
205,205,449,ちゃんこ！　どんな食材も仲良しこよしで\nおいしくなるからね～。
205,205,450,『うっちゃり』かなぁ……。あっ、\nレースでは使わないから安心してね～。
205,205,451,トレーナーさんと、がんばってきました！\n雪国根性、見せますよぉ！
205,205,452,あ、地元の記者さんでねが！　元気でらよ！\nわぁのおがったどこ見てっでねぇ～！
205,205,453,応援しに来て、いがったなぁって。\n喜んでもらえるレースにしたいです～！
205,205,454,は、は、はい……あの……\nが、がんびゃりますっ！
205,205,455,トレーナーさんが、すごくがんばって\nくれて、だから……100点ですっ！
205,205,456,はい！　この間、お……トレーナーさんと、\nお出かけしました。……えへへっ。
205,205,457,はろはろー！　家族のみんな見てるー？
205,205,458,アルバイトで色んな飲食店の料理を\n宅配してるの！
205,205,459,んー、子どもの相手をすること？　かなっ♪
205,205,460,朝は紅茶で覚醒しているよ。湯量と砂糖の\n比率が1：1の特製ブレンドさ！
205,205,461,出走者の観察だけは欠かさない。仕草や\n表情から取れるデータは膨大だからね！
205,205,462,音速が体験できる装置の試運転かな。Gの\n負荷まで再現して三半規管をやられたよ！
205,205,463,好きにしていただければ……期待されようと\nされまいと、私の走りは変わらないので。
205,205,464,……ええ。しかも寝起きに。\nどうしてくれようかと思いました。
205,205,465,…………運。\n今走れているのも、すべてはそれですから。
205,205,466,とーんと、くるレースを見せるぜ。\nお天道様に届くくれぇの応援、よろしくな！
205,205,467,湯に浸かる！　んで帰りはカランコロンと、\n下駄ぁ鳴らして神社に勝利祈願さ。
205,205,468,畳でゴロッとしながら、渋ぅ～い茶を飲む！\nこれに限るねぇ。
205,205,469,全力で遊ぶ！　バスケやったり野球やった\nり、鬼ごっこやったり、それからそれから！
205,205,470,全力でぶつかること！　友だちが相手でも\nぜっったい手加減しないよ！！
205,205,471,サウナでガマン比べ！　起きたらベッドの上\nだったんだよね。あれトレーニングだっけ？
205,205,472,アア？　黙って見てろ。
205,205,473,あー…………あれどこのサプリだ。\nア？　サプリはメシじゃねェ？　うるせェ。
205,205,474,ククッ……煽るねェ？　あるとすりゃ、\n骨のある相手かどうかってとこだな。
205,205,475,緻密な計画を作り、それを予定通りに\n遂行することです。
205,205,476,コンマ1秒の誤差もなく、\n目標タイムでゴールしてみせます。
205,205,477,そうですね、シュヴァルツヴェルダー・\nキルシュトルテなどでしょうか。
205,205,478,朝はストレッチからスタート♪　その他の\nルーティンも、全部ウマスタに上げてます☆
205,205,479,食べ過ぎ注意！　なんだけど、カワイイスイ\nーツだけは我慢できなくて、つい……えへ。
205,205,480,そこは、カレンに注目してほしいな？　\nいつもと違うところ、見せちゃいます♪
205,205,481,姫たるものとして、気品高く優雅に――\nぶち抜いて差し上げますわ！
205,205,482,日頃から麗しい所作を心がけ……あら、\n羽虫が飛んでますわね。おりゃっ！
205,205,483,姫の如き可憐さで食らいつき、ジャレつく\n子猫のように離さない執念かしら♪
205,205,484,そっちはそっち。\n今日はレースに集中するから。
205,205,485,アタシよりすごいヤツなんていっぱいいる。\n――けど、逃げずに挑む。それだけ。
205,205,486,言っとくけど地毛だから。目立つし、レース\n中にマークもされやすくて厄介なんだよね。
205,205,487,フフッ！　そこまで頼まれたら仕方\nありませんね。ずばり……バクシンです！！
205,205,488,起立！　礼！　貴方たちの長として、\n勇敢な走りをしてみせます！　着席ーッ！
205,205,489,もちろん、バクシンです！　……それは2文\n字？　いえ！　4文字で、バクシンです！！
205,205,490,私が誰よりもストロングであると、\n信じることよ！
205,205,491,バイトに限らないわ。私の為すことは、\nなんであれホットでクールなのよ！
205,205,492,ルック・アット・ミー！\n――それが答えよ！
205,205,493,相手に噛みつくのだ！\n……ウソじゃないのだ。
205,205,494,ガルルルルッ！\nみんなコテンパンにしてやるのだー。
205,205,495,ど、どこで聞いたのだ！　ぐぬぬ……ビリで\nひとりぼっちのゴールは絶対いやなのだー！
205,205,496,ふふーん、魔法よ、ま・ほ・う！　今日の\nレースだってマジカルにひとっ飛びよ！
205,205,497,偉大なる魔女グランマよ。昔、魔法の箒のよ\nうにレースを軽やかに駆け抜けたんだから！
205,205,498,ふん、使い魔に恥ずかしいところは\n見せないわ。期待しておいて！
205,205,499,みんなを甘やかします♪　お掃除もお洗濯も\nぜ～んぶやって、それから……うふふっ。
205,205,500,あの……記者さんの目の下のクマが心配\nです。ちゃんとお休み取ってくださいね？
205,205,501,おむすびを作って、みんなと食べました。\n努力が実を『むすぶ』んですよ～♪
205,205,502,もちろん、ステップも歌もコーレスも、ば～\nっちりだよ♪　――あっ、レースのこと？
205,205,503,ライブの曲を歌うと、自然とリラックス\nできるんだ☆　オススメだよ！
205,205,504,フルーツサンドウィッチだよ☆　レースはエ\nネルギーいるもん、甘いもの食べなきゃね！
205,205,505,よかった、私にもちゃんとインタビューが\n……あ、いえ、その、頑張ります！
205,205,506,はい、本を読むのは好きです。でもレースの\n展開はなかなか読めませんね……。
205,205,507,冒険譚です。今回のレースもどんな\n冒険になるのか……その、楽しみです。
205,205,508,べっつにー、そういうのないけど？\nま、一応やるからには勝つし？
205,205,509,どう、イケてるっしょ！　ってか今日めちゃ\n見られるから、いつもよりキメてきたし～。
205,205,510,とりまスポドリ飲んどく。\n名前は、ゲ……ゲー……なんだっけ？
205,205,511,さァな。\n――だから燃えるんだろ？
205,205,512,第3コーナー辺りで仕掛ける……かもな。\nさあ、信じるか？　それとも――
205,205,513,期待してるよ……。\nギリギリの勝負を楽しもうぜ。
205,205,514,はあ……どーも。もの好きだね、アンタ。
205,205,515,別に得意とかじゃないけど……暇だから\nやってるっていうか……そんな感じ。
205,205,516,……自分が強いって思わないことじゃない？
205,205,517,は、はい……！　まだ小さな蕾ですが、\nきれいに咲けるようがんばります！
205,205,518,みなさんと比べるとまだ頼りないですが、\n成長を見守っていただけるとうれしいです。
205,205,519,えと、肉じゃがとオムライスです。\nフライパンだけで玉子もきれいに包めます♪
205,205,520,なにそれ！？　どこで食べられるの！？\nしょーぶメシ食べてみたーい！！
205,205,521,レースは“おっきいゴミ”じゃないよ！\nワクワクして、すっごく楽しいんだー！！
205,205,522,いろいろやったよ！　1番おもしろかった\nのはねー、ライスちゃんとの手押し車！
205,205,523,正々堂々、いざ尋常に勝負っスよ！\nお願いしまっス！！
205,205,524,鬼だから、たぶん昔話からっスね。あれ？\nその場合、鬼は退治される側な気が……。
205,205,525,父っス。きっと今日のレースも\n見てるから、絶対に負けられないっス！！
205,205,532,もちろん！　大・大・大・大・大・大\n……大丈夫、ですッ！
205,205,533,むむぅ～……出ました！　私が勝てば、\n大吉ですッ！　お任せください！
205,205,534,来そう？いえ、来てます！　枕を3回叩いて\n『シラオキ様』と唱えて寝ましたから！
205,205,535,勝ちにはいくけど、勝たなきゃいけないって\nプレッシャーはないかな。まあ、見ててよ。
205,205,536,わくわくするよね！　誰が相手でも\nアタシは好きに走るだけ、だけど。
205,205,537,散歩してたら、逆さまの虹を見つけたんだ。\n今日のレースも面白いことになるかもね。
205,205,538,す、すみませぇん。緊張のあまり、ちょっと\n血の気が……。が、がんばります～……。
205,205,539,あ、あの、私なんかの口からオペラオーさん\nの名前を出して、いいのでしょうか……？
205,205,540,なにが起きても、最後まで走り切ること\nです……。す、すみません、偉そうに……。
205,205,541,……ラベンダーのアロマです。\n緊張を和らげてくれるので……。
205,205,542,え……なんで知って……。\nもう、お父さん……っ！
205,205,543,アタシの言葉なんて……でも、そうですね、\nガッカリさせないよう、頑張ります……。
205,205,544,それが、最近ネットの広告動画も見応えがあ\nりまして……カートに入れて我に返ります。
205,205,545,ばり頑張るけん、よろしゅうね～！\n……って、なんで福岡弁！？（笑）
205,205,546,はい。ワイドな走りで、ワイドショーを飾り\nます。なんて……や、やっぱ今のカットで。
205,205,547,誰よりも長い距離よ。さらに質まで追求した\nキング・ラン！　本番を楽しみになさい！
205,205,548,スカイさんに薦められた教本で時間を無駄\nにしたわ！　ネコちゃんパワーって何よ！？
205,205,549,ショッピングに出かけることが多いわね。通\n販ではダメ。この目で一流を見極めるのよ！
205,205,550,か、辛かったです……。夢かどうか確かめた\nくて、玉ねぎ丸かじりしちゃいました……！
205,205,551,えっと、いろんな人にありがとうを伝えたい\nです。もちろん、優勝の報告と一緒に！！
205,205,552,いえ……ただ好きという理由で走ってきま\nした。これからも、それは変わりません。
205,205,553,いろんなレースで、まだ見たことのない景色\nを見たいです。お願いしてみようかしら。
205,205,554,……それは、ボクを応援してくれる\nファンのみんなにだよ！　当然でしょ！
205,205,555,挑戦受けて立ーつ！　ボクは逃げも隠れも…\n…いや、追われたら逃げるけど、えへへ～♪
205,205,556,うふふ、まだまだ道は譲らないわ。時には\n冒険してアクセルを踏み込んでらっしゃい！
205,205,557,あら、全部見逃したらダメよ？　流行と\n同じで、すぐ置いてかれちゃうんだから！
205,205,558,ふふ、それなら右のポケットを\n触ってごらん？
205,205,559,いつも応援ありがとう。キセキを起こして\nみせるよ、貴方のために。
205,205,560,イカ……カニ……うん、どちらも好きだぞ。\nイカ焼きは特に好きだ。
205,205,561,……一言では無理だ。だから、走りを見て\nほしい。想いは――それで伝わるはずだ。
205,205,562,コースが変形するギミックの対策をしてきた\nんだけどよ、コマンドを忘れちまった……。
205,205,563,アチョーッ！！　通信教育で会得した\n『ジークンドー』に震えて眠りやがれぇ！
205,205,564,やっぱ『史上最強』がグッとくるぜ！！\nあーあ、袖に刺繍入れたら怒られっかなぁ。
205,205,565,ん～、数字とか細かい話は苦手っす。\nとにかくフルスロットルで走る！！
205,205,566,そう簡単に1番になれるとは思っていませ\nん。だから、誰よりも練習してきました！！
205,205,567,……望むところです！　『ダイワスカーレッ\nト優勝』特集を準備しておいてください。
205,205,568,まさにバイソン！　チョトツモーモーです！\n……ウェルぅ～、合ってマス？
205,205,569,アイルパス！　メッセージはスマイルと\nヴィクトリーをセットにしてから送りマス！
205,205,570,相手にとって不足なし、\n不退転の決意で臨む所存です。
205,205,571,もちろん万全です。ファンの皆さんが望む、\n本当の強さ――今こそ、お見せいたします。
205,205,572,してねぇっつったら嘘になる。が……\nそれよりこのアツい空気、ゾクゾクするよ！
205,205,573,全員しっかり相手してやるよ。\n真っ向勝負でかかってきな！
205,205,574,ここまできたら小細工は無用。過日の奮励\nをただ信じるのみですわ！
205,205,575,もちろん高揚しました。日シリのホームラ\n……でなく、天皇賞を走る時と同じくらい！
205,205,576,当然、必然、一目瞭然！　エルの勝利は\n既に決まっているのデース！
205,205,577,パパ、ママ、トレーナーさん……ここは、\n世界中の人に祝ってもらいたいデェェェス！
205,205,578,ブレスすらも聞き逃さないでほしいね！\nよし、マイクを付けてスピーカーで流そう！
205,205,579,後世のあまねく人々に伝えたい。そのため\nにも、このレースの戯曲を書くつもりさ！！
205,205,580,……誰が出てようが、どこを走ろうが\n関係ない。ブッちぎる、それだけだ。
205,205,581,ふっ……レース開始の合図だ。\n滾らないやつはいないだろう？
205,205,582,従容不迫の構えで臨みたいが興奮を抑え\nられない。私もまだ修業が足りないな。
205,205,583,実況者が呼びやすい名前に改名しようと\n思っている……ふふっ、冗談だ。
205,205,584,話すと思いますか？　ふ、たとえ手の内を明\nかしても私の勝利は揺るぎないものですが。
205,205,585,ほう、では母にメッセージを……\n文字数に制限はありますか？
205,205,586,エッ！？　いや、う、う、嬉しいです……\n嬉しいんですけどね！？　…………正気か？
205,205,587,ウマ娘ちゃんがしのぎを削る崇高なレース。\n失礼のないよう、全力で駆けてきますゾ☆
205,205,588,それが実は、あなたにこうしてインタビュー\nされる夢だったんだ。なーんて、うそうそ。
205,205,589,ふふ、わかってるよ～。決勝だもん、しっか\nり“見る”よね……？　張り切っちゃお！
205,205,590,ぎょーさん肉の入ったもやし炒めを食べる！\nトレーナー、財布の準備頼むでぇ！
205,205,591,今のうちに笑っとき～。\nすぐに吠え面、かくことになるんやし。
205,205,592,日本で過ごした、大切な思い出になる\nよう……精一杯走りたいと思います！
205,205,593,時には誇り高く、自信もやる気も\n全載せでいきますっ！
205,205,594,常勝のための理論だ。……そして、\nまた走ることを選択できた支えさ。
205,205,595,身近にとてつもない怪物がいること……苦悩\nの連続でね。だからこそ今の自分がある。
205,205,596,楽しみ～♪　あの子はああ走るだろうし、き\nっとあの子は……ん～っ、早く走りたーい！
205,205,597,トレーナーちゃんに応援してもらったもん☆\nいつも以上に、負ける気しないよ～っ♪
205,205,598,気合いも……エスプレッソで。\nぎゅっと濃縮、してきました……。
205,205,599,1着は……譲りません。私より先に\nゴールできるのは……彼女だけ……。
205,205,600,胸が熱くなり、オーバーヒート寸前でした。\n……勝ちたいと思いました。
205,205,601,オーダー実行開始。にっ。むっ……エラー\n確認。優勝後までに笑顔を再検索します。
205,205,602,1レップごとに全力全開でトレーニングを\n積みました！　その成果を発揮します！
