character_id,voice_id,text,cue_sheet,cue_id,motion_set,scene,use_gallery,card_id,lip_sync_data,gender,motion_second_set,motion_second_start,start_date
1013,140000,ふふっ♪胸が躍りますわね！,snd_voi_minigame_101300,0,1013000,9,1,0,snd_voi_minigame_101300_0000,0,0,0,1614092400
1013,140001,やりましたわっ！,snd_voi_minigame_101300,1,1013007,9,1,0,snd_voi_minigame_101300_0001,0,0,0,1614092400
1013,140002,ふぬぬぅー…。,snd_voi_minigame_101300,2,1013807,9,1,0,snd_voi_minigame_101300_0002,0,0,0,1614092400
1013,140003,まあ！こんなにたくさんっ！,snd_voi_minigame_101300,3,971013,9,1,0,snd_voi_minigame_101300_0003,0,0,0,1614092400
1013,140004,やりましたわ！,snd_voi_minigame_101300,4,972013,9,1,0,snd_voi_minigame_101300_0004,0,0,0,1614092400
1013,140005,んぅ～っ…悔しいですわ…。,snd_voi_minigame_101300,5,1013011,9,1,0,snd_voi_minigame_101300_0005,0,0,0,1614092400
1013,140006,まあ！こんなにたくさんっ！,snd_voi_minigame_101300,3,974013,9,1,0,snd_voi_minigame_101300_0003,0,0,0,1614092400
1013,140007,やりましたわ！,snd_voi_minigame_101300,4,973013,9,1,0,snd_voi_minigame_101300_0004,0,0,0,1614092400
1013,140008,ふん、ふん…♪,snd_voi_minigame_101300,6,1013800,9,1,0,snd_voi_minigame_101300_0006,0,0,0,1614092400
1013,140009,もう…,snd_voi_minigame_101300,7,1013010,9,1,0,snd_voi_minigame_101300_0007,0,0,0,1614092400
1013,140010,くすっ,snd_voi_minigame_101300,8,1013801,9,1,0,snd_voi_minigame_101300_0008,0,0,0,1614092400
1013,140011,素晴らしいですわっ！,snd_voi_minigame_101300,9,1013000,9,1,0,snd_voi_minigame_101300_0009,0,0,0,1614092400
1013,140014,うううう～…,snd_voi_minigame_101300,10,1013802,9,1,0,snd_voi_minigame_101300_0010,0,0,0,1614092400
1013,140015,う～ん…,snd_voi_minigame_101300,11,1013812,9,1,0,snd_voi_minigame_101300_0011,0,0,0,1614092400
1013,140016,もし？,snd_voi_minigame_101300,12,1013019,9,1,0,snd_voi_minigame_101300_0012,0,0,0,1614092400
1013,140012,よし,snd_voi_minigame_101300,13,1013007,9,1,0,snd_voi_minigame_101300_0013,0,0,0,1614092400
1013,140013,なんと…！,snd_voi_minigame_101300,14,1013804,9,1,0,snd_voi_minigame_101300_0014,0,0,0,1614092400
1013,140017,ああっ！,snd_voi_minigame_101300,15,1013805,9,1,0,snd_voi_minigame_101300_0015,0,0,0,1614092400
1013,140018,むぅ～…,snd_voi_minigame_101300,16,1013002,9,1,0,snd_voi_minigame_101300_0016,0,0,0,1614092400
1013,40000,参ります…お覚悟！,snd_voi_race_101301,2,0,3,1,0,snd_voi_race_101301_0002,0,0,0,1614092400
1013,40001,ふぅ…時は来ました…参ります。,snd_voi_race_101301,3,0,3,1,0,snd_voi_race_101301_0003,0,0,0,1614092400
1013,30004,祝福の喝采…感謝いたします。,snd_voi_race_101301,0,0,3,1,0,snd_voi_race_101301_0000,0,0,0,1614092400
1013,30005,ふふっ…コホン、当然ですわ。,snd_voi_race_101300,8,0,3,1,0,snd_voi_race_101300_0008,0,0,0,1614092400
1013,31000,勝利を、この手に！,snd_voi_race_101300,9,0,3,1,0,snd_voi_race_101300_0009,0,0,0,1614092400
1013,13,本日のログインボーナスですわね。,snd_voi_title_101300,4,2001,1,1,0,snd_voi_title_101300_0004,0,0,0,1614092400
1013,15,明日はこちらですか…♪,snd_voi_title_101300,5,8002,1,1,0,snd_voi_title_101300_0005,0,0,0,1614092400
1013,110000,"共に研鑽し、
共に励みましょう。",snd_voi_home_101300,21,1,1,1,0,snd_voi_home_101300_0021,0,0,0,1614092400
1013,110001,"思い出が積み重なって、
歴史となるのでしょう。",snd_voi_home_101300,22,0,1,1,0,snd_voi_home_101300_0022,0,0,0,1614092400
1013,110002,"レースのエントリー、
なさいますのっ？",snd_voi_home_101300,23,0,1,1,0,snd_voi_home_101300_0023,0,0,0,1614092400
1013,10021,"あら、ウマ娘名鑑の
レベルが上がったようですわね。",snd_voi_home_101300,24,8001,1,1,0,snd_voi_home_101300_0024,0,0,0,1614092400
1013,20051,気合いは充分です！始めましょう！,snd_voi_training_101300,65,1009,2,1,0,snd_voi_training_101300_0065,0,0,0,1614092400
1013,70000,歩んで参りましょう…宿志への道を。,snd_voi_outgame_101300,3,0,7,1,0,snd_voi_outgame_101300_0003,0,0,0,1614092400
1013,95005,ますます、お力になれますわね。,snd_voi_outgame_101300,4,0,7,1,0,snd_voi_outgame_101300_0004,0,0,0,1614092400
1013,95006,ビシバシと、参りますわよっ！,snd_voi_outgame_101300,5,0,7,1,0,snd_voi_outgame_101300_0005,0,0,0,1614092400
1013,70004,"おばあ様も着た、この制服…
自然と背筋が伸びます。",snd_voi_outgame_101300,16,2001,7,1,0,snd_voi_outgame_101300_0016,0,0,0,1614092400
1013,70010,ポ、ポケットに飴なんて…入ってませんわよっ。,snd_voi_outgame_101300,17,1013012,7,1,0,snd_voi_outgame_101300_0017,0,0,0,1614092400
1013,70008,フリルさばきなら、お手の物…ですわ♪,snd_voi_outgame_101300,20,1013006,7,1,0,snd_voi_outgame_101300_0020,0,0,0,1614092400
1013,70014,この、腰回りだけは…落ち着きませんわね…。,snd_voi_outgame_101300,21,1013011,7,1,0,snd_voi_outgame_101300_0021,0,0,0,1614092400
1013,70009,一線を画す走り、お見せしますわ。,snd_voi_outgame_101300,22,1013007,7,1,0,snd_voi_outgame_101300_0022,0,0,0,1614092400
1013,70015,メジロの誇り、使命、覚悟が…私を強くする。,snd_voi_outgame_101300,23,1013017,7,1,0,snd_voi_outgame_101300_0023,0,0,0,1614092400
1013,71004,"おばあ様も着た、この制服…
自然と背筋が伸びます。",snd_voi_outgame_101300,16,48,7,0,0,snd_voi_outgame_101300_0016,0,0,0,1614092400
1013,71010,ポ、ポケットに飴なんて…入ってませんわよっ。,snd_voi_outgame_101300,17,49,7,0,0,snd_voi_outgame_101300_0017,0,0,0,1614092400
1013,71008,フリルさばきなら、お手の物…ですわ♪,snd_voi_outgame_101300,20,35,7,0,0,snd_voi_outgame_101300_0020,0,0,0,1614092400
1013,71014,この、腰回りだけは…落ち着きませんわね…。,snd_voi_outgame_101300,21,148,7,0,0,snd_voi_outgame_101300_0021,0,0,0,1614092400
1013,71009,一線を画す走り、お見せしますわ。,snd_voi_outgame_101300,22,18,7,0,0,snd_voi_outgame_101300_0022,0,0,0,1614092400
1013,71015,メジロの誇り、使命、覚悟が…私を強くする。,snd_voi_outgame_101300,23,28,7,0,0,snd_voi_outgame_101300_0023,0,0,0,1614092400
1013,2030,勇戦あるのみ、ですわ。,snd_voi_teamst_101300,0,990021,10,1,0,snd_voi_teamst_101300_0000,0,0,0,1620270000
1013,2031,みなで、勝利を！,snd_voi_teamst_st_101300_0000,0,2009,10,1,0,snd_voi_teamst_st_101300_0000,0,0,0,1620270000
1013,2032,トレーナーさん、ありがとうございました。,snd_voi_training_101300,64,1013001,10,1,0,snd_voi_training_101300_0064,0,0,0,1629428400
1013,2033,なにも問題ありませんわ。 いつでも出られます。,snd_voi_training_101300,19,1013006,10,1,0,snd_voi_training_101300_0019,0,0,0,1620270000
1013,2034,鍛錬の成果を発揮し、必ずや勝利を勝ち取って参ります！,snd_voi_training_101300,16,2009,10,1,0,snd_voi_training_101300_0016,0,0,0,1620270000
1013,2035,トレーナーさん、ありがとうございました。,snd_voi_training_101300,64,1013001,10,0,0,snd_voi_training_101300_0064,0,0,0,1620270000
1013,90010,"朝の空気はいいですわね。
すがすがしくて、
何事にも集中できますもの。",snd_voi_home_101302,0,5001,1,1,0,snd_voi_home_101302_0000,0,0,0,1617073200
1013,90011,"いくら早起きしても、必ず誰かが
朝トレしてらっしゃいます。
さすがはトレセン学園ですわね。",snd_voi_home_101302,1,4009,1,1,0,snd_voi_home_101302_0001,0,0,0,1617073200
1013,90012,"たまにはアフタヌーンティーでも
いかがです？メジロ家仕込みの
作法でおもてなしいたしますわ。",snd_voi_home_101302,2,1013006,1,1,0,snd_voi_home_101302_0002,0,0,0,1617073200
1013,90013,"テイオーさんが昼食後すぐ
グラウンドへ向かっていました。
…私も負けてはいられません。",snd_voi_home_101302,3,2009,1,1,0,snd_voi_home_101302_0003,0,0,0,1617073200
1013,90014,"遅くまで頑張っておられますのね。
貴方の姿勢、私も見習わなければ。",snd_voi_home_101302,4,1013006,1,1,0,snd_voi_home_101302_0004,0,0,0,1617073200
1013,90015,"就寝前は花の香りのハンドクリーム
を塗るんです。少しだけ、いい夢が
見られるような気がして。",snd_voi_home_101302,5,1013001,1,1,0,snd_voi_home_101302_0005,0,0,0,1617073200
1013,90016,"花咲き乱れる春…
自然と背筋が伸びますわ。",snd_voi_home_101302,6,1013006,1,1,0,snd_voi_home_101302_0006,0,0,0,1617073200
1013,90017,"にわか雨が多い季節になり
ましたね…コースが荒れて
しまうのは困りものですわ。",snd_voi_home_101302,7,1013003,1,1,0,snd_voi_home_101302_0007,0,0,0,1617073200
1013,90018,"肌寒いと、メジロ家の温泉が恋しく
なります。この時期は露天風呂で
紅葉が楽しめますのよ。",snd_voi_home_101302,8,5001,1,1,0,snd_voi_home_101302_0008,0,0,0,1617073200
1013,90019,"ふんふ～ん♪
寒い時はホットレモンに
はちみつを少しだけ…♪",snd_voi_home_101302,9,1013000,1,1,0,snd_voi_home_101302_0009,0,0,0,1617073200
1013,91016,"ああ見えてイクノさんは情熱家
ですの。体調管理の相談をすると
夜中になってしまうことも…。",snd_voi_home_101302,10,10001,1,1,0,snd_voi_home_101302_0010,0,0,0,1617073200
1013,91017,"メジロ家では、悩みをパーマーに
相談することが多くて。皆、彼女の
明るさに救われているんです。",snd_voi_home_101302,11,1013001,1,1,0,snd_voi_home_101302_0011,0,0,0,1617073200
1013,91018,"時々、ヘリオスさんの仰ることが
わからず…『あざまる水産』とは
いったい…？",snd_voi_home_101302,12,1013009,1,1,0,snd_voi_home_101302_0012,0,0,0,1617073200
1013,91019,"落としたハンカチを探していたら
ライスさんが手伝ってください
ました。…本当に優しい方。",snd_voi_home_101302,13,1013006,1,1,0,snd_voi_home_101302_0013,0,0,0,1617073200
1013,91020,"テイオーさんの元気がなかった
ような…メジロ家の主治医を
紹介してあげようかしら。",snd_voi_home_101302,14,1013003,1,1,0,snd_voi_home_101302_0014,0,0,0,1617073200
1013,91028,"さらなる高みへと
駆けていけそうな衣装ですわね。",snd_voi_home_101302,15,2002,1,1,0,snd_voi_home_101302_0015,0,0,0,1617073200
1013,91029,"新たな勝負服は皆さんの期待の表れ
でもあります。応援してくれる方々
に恥じぬ走りをしなければ。",snd_voi_home_101302,16,4003,1,1,0,snd_voi_home_101302_0016,0,0,0,1617073200
1013,91021,"テイオーさんったら、朝からチーズ
たっぷりのトーストを目の前で…！
絶対に惑わされないんですから…！",snd_voi_home_101302,17,1013002,1,1,0,snd_voi_home_101302_0017,0,0,0,1617073200
1013,91022,"あっ、にんじんみたいな形の雲が…
ふふっ、かわいらしいですわね。",snd_voi_home_101302,18,5002,1,1,0,snd_voi_home_101302_0018,0,0,0,1617073200
1013,91023,"今のうちに両親に連絡を、と…。
…定期的に連絡しないと、すぐに
心配されてしまうんです。",snd_voi_home_101302,19,1013006,1,1,0,snd_voi_home_101302_0019,0,0,0,1617073200
1013,91024,"メジロ家の庭園には大きな池があり
ました。水面に桜の花が落ちる様を
よく眺めていたものです。",snd_voi_home_101302,20,8001,1,1,0,snd_voi_home_101302_0020,0,0,0,1617073200
1013,91025,"今の時期はナイターが――いえ
でもメジロ家のウマ娘がふらふらと
遊び歩くわけにはっ…！",snd_voi_home_101302,21,1013011,1,1,0,snd_voi_home_101302_0021,0,0,0,1617073200
1013,91026,"木の葉が色づいていくのを見ると、
秋の深まりを感じます。
季節の移ろいは早いものですわね。",snd_voi_home_101302,22,1013001,1,1,0,snd_voi_home_101302_0022,0,0,0,1617073200
1013,91027,"子どもの頃は手袋をブローチで
留めて左右一対にしていました。
…時々、片方だけなくしたもので。",snd_voi_home_101302,23,1013010,1,1,0,snd_voi_home_101302_0023,0,0,0,1617073200
1013,92015,"理想の走りに近づけるよう、今日も
よろしくお願いいたしますわ。",snd_voi_training_101302,0,2009,2,1,0,snd_voi_training_101302_0000,0,0,0,1617073200
1013,92016,"私の長所が活きるトレーニングを。
貴方ならおわかりでしょう？",snd_voi_training_101302,1,1013816,2,1,0,snd_voi_training_101302_0001,0,0,0,1617073200
1013,92017,水鳥の如く、強く優雅に。,snd_voi_training_101302,2,4009,2,1,0,snd_voi_training_101302_0002,0,0,0,1617073200
1013,92018,"勝利に向けて
羽ばたいていきましょうか。",snd_voi_training_101302,3,10001,2,1,0,snd_voi_training_101302_0003,0,0,0,1617073200
1013,92020,"切磋琢磨できる方が大勢いる
この環境…大切にしなくては。",snd_voi_training_101302,5,1013816,2,1,0,snd_voi_training_101302_0005,0,0,0,1617073200
1013,92021,"澄み切った水のように、
常に平静でありたいものです。",snd_voi_training_101302,6,5001,2,1,0,snd_voi_training_101302_0006,0,0,0,1617073200
1013,92022,"まだ見ぬ未来になにがあるのか…
確かめましょう。私たちで。",snd_voi_training_101302,7,1013001,2,1,0,snd_voi_training_101302_0007,0,0,0,1617073200
1013,93004,最高の栄誉と感謝を贈りますわ。,snd_voi_training_101302,8,0,2,1,0,snd_voi_training_101302_0008,0,0,0,1617073200
1013,93005,私の誇りは…貴方と共に。,snd_voi_training_101302,9,0,2,1,0,snd_voi_training_101302_0009,0,0,0,1617073200
1013,95007,天高く！,snd_voi_outgame_101302,0,1013006,7,1,0,snd_voi_outgame_101302_0000,0,0,0,1617073200
1013,95008,果てなく先へ！,snd_voi_outgame_101302,1,1013007,7,1,0,snd_voi_outgame_101302_0001,0,0,0,1617073200
1013,95010,"メジロマックイーンです。
天まで駆けてみせますわ。",snd_voi_outgame_101302,3,2001,7,1,0,snd_voi_outgame_101302_0003,0,0,0,1617073200
1013,70016,優美で軽やかな装いでしょう？,snd_voi_outgame_101300,24,1013006,7,1,0,snd_voi_outgame_101300_0024,0,0,0,1617073200
1013,70017,空の果てまで駆けて行けそうです。,snd_voi_outgame_101300,25,1013001,7,1,0,snd_voi_outgame_101300_0025,0,0,0,1617073200
1013,71016,優美で軽やかな装いでしょう？,snd_voi_outgame_101300,24,18,7,0,0,snd_voi_outgame_101300_0024,0,0,0,1617073200
1013,71017,空の果てまで駆けて行けそうです。,snd_voi_outgame_101300,25,28,7,0,0,snd_voi_outgame_101300_0025,0,0,0,1617073200
1013,95009,"昇ってみせます！
遥か、果てなき未来へ！",snd_voi_gacha_101302,0,0,7,1,0,snd_voi_gacha_101302_0000,0,0,0,1617073200
1013,40003,羽ばたきます！,snd_voi_race_101302,2,0,3,1,0,snd_voi_race_101302_0002,0,0,0,1617073200
1013,40004,この翼で、高く高く…羽ばたいてみせますわ！,snd_voi_race_101302,3,0,3,1,0,snd_voi_race_101302_0003,0,0,0,1617073200
1013,30006,天まで昇り…勝ち取りました！,snd_voi_race_101302,0,0,3,1,0,snd_voi_race_101302_0000,0,0,0,1617073200
1013,30007,ふふっ…コホン、当然ですわ。,snd_voi_race_101300,8,0,3,1,0,snd_voi_race_101300_0008,0,0,0,1617073200
1013,90210,"朝のランニングをしていたら、
テイオーさんと鉢合わせしまして…
少し、走りすぎてしまいましたわ。",snd_voi_home_101303,0,2001,1,1,0,snd_voi_home_101303_0000,0,1013813,5000,1644807600
1013,90211,"ライアンから海の朝焼けが
美しかったと写真が送られてきたの
ですが…ふふっ、いい笑顔でした。",snd_voi_home_101303,1,1013000,1,1,0,snd_voi_home_101303_0001,0,0,0,1644807600
1013,90212,"…本日のティータイムはたしか、
とっておきのジェラートが…け、
決して楽しみではありませんわ！",snd_voi_home_101303,2,1013001,1,1,0,snd_voi_home_101303_0002,0,10007,5000,1644807600
1013,90213,"ドーベルやアルダンさんとは
洋服の趣味が似ていまして…
たまに被ってしまいますの。",snd_voi_home_101303,3,1013023,1,1,0,snd_voi_home_101303_0003,0,0,0,1644807600
1013,90214,"あまり汗だくで帰りたくは
ありませんの。その、ほら、
…イクノさんにご迷惑でしょう？",snd_voi_home_101303,4,1013009,1,1,0,snd_voi_home_101303_0004,0,0,0,1644807600
1013,90215,"『今日も1日よく頑張りましたね』
昔はよく、お母様にそう褒められ
ながら眠りについたものです。",snd_voi_home_101303,5,5001,1,1,0,snd_voi_home_101303_0005,0,0,0,1644807600
1013,90216,"『春』…やはりこの響きは
気が引き締まります。
…参りましょう、桜が散る前に。",snd_voi_home_101303,6,1013814,1,1,0,snd_voi_home_101303_0006,0,10003,5000,1644807600
1013,90217,"今度、涼しい場所へ遊びに行きま
せんか？その…ちょうど、似合いの
服も購入いたしましたので。",snd_voi_home_101303,7,1013006,1,1,0,snd_voi_home_101303_0007,0,0,0,1644807600
1013,90218,"ご存じかしら？今、はちみー店では
期間限定『ハチミツお芋パフェ』が
売られていますのよ！",snd_voi_home_101303,8,1013001,1,1,0,snd_voi_home_101303_0008,0,0,0,1644807600
1013,90219,"不思議なことに、レース中は
寒さなど忘れてしまえるのです。
ウマ娘七不思議、でしょうか？",snd_voi_home_101303,9,8000,1,1,0,snd_voi_home_101303_0009,0,0,0,1644807600
1013,91216,"滅多にないのですが、たまーに
ゴールドシップさんと見間違えられ
ますの。…複雑な気分ですわ！",snd_voi_home_101303,10,1013011,1,1,0,snd_voi_home_101303_0010,0,0,0,1644807600
1013,91217,"メジロ家のウマ娘たるもの、
誇り高く慎み深く、そして時には
心の声に従って…ですわね。",snd_voi_home_101303,11,2001,1,1,0,snd_voi_home_101303_0011,0,0,0,1644807600
1013,91218,"サマーウォークは毎年楽しくて。
終わったら微増、なんてことも
しばしば…。油断大敵ですわね。",snd_voi_home_101303,12,1013009,1,1,0,snd_voi_home_101303_0012,0,0,0,1644807600
1013,91219,"かき氷大会の案内をいただき
ましたの！フルーツ盛り放題
らしくて！ふふ、楽しみです♪",snd_voi_home_101303,13,1013000,1,1,0,snd_voi_home_101303_0013,0,0,0,1644807600
1013,91220,"1度、夏フェスへパーマーに連れて
行っていただいたことがあります。
もみくちゃとはあのことですわね。",snd_voi_home_101303,14,1013010,1,1,0,snd_voi_home_101303_0014,0,0,0,1644807600
1013,91228,"お腹は隠れるデザインに
いたしましたの。その…万が一と
いうこともあるでしょう？",snd_voi_home_101303,15,1013013,1,1,0,snd_voi_home_101303_0015,0,0,0,1644807600
1013,91229,"不思議と、これを着ているだけで
あの日の夏空を感じますわ。",snd_voi_home_101303,16,5001,1,1,0,snd_voi_home_101303_0016,0,0,0,1644807600
1013,91221,"おばあ様より教わっていますの。
朝であっても、眠気に負けず
背筋を伸ばして…ふぁ…！",snd_voi_home_101303,17,1013009,1,1,0,snd_voi_home_101303_0017,0,0,0,1644807600
1013,91222,"いい茶葉が入りましたの。
『ハロウス』の期間限定茶葉で、
甘いものによく合うんです。",snd_voi_home_101303,18,1013001,1,1,0,snd_voi_home_101303_0018,0,0,0,1644807600
1013,91223,"…あら？どこからか、花火の音が
聞こえたような…少しだけ見に
行きませんか？…少しだけ、ね？",snd_voi_home_101303,19,1013815,1,1,0,snd_voi_home_101303_0019,0,10001,5000,1644807600
1013,91224,"この時期の外周は格別ですのよ。
桜が舞って、菜の花が香って。
…今度一緒にお散歩しませんか？",snd_voi_home_101303,20,1013001,1,1,0,snd_voi_home_101303_0020,0,0,0,1644807600
1013,91225,"昔、アルダンさんのお部屋に蛍が
迷い込んできたことがあるんです。
なぜか、どこで見るより美しくて。",snd_voi_home_101303,21,10001,1,1,0,snd_voi_home_101303_0021,0,0,0,1644807600
1013,91226,"ゴールドシップさんが、逆芋ほりを
したいと言って、空を掘っていたの
ですが…止めるべきでしょうか。",snd_voi_home_101303,22,1013009,1,1,0,snd_voi_home_101303_0022,0,0,0,1644807600
1013,91227,"メ、メジロ家のウマ娘たるもの、
多少の寒さには屈しません！
…屈しませんわよ！",snd_voi_home_101303,23,1013005,1,1,0,snd_voi_home_101303_0023,0,0,0,1644807600
1013,92215,"リフレッシュも済ませましたし…
さ、どんなトレーニングも
こなしてみせますわ！",snd_voi_training_101303,0,1013816,2,1,0,snd_voi_training_101303_0000,0,0,0,1644807600
1013,92216,"大丈夫かしら…。
トレーナーさん、リボンが落ちたら
すぐに教えてくださいませ。",snd_voi_training_101303,1,10007,2,1,0,snd_voi_training_101303_0001,0,0,0,1644807600
1013,92217,"勝負とあらば、いついかなる時も…
本気でなければいけません。",snd_voi_training_101303,2,2000,2,1,0,snd_voi_training_101303_0002,0,0,0,1644807600
1013,92218,"私もおかしなわがままを
言ってみてもいいでしょうか？
…ふふ、冗談ですわ。",snd_voi_training_101303,3,1013008,2,1,0,snd_voi_training_101303_0003,0,1013801,4500,1644807600
1013,92220,"『メジロ家のウマ娘たるもの』
…この矜持を忘れず、そして
縛られず、邁進して参りますわ。",snd_voi_training_101303,5,1013019,2,1,0,snd_voi_training_101303_0005,0,0,0,1644807600
1013,92221,"掴み取りたいものは変わりません。
メジロの悲願を…貴方と共に。",snd_voi_training_101303,6,1013816,2,1,0,snd_voi_training_101303_0006,0,0,0,1644807600
1013,92222,"貴方に見せたい夕日があるんです。
…ふふ。くたくたになって迎える、
夏の夕暮れですわ。",snd_voi_training_101303,7,1013001,2,1,0,snd_voi_training_101303_0007,0,0,0,1644807600
1013,93204,"どんな私でも支えてくださったこと、
ずっと忘れませんわ。",snd_voi_training_101303,8,0,2,1,0,snd_voi_training_101303_0008,0,0,0,1644807600
1013,93205,"トレーニングも、休日も…
貴方との思い出ばかりですわね。",snd_voi_training_101303,9,0,2,1,0,snd_voi_training_101303_0009,0,0,0,1644807600
1013,95207,休憩はたっぷりとれましたもの。,snd_voi_outgame_101303,0,2001,7,1,0,snd_voi_outgame_101303_0000,0,0,0,1644807600
1013,95208,"胸に熱が宿っていますわ。
まるで夏日の輝きのような…！",snd_voi_outgame_101303,1,0,7,1,0,snd_voi_outgame_101303_0001,0,0,0,1644807600
1013,95210,"メジロマックイーンですわ。
夏のご予定は？",snd_voi_outgame_101303,3,5001,7,1,0,snd_voi_outgame_101303_0003,0,0,0,1644807600
1013,70216,"リストを作ってきましたの。
海にプールに…どれから参りましょう？",snd_voi_outgame_101300,28,1013001,7,1,0,snd_voi_outgame_101300_0028,0,0,0,1644807600
1013,70217,"実は水上バイクに少しだけ興味が…
す、少しだけです！",snd_voi_outgame_101300,29,10001,7,1,0,snd_voi_outgame_101300_0029,0,10010,4000,1644807600
1013,71216,"リストを作ってきましたの。
海にプールに…どれから参りましょう？",snd_voi_outgame_101300,28,31,7,0,0,snd_voi_outgame_101300_0028,0,0,0,1644807600
1013,71217,"実は水上バイクに少しだけ興味が…
す、少しだけです！",snd_voi_outgame_101300,29,49,7,0,0,snd_voi_outgame_101300_0029,0,0,0,1644807600
1013,95209,"浜を歩いたり、波に触れたり…
少しくらい…いいかしら？",snd_voi_gacha_101303,0,0,7,1,0,snd_voi_gacha_101303_0000,0,0,0,1644807600
1013,40203,共に夏を駆けましょう。,snd_voi_race_101303,2,0,3,1,0,snd_voi_race_101303_0002,0,0,0,1644807600
1013,40204,"夏日の煌めきのもと、貴方と過ごす夏はきっと
…美しいものですわ。",snd_voi_race_101303,3,0,3,1,0,snd_voi_race_101303_0003,0,0,0,1644807600
1013,30206,"特別に大粒いちごのかき氷を…
…は！",snd_voi_race_101303,0,0,3,1,0,snd_voi_race_101303_0000,0,0,0,1644807600
1013,30207,ふふっ…コホン、当然ですわ。,snd_voi_race_101300,8,0,3,1,0,snd_voi_race_101300_0008,0,0,0,1644807600
1013,400001,"例え新しい風が吹こうとも…
勝利は譲りませんわ。",snd_voi_event_090003,1,4009,7,1,0,snd_voi_event_090003_0001,0,0,0,1617073200
1013,400000,"私まで参加するハメになるなんて…
ですが、やるからには本気ですわ。
それがメジロの矜持ですもの。",snd_voi_event_090016,0,10007,7,1,0,snd_voi_event_090016_0000,0,2009,4000,1644807600
1013,400006,"決着をつける時が来ましたわね。
私はメジロの名に恥じぬよう、
優雅に勝つと誓いますわ。",snd_voi_event_090016,6,1013017,7,1,0,snd_voi_event_090016_0006,0,0,0,1644807600
1013,400010,"ゴールドシップさんにも
少しは感謝いたしませんとね。
少しだけ、ですのよ…？",snd_voi_event_090016,10,1013006,7,1,0,snd_voi_event_090016_0010,0,0,0,1644807600
1013,81000,喜んで、受けて立ちますわ。,snd_voi_outgame_101300,13,1013006,7,1,0,snd_voi_outgame_101300_0013,0,0,0,1623898800
1013,81001,"譲りません…メジロ家の名は、
伊達ではないのです！",snd_voi_outgame_101300,14,1013002,7,1,0,snd_voi_outgame_101300_0014,0,0,0,1623898800
1013,70018,素晴らしいですわね,snd_voi_outgame_101300,26,1013001,7,1,0,snd_voi_outgame_101300_0026,0,0,0,1629774000
1013,70019,メジロの強さ、見せて差し上げます！,snd_voi_outgame_101300,27,8009,7,1,0,snd_voi_outgame_101300_0027,0,0,0,1629774000
1013,71018,素晴らしいですわね,snd_voi_outgame_101300,26,48,7,0,0,snd_voi_outgame_101300_0026,0,0,0,1629774000
1013,71019,メジロの強さ、見せて差し上げます！,snd_voi_outgame_101300,27,35,7,0,0,snd_voi_outgame_101300_0027,0,0,0,1629774000
1013,90020,ハッピーバレンタイン、ですわ,snd_voi_valentine_101300,1,980012,1,1,0,snd_voi_valentine_101300_0001,0,0,0,1644807600
1013,90021,ハッピーバレンタイン、ですわ,snd_voi_valentine_101300,1,980012,1,1,0,snd_voi_valentine_101300_0001,0,0,0,1644807600
1013,90221,ハッピーバレンタイン、ですわ,snd_voi_valentine_101300,1,980012,1,1,0,snd_voi_valentine_101300_0001,0,0,0,1644807600
1013,80000,お疲れ様です,snd_voi_aimteam_101300,0,1013006,7,0,0,snd_voi_aimteam_101300_0000,0,0,0,1614092400
1013,70020,オフの日もメジロに相応しい、気品ある装いを。,snd_voi_outgame_101300,42,2013,7,1,0,snd_voi_outgame_101300_0042,0,0,0,1614092400
1013,70021,"せっかくの休日、
有意義な過ごし方をしたいですわね。",snd_voi_outgame_101300,43,1013006,7,1,0,snd_voi_outgame_101300_0043,0,0,0,1614092400
1014,11,Cygames,snd_voi_title_101400,0,0,0,1,0,snd_voi_title_101400_0000,0,0,0,1614092400
1014,12,ウマ娘、プリティーダービー！,snd_voi_title_101400,1,0,0,1,0,snd_voi_title_101400_0001,0,0,0,1614092400
1014,10000,"最速、最高、世界最強！
そして…アナタの担当ウマ娘！
エルコンドルパサー、ここに入場！",snd_voi_home_101400,0,2009,1,1,0,snd_voi_home_101400_0000,0,0,0,1614092400
1014,10001,"トレーナーさん！エルと一緒に、
必ずや世界へ羽ばたきましょう！
まずは走り込み100周からっ！",snd_voi_home_101400,1,1014007,1,1,0,snd_voi_home_101400_0001,0,0,0,1614092400
1014,10002,"いつまでも元気でいてくださいね！
世界最強エルの、
世界最強パートナーとしてっ！",snd_voi_home_101400,2,1014006,1,1,0,snd_voi_home_101400_0002,0,0,0,1614092400
1014,10003,"グラスに誘われて、
さっき書初めをしたんデスが…
日本の筆の扱いは難しいデース！",snd_voi_home_101400,3,1014019,1,1,0,snd_voi_home_101400_0003,0,0,0,1614092400
1014,10004,"ハッピーバレンタインですっ！
日頃のお礼のチョコレート、
あとで持ってきますね！",snd_voi_home_101400,4,8000,1,1,0,snd_voi_home_101400_0004,0,0,0,1614092400
1014,10005,"どうぞ！自家製ソースが入った、
エルパパお墨付きスパイスチョコ！
家族以外に渡すのは初めてデス！",snd_voi_home_101400,5,1014016,1,1,0,snd_voi_home_101400_0005,0,0,0,1614092400
1014,10006,"もう短冊は書きましたか？
エルは完了、完璧、ばっちりデス！
『世界最強』、叶えましょうね！",snd_voi_home_101400,6,1014006,1,1,0,snd_voi_home_101400_0006,0,0,0,1614092400
