id,chara_id,card_id,card_rarity_id,trigger,param1,per,priority,sys_text_id
2264,0,0,0,6001,103713,100,0,70016
2265,0,0,0,6001,103826,100,0,70016
2267,0,0,0,6001,104043,100,0,70016
2272,0,0,0,6001,104540,100,0,70016
2273,0,0,0,6001,104602,100,0,70016
2277,0,0,0,6001,105016,100,0,70016
2279,0,0,0,6001,105210,100,0,70016
2283,0,0,0,6001,105623,100,0,70016
2285,0,0,0,6001,105840,100,0,70016
2286,0,0,0,6001,105923,100,0,70016
2287,0,0,0,6001,106050,100,0,70016
2288,0,0,0,6001,106150,100,0,70016
2294,0,0,0,6001,106710,100,0,70016
2295,0,0,0,6001,106810,100,0,70016
2300,0,0,0,6002,100130,100,0,70017
2302,0,0,0,6002,100302,100,0,70017
2303,0,0,0,6002,100430,100,0,70017
2304,0,0,0,6002,100520,100,0,70017
2305,0,0,0,6002,100646,100,0,70017
2306,0,0,0,6002,100730,100,0,70017
2307,0,0,0,6002,100846,100,0,70017
2308,0,0,0,6002,100946,100,0,70017
2309,0,0,0,6002,101023,100,0,70017
2310,0,0,0,6002,101116,100,0,70017
2312,0,0,0,6002,101302,100,0,70017
2313,0,0,0,6002,101416,100,0,70017
2314,0,0,0,6002,101510,100,0,70017
2315,0,0,0,6002,101602,100,0,70017
2316,0,0,0,6002,101743,100,0,70017
2317,0,0,0,6002,101826,100,0,70017
2318,0,0,0,6002,101940,100,0,70017
2319,0,0,0,6002,102020,100,0,70017
2320,0,0,0,6002,102143,100,0,70017
2321,0,0,0,6002,102226,100,0,70017
2322,0,0,0,6002,102346,100,0,70017
2323,0,0,0,6002,102426,100,0,70017
2325,0,0,0,6002,102613,100,0,70017
2326,0,0,0,6002,102713,100,0,70017
2329,0,0,0,6002,103040,100,0,70017
2330,0,0,0,6002,103113,100,0,70017
2333,0,0,0,6002,103443,100,0,70017
2334,0,0,0,6002,103516,100,0,70017
2336,0,0,0,6002,103713,100,0,70017
2337,0,0,0,6002,103826,100,0,70017
2339,0,0,0,6002,104043,100,0,70017
2344,0,0,0,6002,104540,100,0,70017
2345,0,0,0,6002,104602,100,0,70017
2349,0,0,0,6002,105016,100,0,70017
2351,0,0,0,6002,105210,100,0,70017
2355,0,0,0,6002,105623,100,0,70017
2357,0,0,0,6002,105840,100,0,70017
2358,0,0,0,6002,105923,100,0,70017
2359,0,0,0,6002,106050,100,0,70017
2360,0,0,0,6002,106150,100,0,70017
2366,0,0,0,6002,106710,100,0,70017
2367,0,0,0,6002,106810,100,0,70017
2372,0,0,0,6003,100130,100,0,71016
2374,0,0,0,6003,100302,100,0,71016
2375,0,0,0,6003,100430,100,0,71016
2376,0,0,0,6003,100520,100,0,71016
2377,0,0,0,6003,100646,100,0,71016
2378,0,0,0,6003,100730,100,0,71016
2379,0,0,0,6003,100846,100,0,71016
2380,0,0,0,6003,100946,100,0,71016
2381,0,0,0,6003,101023,100,0,71016
2382,0,0,0,6003,101116,100,0,71016
2384,0,0,0,6003,101302,100,0,71016
2385,0,0,0,6003,101416,100,0,71016
2386,0,0,0,6003,101510,100,0,71016
2387,0,0,0,6003,101602,100,0,71016
2388,0,0,0,6003,101743,100,0,71016
2389,0,0,0,6003,101826,100,0,71016
2390,0,0,0,6003,101940,100,0,71016
2391,0,0,0,6003,102020,100,0,71016
2392,0,0,0,6003,102143,100,0,71016
2393,0,0,0,6003,102226,100,0,71016
2394,0,0,0,6003,102346,100,0,71016
2395,0,0,0,6003,102426,100,0,71016
2397,0,0,0,6003,102613,100,0,71016
2398,0,0,0,6003,102713,100,0,71016
2401,0,0,0,6003,103040,100,0,71016
2402,0,0,0,6003,103113,100,0,71016
2405,0,0,0,6003,103443,100,0,71016
2406,0,0,0,6003,103516,100,0,71016
2408,0,0,0,6003,103713,100,0,71016
2409,0,0,0,6003,103826,100,0,71016
2411,0,0,0,6003,104043,100,0,71016
2416,0,0,0,6003,104540,100,0,71016
2417,0,0,0,6003,104602,100,0,71016
2421,0,0,0,6003,105016,100,0,71016
2423,0,0,0,6003,105210,100,0,71016
2427,0,0,0,6003,105623,100,0,71016
2429,0,0,0,6003,105840,100,0,71016
2430,0,0,0,6003,105923,100,0,71016
2431,0,0,0,6003,106050,100,0,71016
2432,0,0,0,6003,106150,100,0,71016
2438,0,0,0,6003,106710,100,0,71016
2439,0,0,0,6003,106810,100,0,71016
2444,0,0,0,6004,100130,100,0,71017
2446,0,0,0,6004,100302,100,0,71017
2447,0,0,0,6004,100430,100,0,71017
2448,0,0,0,6004,100520,100,0,71017
2449,0,0,0,6004,100646,100,0,71017
2450,0,0,0,6004,100730,100,0,71017
2451,0,0,0,6004,100846,100,0,71017
2452,0,0,0,6004,100946,100,0,71017
2453,0,0,0,6004,101023,100,0,71017
2454,0,0,0,6004,101116,100,0,71017
2456,0,0,0,6004,101302,100,0,71017
2457,0,0,0,6004,101416,100,0,71017
2458,0,0,0,6004,101510,100,0,71017
2459,0,0,0,6004,101602,100,0,71017
2460,0,0,0,6004,101743,100,0,71017
2461,0,0,0,6004,101826,100,0,71017
2462,0,0,0,6004,101940,100,0,71017
2463,0,0,0,6004,102020,100,0,71017
2464,0,0,0,6004,102143,100,0,71017
2465,0,0,0,6004,102226,100,0,71017
2466,0,0,0,6004,102346,100,0,71017
2467,0,0,0,6004,102426,100,0,71017
2469,0,0,0,6004,102613,100,0,71017
2470,0,0,0,6004,102713,100,0,71017
2473,0,0,0,6004,103040,100,0,71017
2474,0,0,0,6004,103113,100,0,71017
2477,0,0,0,6004,103443,100,0,71017
2478,0,0,0,6004,103516,100,0,71017
2480,0,0,0,6004,103713,100,0,71017
2481,0,0,0,6004,103826,100,0,71017
2483,0,0,0,6004,104043,100,0,71017
2488,0,0,0,6004,104540,100,0,71017
2489,0,0,0,6004,104602,100,0,71017
2493,0,0,0,6004,105016,100,0,71017
2495,0,0,0,6004,105210,100,0,71017
2499,0,0,0,6004,105623,100,0,71017
2501,0,0,0,6004,105840,100,0,71017
2502,0,0,0,6004,105923,100,0,71017
2503,0,0,0,6004,106050,100,0,71017
2504,0,0,0,6004,106150,100,0,71017
2510,0,0,0,6004,106710,100,0,71017
2511,0,0,0,6004,106810,100,0,71017
2516,1023,102301,0,203,102301,100,0,91007
2517,1023,102301,0,203,102301,100,0,91008
2518,1023,102301,0,1001,0,100,0,92000
2519,1023,102301,0,1001,0,100,0,92001
2520,1023,102301,0,1001,0,100,0,92002
2521,1023,102301,0,1001,0,100,0,92003
2523,1023,102301,3,1002,0,100,0,92005
2524,1023,102301,4,1002,0,100,0,92006
2525,1023,102301,5,1002,0,100,0,92007
2526,1023,102301,0,1900,0,100,0,93000
2527,1023,102301,0,1901,0,100,0,93001
2528,1023,102301,0,1904,1,100,0,30004
2529,1023,102301,0,1904,2,100,0,30005
2530,1023,102301,0,5000,0,100,0,95000
2531,1023,102301,0,5001,0,100,0,95001
2532,1023,102301,0,8000,0,100,0,95004
2533,1023,102301,0,2102,100231,100,0,40000
2534,1023,102301,0,2101,100231,100,0,40001
2535,0,0,0,15200,0,100,0,81000
2536,0,0,0,15201,0,100,0,81001
2537,1003,100302,0,101,100302,100,0,90010
2538,1003,100302,0,101,100302,100,0,90011
2539,1003,100302,0,102,100302,100,0,90012
2540,1003,100302,0,102,100302,100,0,90013
2541,1003,100302,0,103,100302,100,0,90014
2542,1003,100302,0,103,100302,100,0,90015
2543,1003,100302,0,104,100302,100,0,90016
2544,1003,100302,0,105,100302,100,0,90017
2545,1003,100302,0,106,100302,100,0,90018
2546,1003,100302,0,107,100302,100,0,90019
2547,1003,100302,0,201,100302,100,0,91016
2548,1003,100302,0,201,100302,100,0,91017
2549,1003,100302,0,201,100302,100,0,91018
2550,1003,100302,0,201,100302,100,0,91019
2551,1003,100302,0,201,100302,100,0,91020
2552,1003,100302,0,204,100302,100,0,91021
2553,1003,100302,0,205,100302,100,0,91022
2554,1003,100302,0,206,100302,100,0,91023
2555,1003,100302,0,207,100302,100,0,91024
2556,1003,100302,0,208,100302,100,0,91025
2557,1003,100302,0,209,100302,100,0,91026
2558,1003,100302,0,210,100302,100,0,91027
2559,1003,100302,0,203,100302,100,0,91028
2560,1003,100302,0,203,100302,100,0,91029
2561,1003,100302,0,1001,100302,100,0,92015
2562,1003,100302,0,1001,100302,100,0,92016
2563,1003,100302,0,1001,100302,100,0,92017
2564,1003,100302,0,1001,100302,100,0,92018
2566,1003,100302,3,1002,100302,100,0,92020
2567,1003,100302,4,1002,100302,100,0,92021
2568,1003,100302,5,1002,100302,100,0,92022
2569,1003,100302,0,1900,100302,100,0,93004
2570,1003,100302,0,1901,100302,100,0,93005
2571,1003,100302,0,1904,1,100,0,30006
2572,1003,100302,0,1904,2,100,0,30007
2573,1003,100302,0,5000,100302,100,0,95007
2574,1003,100302,0,5001,100302,100,0,95008
2575,1003,100302,0,8000,0,100,0,95009
2576,1003,100302,0,9000,100302,100,0,95010
2577,1003,100302,0,2102,0,100,0,40003
2578,1003,100302,0,2101,0,100,0,40004
2579,1013,101302,0,101,101302,100,0,90010
2580,1013,101302,0,101,101302,100,0,90011
2581,1013,101302,0,102,101302,100,0,90012
2582,1013,101302,0,102,101302,100,0,90013
2583,1013,101302,0,103,101302,100,0,90014
2584,1013,101302,0,103,101302,100,0,90015
2585,1013,101302,0,104,101302,100,0,90016
2586,1013,101302,0,105,101302,100,0,90017
2587,1013,101302,0,106,101302,100,0,90018
2588,1013,101302,0,107,101302,100,0,90019
2589,1013,101302,0,201,101302,100,0,91016
2590,1013,101302,0,201,101302,100,0,91017
2591,1013,101302,0,201,101302,100,0,91018
2592,1013,101302,0,201,101302,100,0,91019
2593,1013,101302,0,201,101302,100,0,91020
2594,1013,101302,0,204,101302,100,0,91021
2595,1013,101302,0,205,101302,100,0,91022
2596,1013,101302,0,206,101302,100,0,91023
2597,1013,101302,0,207,101302,100,0,91024
2598,1013,101302,0,208,101302,100,0,91025
2599,1013,101302,0,209,101302,100,0,91026
2600,1013,101302,0,210,101302,100,0,91027
2601,1013,101302,0,203,101302,100,0,91028
2602,1013,101302,0,203,101302,100,0,91029
2603,1013,101302,0,1001,101302,100,0,92015
2604,1013,101302,0,1001,101302,100,0,92016
2605,1013,101302,0,1001,101302,100,0,92017
2606,1013,101302,0,1001,101302,100,0,92018
2607,1013,101302,0,1009,101302,100,0,0
2608,1013,101302,3,1002,101302,100,0,92020
2609,1013,101302,4,1002,101302,100,0,92021
2610,1013,101302,5,1002,101302,100,0,92022
2611,1013,101302,0,1900,101302,100,0,93004
2612,1013,101302,0,1901,101302,100,0,93005
2613,1013,101302,0,1904,1,100,0,30006
2614,1013,101302,0,1904,2,100,0,30007
2615,1013,101302,0,5000,101302,100,0,95007
2616,1013,101302,0,5001,101302,100,0,95008
2617,1013,101302,0,8000,0,100,0,95009
2618,1013,101302,0,9000,101302,100,0,95010
2619,1013,101302,0,2102,0,100,0,40003
2620,1013,101302,0,2101,0,100,0,40004
2621,0,0,0,20000,6,100,0,400000
2622,0,0,0,20000,7,100,0,400001
2623,0,0,0,20000,6,100,0,400002
2624,0,0,0,20000,8,100,0,400003
2625,0,0,0,20000,9,100,0,400004
2626,0,0,0,20000,8,100,0,400005
2627,0,0,0,20000,10,100,0,400006
2628,0,0,0,20000,11,100,0,400007
2629,0,0,0,20000,11,100,0,400008
2630,0,0,0,20000,12,100,0,400009
2631,0,0,0,20000,13,100,0,400010
2632,0,0,0,20000,12,100,0,400011
2633,0,0,0,21000,3,100,0,400012
2634,0,0,0,21000,4,100,0,400013
2635,0,0,0,20000,14,100,0,400014
2636,0,0,0,202,0,100,0,10100
2637,0,0,0,214,0,100,0,10106
2638,0,0,0,215,0,100,0,10107
2639,0,0,0,216,0,100,0,10108
2640,0,0,0,221,0,100,0,10113
2641,0,0,0,301,0,100,0,10116
2642,0,0,0,1005,0,100,0,20104
2643,0,0,0,1006,0,100,0,20107
2644,0,0,0,1008,0,100,0,20111
2645,0,0,0,1201,0,100,0,20121
2646,0,0,0,1202,0,100,0,20122
2647,0,0,0,1204,0,100,0,20126
2648,0,0,0,1207,0,100,0,20135
2649,0,0,0,1902,0,100,0,20149
2650,0,0,0,201,200,100,0,91101
2651,0,0,0,207,200,100,0,91112
2652,1038,103801,0,203,103801,100,0,91007
2653,1038,103801,0,203,103801,100,0,91008
2654,1038,103801,0,1001,0,100,0,92000
2655,1038,103801,0,1001,0,100,0,92100
2656,1038,103801,0,1001,0,100,0,92001
2657,1038,103801,0,1001,0,100,0,92002
2658,1038,103801,0,1001,0,100,0,92102
2659,1038,103801,0,1001,0,100,0,92003
2661,1038,103801,3,1002,0,100,0,92005
2662,1038,103801,4,1002,0,100,0,92006
2663,1038,103801,4,1002,0,100,0,92106
2664,1038,103801,5,1002,0,100,0,92007
2665,1038,103801,5,1002,0,100,0,92107
2666,1038,103801,0,1900,0,100,0,93000
2667,1038,103801,0,1901,0,100,0,93001
2668,1038,103801,0,1904,1,100,0,30004
2669,1038,103801,0,1904,2,100,0,30005
2670,1038,103801,0,5000,0,100,0,95000
2671,1038,103801,0,5001,0,100,0,95001
2672,1038,103801,0,8000,0,100,0,95004
2673,1038,103801,0,2102,100381,100,0,40000
2674,1038,103801,0,2101,100381,100,0,40001
2675,1050,105001,0,203,105001,100,0,91007
2676,1050,105001,0,203,105001,100,0,91008
2677,1050,105001,0,1001,0,100,0,92000
2678,1050,105001,0,1001,0,100,0,92001
2679,1050,105001,0,1001,0,100,0,92002
2680,1050,105001,0,1001,0,100,0,92003
2682,1050,105001,3,1002,0,100,0,92005
2683,1050,105001,4,1002,0,100,0,92006
2684,1050,105001,5,1002,0,100,0,92007
2685,1050,105001,0,1900,0,100,0,93000
2686,1050,105001,0,1901,0,100,0,93001
2687,1050,105001,0,1904,1,100,0,30004
2688,1050,105001,0,1904,2,100,0,30005
2689,1050,105001,0,5000,0,100,0,95000
2690,1050,105001,0,5001,0,100,0,95001
2691,1050,105001,0,8000,0,100,0,95004
2692,1050,105001,0,2102,100501,100,0,40000
2693,1050,105001,0,2101,100501,100,0,40001
2694,1046,104601,0,203,104601,100,0,91007
2695,1046,104601,0,203,104601,100,0,91008
2696,1046,104601,0,1001,0,100,0,92000
2697,1046,104601,0,1001,0,100,0,92001
2698,1046,104601,0,1001,0,100,0,92002
2699,1046,104601,0,1001,0,100,0,92003
2701,1046,104601,3,1002,0,100,0,92005
2702,1046,104601,4,1002,0,100,0,92006
2703,1046,104601,5,1002,0,100,0,92007
2704,1046,104601,0,1900,0,100,0,93000
2705,1046,104601,0,1901,0,100,0,93001
2706,1046,104601,0,1904,1,100,0,30004
2707,1046,104601,0,1904,2,100,0,30005
2708,1046,104601,0,5000,0,100,0,95000
2709,1046,104601,0,5001,0,100,0,95001
2710,1046,104601,0,8000,0,100,0,95004
2711,1046,104601,0,2102,100461,100,0,40000
2712,1046,104601,0,2101,100461,100,0,40001
2713,1016,101601,0,203,101601,100,0,91007
2714,1016,101601,0,203,101601,100,0,91008
2715,1016,101601,0,1001,0,100,0,92000
2716,1016,101601,0,1001,0,100,0,92001
2717,1016,101601,0,1001,0,100,0,92002
2718,1016,101601,0,1001,0,100,0,92003
2720,1016,101601,3,1002,0,100,0,92005
2721,1016,101601,4,1002,0,100,0,92006
2722,1016,101601,5,1002,0,100,0,92007
2723,1016,101601,0,1900,0,100,0,93000
2724,1016,101601,0,1901,0,100,0,93001
2725,1016,101601,0,1904,1,100,0,30004
2726,1016,101601,0,1904,2,100,0,30005
2727,1016,101601,0,5000,0,100,0,95000
2728,1016,101601,0,5001,0,100,0,95001
2729,1016,101601,0,8000,0,100,0,95004
2730,1016,101601,0,2102,100161,100,0,40000
2731,1016,101601,0,2101,100161,100,0,40001
2774,1056,105602,0,101,105623,100,0,90010
2775,1056,105602,0,101,105623,100,0,90011
2776,1056,105602,0,102,105623,100,0,90012
2777,1056,105602,0,102,105623,100,0,90013
2778,1056,105602,0,103,105623,100,0,90014
2779,1056,105602,0,103,105623,100,0,90015
2780,1056,105602,0,104,105623,100,0,90016
2781,1056,105602,0,105,105623,100,0,90017
2782,1056,105602,0,106,105623,100,0,90018
2783,1056,105602,0,107,105623,100,0,90019
2784,1056,105602,0,201,105623,100,0,91016
2785,1056,105602,0,201,105623,100,0,91017
2786,1056,105602,0,201,105623,100,0,91018
2787,1056,105602,0,201,105623,100,0,91019
2788,1056,105602,0,201,105623,100,0,91020
2789,1056,105602,0,204,105623,100,0,91021
2790,1056,105602,0,205,105623,100,0,91022
2791,1056,105602,0,206,105623,100,0,91023
2792,1056,105602,0,207,105623,100,0,91024
2793,1056,105602,0,208,105623,100,0,91025
2794,1056,105602,0,209,105623,100,0,91026
2795,1056,105602,0,210,105623,100,0,91027
2796,1056,105602,0,203,105623,100,0,91028
2797,1056,105602,0,203,105623,100,0,91029
2798,1056,105602,0,1001,105623,100,0,92015
2799,1056,105602,0,1001,105623,100,0,92016
2800,1056,105602,0,1001,105623,100,0,92017
2801,1056,105602,0,1001,105623,100,0,92018
2803,1056,105602,3,1002,105623,100,0,92020
2804,1056,105602,4,1002,105623,100,0,92021
2805,1056,105602,5,1002,105623,100,0,92022
2806,1056,105602,0,1900,105623,100,0,93004
2807,1056,105602,0,1901,105623,100,0,93005
2808,1056,105602,0,1904,1,100,0,30006
2809,1056,105602,0,1904,2,100,0,30007
2810,1056,105602,0,5000,105623,100,0,95007
2811,1056,105602,0,5001,105623,100,0,95008
2812,1056,105602,0,8000,0,100,0,95009
2813,1056,105602,0,9000,105623,100,0,95010
2814,1056,105602,0,2102,0,100,0,40003
2815,1056,105602,0,2101,0,100,0,40004
2816,9001,0,0,5300,0,100,0,500000
2817,9001,0,0,5300,0,100,0,500001
2818,9001,0,0,5300,0,100,0,500002
2819,9001,0,0,5300,0,100,0,500003
2820,9001,0,0,5301,0,100,0,500004
2821,9001,0,0,5302,0,100,0,500005
2822,9001,0,0,5302,0,100,0,500006
2823,9001,0,0,5302,0,100,0,500007
2824,1018,101802,0,101,101826,100,0,90010
2825,1018,101802,0,101,101826,100,0,90011
2826,1018,101802,0,102,101826,100,0,90012
2827,1018,101802,0,102,101826,100,0,90013
2828,1018,101802,0,103,101826,100,0,90014
2829,1018,101802,0,103,101826,100,0,90015
2830,1018,101802,0,104,101826,100,0,90016
2831,1018,101802,0,105,101826,100,0,90017
2832,1018,101802,0,106,101826,100,0,90018
2833,1018,101802,0,107,101826,100,0,90019
2834,1018,101802,0,201,101826,100,0,91016
2835,1018,101802,0,201,101826,100,0,91017
2836,1018,101802,0,201,101826,100,0,91018
2837,1018,101802,0,201,101826,100,0,91019
2838,1018,101802,0,201,101826,100,0,91020
2839,1018,101802,0,204,101826,100,0,91021
2840,1018,101802,0,205,101826,100,0,91022
2841,1018,101802,0,206,101826,100,0,91023
2842,1018,101802,0,207,101826,100,0,91024
2843,1018,101802,0,208,101826,100,0,91025
2844,1018,101802,0,209,101826,100,0,91026
2845,1018,101802,0,210,101826,100,0,91027
2846,1018,101802,0,203,101826,100,0,91028
2847,1018,101802,0,203,101826,100,0,91029
2848,1018,101802,0,1001,101826,100,0,92015
2849,1018,101802,0,1001,101826,100,0,92016
2850,1018,101802,0,1001,101826,100,0,92017
2851,1018,101802,0,1001,101826,100,0,92018
2853,1018,101802,3,1002,101826,100,0,92020
2854,1018,101802,4,1002,101826,100,0,92021
2855,1018,101802,5,1002,101826,100,0,92022
2856,1018,101802,0,1900,101826,100,0,93004
2857,1018,101802,0,1901,101826,100,0,93005
2858,1018,101802,0,1904,1,100,0,30006
2859,1018,101802,0,1904,2,100,0,30007
2860,1018,101802,0,5000,101826,100,0,95007
2861,1018,101802,0,5001,101826,100,0,95008
2862,1018,101802,0,8000,0,100,0,95009
2863,1018,101802,0,9000,101826,100,0,95010
2864,1018,101802,0,2102,0,100,0,40003
2865,1018,101802,0,2101,0,100,0,40004
2866,1024,102402,0,101,102426,100,0,90010
2867,1024,102402,0,101,102426,100,0,90011
2868,1024,102402,0,102,102426,100,0,90012
2869,1024,102402,0,102,102426,100,0,90013
2870,1024,102402,0,103,102426,100,0,90014
2871,1024,102402,0,103,102426,100,0,90015
2872,1024,102402,0,104,102426,100,0,90016
2873,1024,102402,0,105,102426,100,0,90017
2874,1024,102402,0,106,102426,100,0,90018
2875,1024,102402,0,107,102426,100,0,90019
2876,1024,102402,0,201,102426,100,0,91016
2877,1024,102402,0,201,102426,100,0,91017
2878,1024,102402,0,201,102426,100,0,91018
2879,1024,102402,0,201,102426,100,0,91019
2880,1024,102402,0,201,102426,100,0,91020
2881,1024,102402,0,204,102426,100,0,91021
2882,1024,102402,0,205,102426,100,0,91022
2883,1024,102402,0,206,102426,100,0,91023
2884,1024,102402,0,207,102426,100,0,91024
2885,1024,102402,0,208,102426,100,0,91025
2886,1024,102402,0,209,102426,100,0,91026
2887,1024,102402,0,210,102426,100,0,91027
2888,1024,102402,0,203,102426,100,0,91028
2889,1024,102402,0,203,102426,100,0,91029
2890,1024,102402,0,1001,102426,100,0,92015
2891,1024,102402,0,1001,102426,100,0,92016
2892,1024,102402,0,1001,102426,100,0,92017
2893,1024,102402,0,1001,102426,100,0,92018
2895,1024,102402,3,1002,102426,100,0,92020
2896,1024,102402,4,1002,102426,100,0,92021
2897,1024,102402,5,1002,102426,100,0,92022
2898,1024,102402,0,1900,102426,100,0,93004
2899,1024,102402,0,1901,102426,100,0,93005
2900,1024,102402,0,1904,1,100,0,30006
2901,1024,102402,0,1904,2,100,0,30007
2902,1024,102402,0,5000,102426,100,0,95007
2903,1024,102402,0,5001,102426,100,0,95008
2904,1024,102402,0,8000,0,100,0,95009
2905,1024,102402,0,9000,102426,100,0,95010
2906,1024,102402,0,2102,0,100,0,40003
2907,1024,102402,0,2101,0,100,0,40004
2908,1001,100102,0,101,100130,100,0,90010
2909,1001,100102,0,101,100130,100,0,90011
2910,1001,100102,0,102,100130,100,0,90012
2911,1001,100102,0,102,100130,100,0,90013
2912,1001,100102,0,103,100130,100,0,90014
2913,1001,100102,0,103,100130,100,0,90015
2914,1001,100102,0,104,100130,100,0,90016
2915,1001,100102,0,105,100130,100,0,90017
2916,1001,100102,0,106,100130,100,0,90018
2917,1001,100102,0,107,100130,100,0,90019
2918,1001,100102,0,201,100130,100,0,91016
2919,1001,100102,0,201,100130,100,0,91017
2920,1001,100102,0,201,100130,100,0,91018
2921,1001,100102,0,201,100130,100,0,91019
2922,1001,100102,0,201,100130,100,0,91020
2923,1001,100102,0,204,100130,100,0,91021
2924,1001,100102,0,205,100130,100,0,91022
2925,1001,100102,0,206,100130,100,0,91023
2926,1001,100102,0,207,100130,100,0,91024
2927,1001,100102,0,208,100130,100,0,91025
2928,1001,100102,0,209,100130,100,0,91026
2929,1001,100102,0,210,100130,100,0,91027
2930,1001,100102,0,203,100130,100,0,91028
2931,1001,100102,0,203,100130,100,0,91029
2932,1001,100102,0,1001,100130,100,0,92015
2933,1001,100102,0,1001,100130,100,0,92016
2934,1001,100102,0,1001,100130,100,0,92017
2935,1001,100102,0,1001,100130,100,0,92018
2937,1001,100102,3,1002,100130,100,0,92020
2938,1001,100102,4,1002,100130,100,0,92021
2939,1001,100102,5,1002,100130,100,0,92022
2940,1001,100102,0,1900,100130,100,0,93004
2941,1001,100102,0,1901,100130,100,0,93005
2942,1001,100102,0,1904,1,100,0,30006
2943,1001,100102,0,1904,2,100,0,30007
2944,1001,100102,0,5000,100130,100,0,95007
2945,1001,100102,0,5001,100130,100,0,95008
2946,1001,100102,0,8000,0,100,0,95009
2947,1001,100102,0,9000,100130,100,0,95010
2948,1001,100102,0,2102,0,100,0,40003
2949,1001,100102,0,2101,0,100,0,40004
2950,1004,100402,0,101,100430,100,0,90010
2951,1004,100402,0,101,100430,100,0,90011
2952,1004,100402,0,102,100430,100,0,90012
2953,1004,100402,0,102,100430,100,0,90013
2954,1004,100402,0,103,100430,100,0,90014
2955,1004,100402,0,103,100430,100,0,90015
2956,1004,100402,0,104,100430,100,0,90016
2957,1004,100402,0,105,100430,100,0,90017
2958,1004,100402,0,106,100430,100,0,90018
2959,1004,100402,0,107,100430,100,0,90019
2960,1004,100402,0,201,100430,100,0,91016
2961,1004,100402,0,201,100430,100,0,91017
2962,1004,100402,0,201,100430,100,0,91018
2963,1004,100402,0,201,100430,100,0,91019
2964,1004,100402,0,201,100430,100,0,91020
2965,1004,100402,0,204,100430,100,0,91021
2966,1004,100402,0,205,100430,100,0,91022
2967,1004,100402,0,205,100430,100,0,91030
2968,1004,100402,0,206,100430,100,0,91023
2969,1004,100402,0,207,100430,100,0,91024
2970,1004,100402,0,208,100430,100,0,91025
2971,1004,100402,0,209,100430,100,0,91026
2972,1004,100402,0,210,100430,100,0,91027
2973,1004,100402,0,203,100430,100,0,91028
2974,1004,100402,0,203,100430,100,0,91029
2975,1004,100402,0,1001,100430,100,0,92015
2976,1004,100402,0,1001,100430,100,0,92016
2977,1004,100402,0,1001,100430,100,0,92017
2978,1004,100402,0,1001,100430,100,0,92018
2979,1004,100402,0,1001,100430,100,0,92023
2981,1004,100402,3,1002,100430,100,0,92020
2982,1004,100402,4,1002,100430,100,0,92021
2983,1004,100402,5,1002,100430,100,0,92022
2984,1004,100402,5,1002,100430,100,0,92024
2985,1004,100402,0,1900,100430,100,0,93004
2986,1004,100402,0,1900,100430,100,0,93006
2987,1004,100402,0,1901,100430,100,0,93005
2988,1004,100402,0,1904,1,100,0,30006
2989,1004,100402,0,1904,2,100,0,30007
2990,1004,100402,0,5000,100430,100,0,95007
2991,1004,100402,0,5001,100430,100,0,95008
2992,1004,100402,0,8000,0,100,0,95009
2993,1004,100402,0,9000,100430,100,0,95010
2994,1004,100402,0,2102,0,100,0,40003
2995,1004,100402,0,2101,0,100,0,40004
2996,1058,105801,0,203,105801,100,0,91007
2997,1058,105801,0,203,105801,100,0,91008
2998,1058,105801,0,1001,0,100,0,92000
2999,1058,105801,0,1001,0,100,0,92001
3000,1058,105801,0,1001,0,100,0,92002
3001,1058,105801,0,1001,0,100,0,92003
3003,1058,105801,3,1002,0,100,0,92005
3004,1058,105801,4,1002,0,100,0,92006
3005,1058,105801,5,1002,0,100,0,92007
3006,1058,105801,0,1900,0,100,0,93000
3007,1058,105801,0,1901,0,100,0,93001
3008,1058,105801,0,1904,1,100,0,30004
3009,1058,105801,0,1904,2,100,0,30005
3010,1058,105801,0,5000,0,100,0,95000
3011,1058,105801,0,5001,0,100,0,95001
3012,1058,105801,0,8000,0,100,0,95004
3013,1058,105801,0,2102,100581,100,0,40000
3014,1058,105801,0,2101,100581,100,0,40001
3015,1037,103701,0,203,103701,100,0,91007
3016,1037,103701,0,203,103701,100,0,91008
3017,1037,103701,0,1001,0,100,0,92000
3018,1037,103701,0,1001,0,100,0,92001
3019,1037,103701,0,1001,0,100,0,92002
3020,1037,103701,0,1001,0,100,0,92003
3022,1037,103701,3,1002,0,100,0,92005
3023,1037,103701,4,1002,0,100,0,92006
3024,1037,103701,5,1002,0,100,0,92007
3025,1037,103701,0,1900,0,100,0,93000
3026,1037,103701,0,1901,0,100,0,93001
3027,1037,103701,0,1904,1,100,0,30004
3028,1037,103701,0,1904,2,100,0,30005
3029,1037,103701,0,5000,0,100,0,95000
3030,1037,103701,0,5001,0,100,0,95001
3031,1037,103701,0,8000,0,100,0,95004
3032,1037,103701,0,2102,100371,100,0,40000
3033,1037,103701,0,2101,100371,100,0,40001
3034,1014,101402,0,101,101416,100,0,90010
3035,1014,101402,0,101,101416,100,0,90011
3036,1014,101402,0,102,101416,100,0,90012
3037,1014,101402,0,102,101416,100,0,90013
3038,1014,101402,0,103,101416,100,0,90014
3039,1014,101402,0,103,101416,100,0,90015
3040,1014,101402,0,104,101416,100,0,90016
3041,1014,101402,0,105,101416,100,0,90017
3042,1014,101402,0,106,101416,100,0,90018
