id,story_id,short_story_id,card_id,card_chara_id,support_card_id,support_chara_id,show_progress_1,show_progress_2,show_progress_3,show_clear,show_succession,event_title_style,event_title_dress_icon,event_title_chara_icon,se_change,ending_type,race_event_flag,mini_game_result,gallery_main_scenario,gallery_flag,gallery_list_id,available_gallery_key,past_race_id
2835,501032113,501032401,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,10001,1,9187
2836,501032114,501032402,0,1032,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,1,10002,1,0
2837,501032115,501032403,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2838,501032116,501032404,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2839,501032117,501032405,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2840,501032118,501032406,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0
2841,501018524,0,0,1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2842,501018525,0,0,1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2843,501018526,0,0,1018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0
2844,501032524,0,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2845,501032525,0,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2846,501032526,0,0,1032,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0
2847,501017200,501017410,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
2848,501017201,501017411,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
2849,501017202,501017412,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2850,501017203,501017413,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
2851,501017204,501017414,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
2852,501017205,501017415,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
2853,501017206,501017416,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0
2854,501017207,501017417,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
2855,501017208,501017418,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
2856,501017303,501017419,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
2857,501017304,501017420,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
2858,501017305,501017421,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
2859,501017306,501017422,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2860,501017307,501017423,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2861,501017308,501017424,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
2862,501017309,501017425,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
2863,501017310,501017426,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
2864,501017311,501017427,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
2865,501017312,501017428,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
2866,501017313,501017429,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
2867,501017314,501017430,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
2868,501017315,501017431,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
2869,501017316,501017432,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0
2870,501017317,501017433,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
2871,501017318,501017434,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0
2872,501017113,501017401,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
2873,501017114,501017402,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
2874,501017115,501017403,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2875,501017116,501017404,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2876,501017117,501017405,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2877,501017118,501017406,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10006,1,0
2878,501017119,501017407,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10007,1,0
2879,501017319,501017435,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0
2880,501017320,501017436,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15002,1,0
2881,501017321,501017437,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15003,1,0
2882,501017524,0,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2883,501017525,0,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2884,501017526,0,0,1017,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0
2886,501061200,501061408,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
2887,501061201,501061409,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
2888,501061202,501061410,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
2889,501061203,501061411,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2890,501061204,501061412,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
2891,501061205,501061413,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
2892,501061206,501061414,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
2893,501061207,501061415,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
2894,501061208,501061416,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0
2895,501061209,501061417,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
2896,501061303,501061418,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
2897,501061304,501061419,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
2898,501061305,501061420,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2899,501061306,501061421,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2900,501061307,501061422,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
2901,501061308,501061423,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
2902,501061309,501061424,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
2903,501061310,501061425,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
2904,501061311,501061426,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
2905,501061312,501061427,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
2906,501061313,501061428,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
2907,501061314,501061429,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0
2908,501061315,501061430,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
2909,501061316,501061431,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
2910,501061524,0,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2911,501061525,0,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2912,400000040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
2913,501061113,501061401,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
2914,501061114,501061402,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
2915,501061115,501061403,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2916,501061116,501061404,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2917,501061117,501061405,0,1061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2918,501060306,501060420,0,1060,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2919,501060307,501060421,0,1060,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2920,501060308,501060422,0,1060,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2921,501060309,501060423,0,1060,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
2922,501004200,501004408,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
2923,501004201,501004409,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
2924,501004202,501004410,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
2925,501004203,501004411,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2926,501004204,501004412,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
2927,501004205,501004413,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
2928,501004206,501004414,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
2929,501004207,501004415,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
2930,501004208,501004416,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
2931,501004303,501004417,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
2932,501004304,501004418,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
2933,501004305,501004419,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2934,501004306,501004420,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2935,501004307,501004421,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
2936,501004308,501004422,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
2937,501004309,501004423,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
2938,501004310,501004424,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
2939,501004311,501004425,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
2940,501004312,501004426,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,15001,1,0
2941,501004524,0,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2942,501004525,0,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2943,501004526,0,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0
2944,501041200,501041408,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
2945,501041201,501041409,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
2946,501041202,501041410,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
2947,501041203,501041411,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2948,501041204,501041412,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
2949,501041205,501041413,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
2950,501041206,501041414,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
2951,501041207,501041415,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
2952,501041208,501041416,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0
2953,501041209,501041417,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
2954,501041210,501041418,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0
2955,501041303,501041419,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
2956,501041304,501041420,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
2957,501041305,501041421,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2958,501041306,501041422,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2959,501041307,501041423,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
2960,501041308,501041424,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
2961,501041309,501041425,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
2962,501041310,501041426,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
2963,501041311,501041427,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
2964,501041312,501041428,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
2965,501041313,501041429,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
2966,501041314,501041430,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0
2967,501041315,501041431,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
2968,501041316,501041432,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
2969,501041317,501041433,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0
2970,501041524,0,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
2971,501041525,0,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
2972,501004113,501004401,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
2973,501004114,501004402,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
2974,501004115,501004403,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2975,501004116,501004404,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2976,501004117,501004405,0,1004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2977,501041113,501041401,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
2978,501041114,501041402,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
2979,501041115,501041403,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2980,501041116,501041404,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2981,501041117,501041405,0,1041,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2982,501014113,501014401,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
2983,501014114,501014402,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
2984,501014115,501014403,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
2985,501014116,501014404,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
2986,501014117,501014405,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
2987,501014200,501014408,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
2988,501014201,501014409,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
2989,501014202,501014410,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
2990,501014203,501014411,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
2991,501014204,501014412,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
2992,501014205,501014413,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
2993,501014206,501014414,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
2994,501014207,501014415,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
2995,501014303,501014416,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
2996,501014304,501014417,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
2997,501014305,501014418,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
2998,501014306,501014419,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
2999,501014307,501014420,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
3000,501014308,501014421,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
3001,501014309,501014422,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
3002,501014310,501014423,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
3003,501014311,501014424,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
3004,501014312,501014425,0,1014,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
3005,501008113,501008401,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
3006,501008114,501008402,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
3007,501008115,501008403,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10005,1,0
3008,501008116,501008404,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
3009,501008117,501008405,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
3010,501008200,501008408,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
3011,501008201,501008409,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
3012,501008202,501008410,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
3013,501008203,501008411,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
3014,501008204,501008412,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
3015,501008205,501008413,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
3016,501008206,501008414,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
3017,501008207,501008415,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5020,1,0
3018,501008208,501008416,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5023,1,0
3019,501008209,501008417,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5025,1,0
3020,501008210,501008418,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5028,1,0
3021,501008303,501008419,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
3022,501008304,501008420,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
3023,501008305,501008421,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
3024,501008306,501008422,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
3025,501008307,501008423,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
3026,501008308,501008424,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
3027,501008309,501008425,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
3028,501008310,501008426,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
3029,501008311,501008427,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
3030,501008312,501008428,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
3031,501008313,501008429,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
3032,501008314,501008430,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
3033,501008315,501008431,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5021,1,0
3034,501008316,501008432,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5022,1,0
3035,501008317,501008433,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5024,1,0
3036,501008318,501008434,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5026,1,0
3037,501008319,501008435,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5027,1,0
3038,501008320,501008436,0,1008,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5029,1,0
3039,501007113,501007401,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
3040,501007114,501007402,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
3041,501007115,501007403,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
3042,501007116,501007404,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
3043,501007117,501007405,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0
3044,501007200,501007408,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
3045,501007201,501007409,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
3046,501007202,501007410,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
3047,501007203,501007411,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5007,1,0
3048,501007204,501007412,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5009,1,0
3049,501007205,501007413,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
3050,501007206,501007414,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5013,1,0
3051,501007207,501007415,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5016,1,0
3052,501007208,501007416,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5018,1,0
3053,501007303,501007417,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5002,1,0
3054,501007304,501007418,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5004,1,0
3055,501007305,501007419,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5006,1,0
3056,501007306,501007420,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
3057,501007307,501007421,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5010,1,0
3058,501007308,501007422,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5012,1,0
3059,501007309,501007423,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
3060,501007310,501007424,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5015,1,0
3061,501007311,501007425,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5017,1,0
3062,501007312,501007426,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5019,1,0
3063,501007524,0,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52001,1,0
3064,501007525,0,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52002,1,0
3065,501007526,0,0,1007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52003,1,0
3066,400000040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3067,400000040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3068,400000040,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3069,400001038,400001413,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,7,1,0
3070,400001037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,23,1,0
3071,400001024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3072,400001037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3073,400001024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3074,400001037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3075,400001024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3076,400001037,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3077,400001024,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0
3078,501035113,501035401,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10001,1,0
3079,501035114,501035402,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10002,1,0
3080,501035115,501035403,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10003,1,0
3081,501035116,501035404,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10004,1,0
3082,501035117,501035405,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,15001,1,0
3083,501035200,501035408,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5001,1,0
3084,501035201,501035409,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5003,1,0
3085,501035202,501035410,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5005,1,0
3086,501035203,501035411,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5008,1,0
3087,501035204,501035412,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5011,1,0
3088,501035205,501035413,0,1035,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5014,1,0
