id,base_program_id,program_group,race_instance_id,race_permission,month,half,reserve_program_id,random_group_id,grade_rate_id,entry_decrease,entry_decrease_flag,recommend_class_id,filly_only_flag,need_fan_count,fan_set_id,reward_set_id
808,0,0,902590,1,6,1,0,0,800,0,0,1,0,0,1,2
809,0,0,902591,1,10,1,0,0,800,0,0,1,0,0,1,2
810,0,0,902593,1,11,1,0,0,800,0,0,1,0,0,1,2
812,0,0,902610,1,10,1,0,0,800,0,0,1,0,0,1,2
813,0,0,902612,1,11,1,0,0,800,0,0,1,0,0,1,2
816,0,0,902621,1,10,1,0,0,800,0,0,1,0,0,1,2
817,0,0,902623,1,11,1,0,0,800,0,0,1,0,0,1,2
820,0,0,902640,1,10,1,0,0,800,0,0,1,0,0,1,2
821,0,0,902642,1,11,1,0,0,800,0,0,1,0,0,1,2
822,0,0,902643,1,11,2,0,0,800,0,0,1,0,0,1,2
825,0,0,902660,1,10,1,0,0,800,0,0,1,0,0,1,2
826,0,0,902662,1,11,1,0,0,800,0,0,1,0,0,1,2
828,0,0,902680,1,10,1,0,0,800,0,0,1,0,0,1,2
829,0,0,902682,1,11,1,0,0,800,0,0,1,0,0,1,2
830,0,0,902683,1,11,2,0,0,800,0,0,1,0,0,1,2
831,0,1009,902730,1,6,2,0,0,900,0,0,1,0,0,3,1
846,0,1010,902790,1,6,2,0,0,900,0,0,1,0,0,3,1
851,0,1011,902810,1,6,2,0,0,900,0,0,1,0,0,3,1
892,0,0,903530,1,8,1,0,0,800,0,0,1,0,0,1,2
894,0,0,903540,1,8,1,0,0,800,0,0,1,0,0,1,2
897,0,0,903550,1,8,2,0,0,800,0,0,1,0,0,1,2
900,0,0,903570,1,8,2,0,0,800,0,0,1,0,0,1,2
905,0,0,903590,1,8,1,0,0,800,0,0,1,0,0,1,2
909,0,0,903610,1,8,1,0,0,800,0,0,1,0,0,1,2
911,0,0,903620,1,8,2,0,0,800,0,0,1,0,0,1,2
931,0,1007,903720,1,6,2,0,0,900,0,0,1,0,0,3,1
946,0,0,904060,1,7,1,0,0,800,0,0,1,0,0,1,2
951,0,0,904100,1,7,1,0,0,800,0,0,1,0,0,1,2
1022,0,0,110101,4,6,2,0,0,114,0,0,14,0,12000,41,110501
1023,0,2000,110201,2,7,1,0,0,125,0,0,12,0,4000,42,110101
1024,0,2100,110301,3,11,1,1024,10101,109,0,0,13,1,12000,20,110401
1025,0,2100,110401,3,11,1,1025,10101,108,0,0,14,0,12000,41,110201
1026,0,2100,110501,3,11,1,1026,10101,107,0,0,14,0,12000,43,110301
1027,0,0,110601,3,12,2,0,0,102,0,0,14,0,12000,43,110601
1031,0,0,450101,1,9,1,0,0,500,6,0,2,0,350,44,6
1032,0,0,450201,1,9,2,0,0,500,6,0,2,1,350,44,6
1033,0,0,450301,1,10,1,0,0,500,6,0,2,1,350,44,6
1034,0,0,450401,1,10,1,0,0,500,6,0,2,0,350,44,6
1035,0,0,450501,1,10,1,0,0,500,6,0,2,0,350,44,6
1036,0,0,450601,1,10,2,0,0,500,6,0,2,0,350,44,6
1037,0,0,450701,1,11,1,0,0,500,6,0,2,0,350,44,6
1038,0,0,450801,1,11,1,0,0,500,6,0,2,0,350,44,6
1039,0,0,450901,1,11,1,0,0,500,6,0,2,0,350,44,6
1040,0,0,451001,1,11,1,0,0,500,6,0,2,0,350,44,6
1041,0,0,451101,1,11,2,0,0,500,6,0,2,0,350,44,6
1042,0,0,451201,1,11,2,0,0,500,6,0,2,1,350,44,6
1043,0,0,451301,1,11,2,0,0,500,6,0,2,0,350,44,6
1044,0,0,451401,1,11,2,0,0,500,6,0,2,0,350,44,6
1045,0,0,451501,1,11,2,0,0,500,6,0,2,0,350,44,6
1046,0,0,451601,1,11,2,0,0,500,6,0,2,1,350,44,6
1047,0,0,451701,1,11,2,0,0,500,6,0,2,0,350,44,6
1048,0,0,451801,1,11,2,0,0,500,6,0,2,0,350,44,6
1049,0,0,451901,1,12,1,0,0,500,6,0,2,0,350,44,6
1050,0,0,452001,1,12,1,0,0,500,6,0,2,0,350,44,6
1051,0,0,452101,1,12,1,0,0,500,6,0,2,0,350,44,6
1052,0,0,452201,1,12,1,0,0,500,6,0,2,1,350,44,6
1053,0,0,452301,1,12,1,0,0,500,6,0,2,0,350,44,6
1054,0,0,452401,1,12,1,0,0,500,6,0,2,0,350,44,6
1055,0,0,452501,1,12,1,0,0,500,6,0,2,0,350,44,6
1056,0,0,452601,1,12,2,0,0,500,6,0,2,0,350,44,6
1057,0,0,411801,4,2,2,0,0,400,6,0,3,0,350,10,3
1058,0,0,411901,4,4,1,0,0,400,4,0,3,0,350,9,3
1059,0,0,412001,3,6,1,0,0,400,6,0,3,0,350,9,3
1060,0,0,412101,3,6,2,0,0,400,6,0,3,0,350,9,3
1061,0,0,412201,3,8,1,0,0,400,6,0,3,0,350,11,3
1062,0,0,412301,3,9,2,0,0,400,6,0,3,0,350,9,3
1063,0,0,412401,3,10,1,0,0,400,6,0,3,0,350,9,3
1064,0,0,406601,3,7,1,0,0,400,6,0,3,0,350,10,3
1065,0,1001,904181,1,6,2,0,0,900,0,0,1,0,0,3,1
1066,0,1005,904182,1,6,2,0,0,900,0,0,1,0,0,3,1
1067,0,1006,904183,1,6,2,0,0,900,0,0,1,0,0,3,1
1068,0,1008,904184,1,6,2,0,0,900,0,0,1,0,0,3,1
1069,0,1013,904185,1,6,2,0,0,900,0,0,1,0,0,3,1
1070,0,1012,904186,1,6,2,0,0,900,0,0,1,0,0,3,1
1071,74,101,102501,4,6,2,0,0,115,0,0,14,0,20000,34,101201
1072,74,102,101201,2,6,2,0,0,116,0,0,14,0,20000,34,101201
1073,168,201,101501,2,10,2,0,0,123,1,1,12,0,7500,33,101501
1074,171,301,201001,2,3,2,0,0,202,11,1,10,0,1750,22,502
1075,0,1026,904187,1,6,2,0,0,900,0,0,1,0,0,3,1
1076,4,401,102701,4,4,2,0,0,119,0,0,14,0,20000,34,100601
1077,0,1038,904188,1,6,2,0,0,900,0,0,1,0,0,3,1
1078,0,1016,904189,1,6,2,0,0,900,0,0,1,0,0,3,1
1079,4,402,100601,4,4,2,0,0,119,0,0,14,0,20000,34,100601
1080,76,501,101601,4,10,2,0,0,111,0,0,14,0,20000,34,101601
1081,79,601,101901,4,11,2,0,0,104,0,0,14,0,25000,36,101901
1082,81,701,102301,4,12,2,0,0,100,0,0,14,0,25000,36,102301
1083,4,403,100601,4,4,2,0,0,119,0,0,14,0,20000,34,100601
1084,76,502,101601,4,10,2,0,0,111,0,0,14,0,20000,34,101601
1085,79,602,101901,4,11,2,0,0,104,0,0,14,0,25000,36,101901
1086,81,702,102301,4,12,2,0,0,100,0,0,14,0,25000,36,102301
1087,76,503,101601,2,10,2,0,0,112,0,0,14,0,20000,34,101601
1088,79,603,101901,2,11,2,0,0,105,0,0,14,0,25000,36,101901
1089,81,703,102301,2,12,2,0,0,101,0,0,14,0,25000,36,102301
1090,0,101201,904190,1,6,2,0,0,900,0,0,1,0,0,3,1
1091,0,100501,904191,1,6,2,0,0,900,0,0,1,0,0,3,1
1092,0,104001,904192,1,6,2,0,0,900,0,0,1,0,0,3,1
1093,180,801,300601,2,1,1,0,0,302,6,0,10,0,1000,17,403
1094,0,102801,904193,1,6,2,0,0,900,0,0,1,0,0,3,1
1095,163,901,102801,2,4,1,0,0,129,0,0,12,0,4500,32,100501
1096,0,107101,904194,1,6,2,0,0,900,0,0,1,0,0,3,1
1097,76,504,101601,2,10,2,0,0,112,0,0,14,0,20000,34,101601
1098,76,505,101601,4,10,2,0,0,111,0,0,14,0,20000,34,101601
1099,76,506,101601,4,10,2,0,0,111,0,0,14,0,20000,34,101601
1100,81,704,102301,2,12,2,0,0,101,0,0,14,0,25000,36,102301
1101,81,705,102301,4,12,2,0,0,100,0,0,14,0,25000,36,102301
1102,0,105101,904195,1,6,2,0,0,900,0,0,1,0,0,3,1
1103,0,103401,904196,1,6,2,0,0,900,0,0,1,0,0,3,1
1104,1023,2001,110201,2,7,1,0,0,125,0,0,12,0,4000,42,110101
1105,0,105301,904197,1,6,2,0,0,900,0,0,1,0,0,3,1
1106,0,0,110701,4,2,1,0,0,134,0,0,14,0,12000,41,110701
1107,0,0,110801,1,12,2,0,0,135,0,0,11,0,1000,54,110801
1108,0,0,110901,4,5,1,0,0,136,0,0,14,0,12000,43,110901
1109,0,0,111001,3,10,1,0,0,137,0,0,13,0,12000,41,111001
1110,1024,2100,111101,3,11,1,1024,10103,140,0,0,13,1,12000,20,110401
1111,1025,2100,111201,3,11,1,1025,10103,139,0,0,14,0,12000,41,110201
1112,1026,2100,111301,3,11,1,1026,10103,138,0,0,14,0,12000,43,110301
1113,1024,2100,111401,3,11,1,1024,10104,143,0,0,13,1,12000,20,110401
1114,1025,2100,111501,3,11,1,1025,10104,142,0,0,14,0,12000,41,110201
1115,1026,2100,111601,3,11,1,1026,10104,141,0,0,14,0,12000,43,110301
1116,1024,2100,111701,3,11,1,1024,10105,146,0,0,13,1,12000,20,110401
1117,1025,2100,111801,3,11,1,1025,10105,145,0,0,14,0,12000,41,110201
1118,1026,2100,111901,3,11,1,1026,10105,144,0,0,14,0,12000,43,110301
1119,0,0,203601,3,10,1,0,0,200,6,0,8,1,1800,13,505
1120,0,0,203701,3,10,1,0,0,200,6,0,8,0,1800,15,505
1121,0,0,203801,4,3,1,0,0,200,4,0,8,1,1800,15,505
1122,0,0,203901,2,6,1,0,0,201,4,0,8,1,1800,15,505
1123,0,0,204001,4,3,2,0,0,200,4,0,8,0,1800,51,505
1124,0,0,204101,3,9,2,0,0,200,4,0,8,0,1800,51,505
1125,0,0,307101,4,1,2,0,0,300,6,0,6,1,1000,9,405
1126,0,0,307201,4,4,2,0,0,300,6,0,6,0,1000,52,405
1127,0,0,307301,3,7,1,0,0,300,4,0,6,1,1000,49,405
1128,0,0,307401,3,4,1,0,0,300,4,0,6,0,1000,49,405
1129,0,0,307501,3,12,1,0,0,300,4,0,6,1,1000,53,405
1130,0,0,307601,3,7,2,0,0,300,4,0,6,0,1000,10,405
1131,0,0,307701,3,8,2,0,0,300,4,0,6,0,1000,10,405
1132,1026,2101,110501,3,11,1,1026,0,107,0,0,14,0,12000,43,110301
1133,1025,2101,110401,3,11,1,1025,0,108,0,0,14,0,12000,41,110201
1134,1024,2101,110301,3,11,1,1024,0,109,0,0,13,1,12000,20,110401
1135,0,109801,904198,1,6,2,0,0,900,0,0,1,0,0,3,1
1136,0,104201,904199,1,6,2,0,0,900,0,0,1,0,0,3,1
1137,0,110001,904200,1,6,2,0,0,900,0,0,1,0,0,3,1
1138,0,106501,904201,1,6,2,0,0,900,0,0,1,0,0,3,1
1139,163,902,100501,2,4,1,0,0,129,0,0,12,0,4500,32,100501
1140,166,2201,101001,2,5,2,0,0,126,0,0,12,0,6000,35,101001
1141,168,202,101501,2,10,2,0,0,123,0,0,12,0,7500,33,101501
2001,0,0,910001,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2002,0,0,910002,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2003,0,0,910003,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2004,0,0,910004,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2005,0,0,910005,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2006,0,0,910006,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2007,0,0,910007,5,1,2,0,0,1002,0,0,14,0,0,29,910001
2008,0,0,910008,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2009,0,0,910009,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2010,0,0,910010,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2011,0,0,910011,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2012,0,0,910012,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2013,0,0,910013,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2014,0,0,910014,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2015,0,0,910015,5,1,2,0,0,1002,0,0,14,0,0,29,910002
2016,0,0,910016,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2017,0,0,910017,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2018,0,0,910018,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2019,0,0,910019,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2020,0,0,910020,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2021,0,0,910021,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2022,0,0,910022,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2023,0,0,910023,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2024,0,0,910024,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2025,0,0,910025,5,1,2,0,0,1002,0,0,14,0,0,29,910003
2026,0,0,910026,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2027,0,0,910027,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2028,0,0,910028,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2029,0,0,910029,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2030,0,0,910030,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2031,0,0,910031,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2032,0,0,910032,5,1,2,0,0,1002,0,0,14,0,0,29,910004
2033,0,0,910033,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2034,0,0,910034,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2035,0,0,910035,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2036,0,0,910036,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2037,0,0,910037,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2038,0,0,910038,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2039,0,0,910039,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2040,0,0,910040,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2041,0,0,910041,5,1,2,0,0,1002,0,0,14,0,0,29,910005
2101,0,0,910101,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2102,0,0,910102,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2103,0,0,910103,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2104,0,0,910104,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2105,0,0,910105,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2106,0,0,910106,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2107,0,0,910107,5,1,2,0,0,1001,0,0,14,0,0,30,910001
2108,0,0,910108,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2109,0,0,910109,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2110,0,0,910110,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2111,0,0,910111,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2112,0,0,910112,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2113,0,0,910113,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2114,0,0,910114,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2115,0,0,910115,5,1,2,0,0,1001,0,0,14,0,0,30,910002
2116,0,0,910116,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2117,0,0,910117,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2118,0,0,910118,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2119,0,0,910119,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2120,0,0,910120,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2121,0,0,910121,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2122,0,0,910122,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2123,0,0,910123,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2124,0,0,910124,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2125,0,0,910125,5,1,2,0,0,1001,0,0,14,0,0,30,910003
2126,0,0,910126,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2127,0,0,910127,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2128,0,0,910128,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2129,0,0,910129,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2130,0,0,910130,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2131,0,0,910131,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2132,0,0,910132,5,1,2,0,0,1001,0,0,14,0,0,30,910004
2133,0,0,910133,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2134,0,0,910134,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2135,0,0,910135,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2136,0,0,910136,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2137,0,0,910137,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2138,0,0,910138,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2139,0,0,910139,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2140,0,0,910140,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2141,0,0,910141,5,1,2,0,0,1001,0,0,14,0,0,30,910005
2201,0,0,910201,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2202,0,0,910202,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2203,0,0,910203,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2204,0,0,910204,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2205,0,0,910205,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2206,0,0,910206,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2207,0,0,910207,5,1,2,0,0,1000,0,0,14,0,0,36,910001
2208,0,0,910208,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2209,0,0,910209,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2210,0,0,910210,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2211,0,0,910211,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2212,0,0,910212,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2213,0,0,910213,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2214,0,0,910214,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2215,0,0,910215,5,1,2,0,0,1000,0,0,14,0,0,36,910002
2216,0,0,910216,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2217,0,0,910217,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2218,0,0,910218,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2219,0,0,910219,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2220,0,0,910220,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2221,0,0,910221,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2222,0,0,910222,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2223,0,0,910223,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2224,0,0,910224,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2225,0,0,910225,5,1,2,0,0,1000,0,0,14,0,0,36,910003
2226,0,0,910226,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2227,0,0,910227,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2228,0,0,910228,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2229,0,0,910229,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2230,0,0,910230,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2231,0,0,910231,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2232,0,0,910232,5,1,2,0,0,1000,0,0,14,0,0,36,910004
2233,0,0,910233,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2234,0,0,910234,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2235,0,0,910235,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2236,0,0,910236,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2237,0,0,910237,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2238,0,0,910238,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2239,0,0,910239,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2240,0,0,910240,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2241,0,0,910241,5,1,2,0,0,1000,0,0,14,0,0,36,910005
2301,0,0,920001,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2302,0,0,920002,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2303,0,0,920003,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2304,0,0,920004,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2305,0,0,920005,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2306,0,0,920006,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2307,0,0,920007,5,1,2,0,0,1012,0,0,14,0,0,29,910001
2308,0,0,920008,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2309,0,0,920009,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2310,0,0,920010,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2311,0,0,920011,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2312,0,0,920012,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2313,0,0,920013,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2314,0,0,920014,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2315,0,0,920015,5,1,2,0,0,1012,0,0,14,0,0,29,910002
2316,0,0,920016,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2317,0,0,920017,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2318,0,0,920018,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2319,0,0,920019,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2320,0,0,920020,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2321,0,0,920021,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2322,0,0,920022,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2323,0,0,920023,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2324,0,0,920024,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2325,0,0,920025,5,1,2,0,0,1012,0,0,14,0,0,29,910003
2326,0,0,920026,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2327,0,0,920027,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2328,0,0,920028,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2329,0,0,920029,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2330,0,0,920030,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2331,0,0,920031,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2332,0,0,920032,5,1,2,0,0,1012,0,0,14,0,0,29,910004
2333,0,0,920033,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2334,0,0,920034,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2335,0,0,920035,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2336,0,0,920036,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2337,0,0,920037,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2338,0,0,920038,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2339,0,0,920039,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2340,0,0,920040,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2341,0,0,920041,5,1,2,0,0,1012,0,0,14,0,0,29,910005
2401,0,0,920042,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2402,0,0,920043,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2403,0,0,920044,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2404,0,0,920045,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2405,0,0,920046,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2406,0,0,920047,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2407,0,0,920048,5,1,2,0,0,1011,0,0,14,0,0,30,910001
2408,0,0,920049,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2409,0,0,920050,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2410,0,0,920051,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2411,0,0,920052,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2412,0,0,920053,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2413,0,0,920054,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2414,0,0,920055,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2415,0,0,920056,5,1,2,0,0,1011,0,0,14,0,0,30,910002
2416,0,0,920057,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2417,0,0,920058,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2418,0,0,920059,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2419,0,0,920060,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2420,0,0,920061,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2421,0,0,920062,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2422,0,0,920063,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2423,0,0,920064,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2424,0,0,920065,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2425,0,0,920066,5,1,2,0,0,1011,0,0,14,0,0,30,910003
2426,0,0,920067,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2427,0,0,920068,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2428,0,0,920069,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2429,0,0,920070,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2430,0,0,920071,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2431,0,0,920072,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2432,0,0,920073,5,1,2,0,0,1011,0,0,14,0,0,30,910004
2433,0,0,920074,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2434,0,0,920075,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2435,0,0,920076,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2436,0,0,920077,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2437,0,0,920078,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2438,0,0,920079,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2439,0,0,920080,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2440,0,0,920081,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2441,0,0,920082,5,1,2,0,0,1011,0,0,14,0,0,30,910005
2501,0,0,920083,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2502,0,0,920084,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2503,0,0,920085,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2504,0,0,920086,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2505,0,0,920087,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2506,0,0,920088,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2507,0,0,920089,5,1,2,0,0,1010,0,0,14,0,0,36,910001
2508,0,0,920090,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2509,0,0,920091,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2510,0,0,920092,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2511,0,0,920093,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2512,0,0,920094,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2513,0,0,920095,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2514,0,0,920096,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2515,0,0,920097,5,1,2,0,0,1010,0,0,14,0,0,36,910002
2516,0,0,920098,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2517,0,0,920099,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2518,0,0,920100,5,1,2,0,0,1010,0,0,14,0,0,36,910003
2519,0,0,920101,5,1,2,0,0,1010,0,0,14,0,0,36,910003
