id,rank,category,start_date,end_date,condition_type,condition_value,condition_value_2,step_group_id,step_order
104902,2,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104903,3,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104904,4,700,2021-05-06 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
104905,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105001,1,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105002,2,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105003,3,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105004,4,700,2021-05-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105005,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105101,1,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105102,2,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105103,3,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105104,4,700,2021-08-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105105,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105201,1,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105202,2,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105203,3,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105204,4,700,2021-08-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105205,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105301,1,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105302,2,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105303,3,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105304,4,700,2021-09-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105305,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105401,1,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105402,2,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105403,3,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105404,4,700,2021-09-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105405,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105501,1,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105502,2,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105503,3,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105504,4,700,2021-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105505,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105601,1,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105602,2,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105603,3,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105604,4,700,2021-10-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105605,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105701,1,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105702,2,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105703,3,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105704,4,700,2021-11-08 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105705,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105801,1,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105802,2,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105803,3,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105804,4,700,2021-11-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105805,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105901,1,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105902,2,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105903,3,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105904,4,700,2021-12-14 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
105905,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106001,1,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106002,2,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106003,3,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106004,4,700,2021-12-22 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106005,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106101,1,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106102,2,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106103,3,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106104,4,700,2022-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106105,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106201,1,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106202,2,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106203,3,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106204,4,700,2022-2-8 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106205,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106301,1,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106302,2,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106303,3,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106304,4,700,2022-2-16 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106305,3,700,2022-02-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106401,1,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106402,2,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106403,3,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106404,4,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106405,5,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106501,1,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106502,2,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106503,3,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106504,4,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106505,5,700,2022-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106601,1,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106602,2,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106603,3,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106604,4,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106605,5,700,2022-3-7 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106701,1,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106702,2,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106703,3,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106704,4,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106705,5,700,2022-3-18 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106801,1,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106802,2,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106803,3,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106804,4,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106805,5,700,2022-4-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106901,1,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106902,2,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106903,3,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106904,4,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
106905,5,700,2022-4-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107001,1,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107002,2,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107003,3,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107004,4,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107005,5,700,2022-5-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107101,1,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107102,2,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107103,3,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107104,4,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107105,5,700,2022-5-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107201,1,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107202,2,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107203,3,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107204,4,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107205,5,700,2022-6-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107301,1,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107302,2,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107303,3,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107304,4,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107305,5,700,2022-6-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107401,1,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107402,2,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107403,3,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107404,4,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107405,5,700,2022-7-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107501,1,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107502,2,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107503,3,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107504,4,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107505,5,700,2022-8-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107601,1,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107602,2,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107603,3,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107604,4,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107605,5,700,2022-8-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107701,1,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107702,2,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107703,3,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107704,4,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107705,5,700,2022-9-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107801,1,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107802,2,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107803,3,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107804,4,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107805,5,700,2022-9-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107901,1,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107902,2,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107903,3,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107904,4,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
107905,5,700,2022-10-11 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108001,1,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108002,2,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108003,3,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108004,4,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108005,5,700,2022-10-19 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108101,1,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108102,2,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108103,3,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108104,4,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108105,5,700,2022-11-9 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108201,1,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108202,2,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108203,3,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108204,4,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108205,5,700,2022-11-17 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108301,1,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108302,2,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108303,3,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108304,4,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108305,5,700,2022-12-12 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108401,1,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108402,2,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108403,3,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108404,4,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108405,5,700,2023-1-10 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108501,1,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108502,2,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108503,3,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108504,4,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108505,5,700,2023-1-20 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108601,1,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108602,2,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108603,3,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108604,4,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108605,5,700,2023-2-13 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108701,1,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108702,2,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108703,3,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108704,4,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108705,5,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108801,1,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108802,2,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108803,3,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108804,4,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
108805,5,700,2023-2-24 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
310101,4,900,2021-03-02 12:00:00,2050-01-01 00:00:00,1,1001,0,0,0
310102,4,900,2021-03-30 12:00:00,2050-01-01 00:00:00,1,1002,0,0,0
310103,4,900,2021-05-28 12:00:00,2050-01-01 00:00:00,1,1003,0,0,0
310104,4,900,2021-06-29 12:00:00,2050-01-01 00:00:00,1,1004,0,0,0
310105,4,900,2021-07-29 12:00:00,2050-01-01 00:00:00,1,1005,0,0,0
310106,4,900,2021-09-29 12:00:00,2050-01-01 00:00:00,1,1006,0,0,0
310107,4,900,2021-10-28 12:00:00,2050-01-01 00:00:00,1,1007,0,0,0
310108,4,900,2021-11-29 12:00:00,2050-01-01 00:00:00,1,1008,0,0,0
310109,4,900,2021-12-31 12:00:00,2050-01-01 00:00:00,1,1009,0,0,0
310110,4,900,2022-01-28 12:00:00,2050-01-01 00:00:00,1,1010,0,0,0
310111,4,900,2022-02-24 12:00:00,2050-01-01 00:00:00,1,1011,0,0,0
310112,4,900,2022-03-29 12:00:00,2050-01-01 00:00:00,1,1012,0,0,0
310113,4,900,2022-04-28 12:00:00,2050-01-01 00:00:00,1,1013,0,0,0
310114,4,900,2022-05-30 12:00:00,2050-01-01 00:00:00,1,1014,0,0,0
310115,4,900,2022-06-30 12:00:00,2050-01-01 00:00:00,1,1015,0,0,0
310116,4,900,2022-07-29 12:00:00,2050-01-01 00:00:00,1,1016,0,0,0
310117,4,900,2022-08-29 12:00:00,2050-01-01 00:00:00,1,1017,0,0,0
310118,4,900,2022-09-29 12:00:00,2050-01-01 00:00:00,1,1018,0,0,0
310119,4,900,2022-10-28 12:00:00,2050-01-01 00:00:00,1,1019,0,0,0
310120,4,900,2022-11-28 12:00:00,2050-01-01 00:00:00,1,1020,0,0,0
310121,4,900,2022-12-29 12:00:00,2050-01-01 00:00:00,1,1021,0,0,0
310122,4,900,2023-01-30 12:00:00,2050-01-01 00:00:00,1,1022,0,0,0
310123,4,900,2023-02-24 12:00:00,2050-01-01 00:00:00,1,1023,0,0,0
320001,4,900,2021-12-14 12:00:00,2050-01-01 00:00:00,3,2001,0,0,0
320002,4,900,2022-3-24 12:00:00,2050-01-01 00:00:00,3,4001,0,0,0
320003,4,900,2022-9-20 12:00:00,2050-01-01 00:00:00,3,3001,0,0,0
330101,4,900,2022-04-01 12:00:00,2050-01-01 00:00:00,4,1001,0,0,0
330201,4,900,2022-04-28 12:00:00,2050-01-01 00:00:00,5,1002,0,0,0
401101,4,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401101,1
401102,4,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401101,2
401201,4,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401201,1
401202,4,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401201,2
401301,3,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401301,1
401302,3,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401301,2
401401,2,900,2022-01-18 12:00:00,2050-01-01 00:00:00,2,1,1,401401,1
401402,2,900,2023-01-10 12:00:00,2050-01-01 00:00:00,2,1,2,401401,2
402101,4,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402101,1
402102,4,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402101,2
402201,4,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402201,1
402202,4,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402201,2
402301,3,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402301,1
402302,3,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402301,2
402401,2,900,2022-02-14 12:00:00,2050-01-01 00:00:00,2,2,1,402401,1
402402,2,900,2023-02-13 12:00:00,2050-01-01 00:00:00,2,2,2,402401,2
403101,4,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403101,1
403201,4,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403201,1
403301,3,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403301,1
403401,2,900,2022-03-18 12:00:00,2050-01-01 00:00:00,2,3,1,403401,1
404101,4,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404101,1
404201,4,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404201,1
404301,3,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404301,1
404401,2,900,2022-04-19 12:00:00,2050-01-01 00:00:00,2,4,1,404401,1
405101,4,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405101,1
405102,4,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405101,2
405201,4,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405201,1
405202,4,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405201,2
405301,3,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405301,1
405302,3,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405301,2
405401,2,900,2021-05-10 12:00:00,2050-01-01 00:00:00,2,5,1,405401,1
405402,2,900,2022-05-20 12:00:00,2050-01-01 00:00:00,2,5,2,405401,2
406101,4,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406101,1
406102,4,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406101,2
406201,4,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406201,1
406202,4,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406201,2
406301,3,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406301,1
406302,3,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406301,2
406401,2,900,2021-06-10 12:00:00,2050-01-01 00:00:00,2,6,1,406401,1
406402,2,900,2022-06-10 12:00:00,2050-01-01 00:00:00,2,6,2,406401,2
407101,4,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407101,1
407102,4,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407101,2
407201,4,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407201,1
407202,4,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407201,2
407301,3,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407301,1
407302,3,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407301,2
407401,2,900,2021-07-20 12:00:00,2050-01-01 00:00:00,2,7,1,407401,1
407402,2,900,2022-07-11 12:00:00,2050-01-01 00:00:00,2,7,2,407401,2
408101,4,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408101,1
408102,4,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408101,2
408201,4,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408201,1
408202,4,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408201,2
408301,3,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408301,1
408302,3,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408301,2
408401,2,900,2021-08-20 12:00:00,2050-01-01 00:00:00,2,8,1,408401,1
408402,2,900,2022-08-10 12:00:00,2050-01-01 00:00:00,2,8,2,408401,2
409101,4,900,2021-09-17 12:00:00,2050-01-01 00:00:00,2,9,1,409101,1
409102,4,900,2022-09-12 12:00:00,2050-01-01 00:00:00,2,9,2,409101,2
409201,4,900,2021-09-17 12:00:00,2050-01-01 00:00:00,2,9,1,409201,1
409202,4,900,2022-09-12 12:00:00,2050-01-01 00:00:00,2,9,2,409201,2
409301,3,900,2021-09-17 12:00:00,2050-01-01 00:00:00,2,9,1,409301,1
409302,3,900,2022-09-12 12:00:00,2050-01-01 00:00:00,2,9,2,409301,2
409401,2,900,2021-09-17 12:00:00,2050-01-01 00:00:00,2,9,1,409401,1
409402,2,900,2022-09-12 12:00:00,2050-01-01 00:00:00,2,9,2,409401,2
410101,4,900,2021-10-18 12:00:00,2050-01-01 00:00:00,2,10,1,410101,1
410102,4,900,2022-10-11 12:00:00,2050-01-01 00:00:00,2,10,2,410101,2
410201,4,900,2021-10-18 12:00:00,2050-01-01 00:00:00,2,10,1,410201,1
410202,4,900,2022-10-11 12:00:00,2050-01-01 00:00:00,2,10,2,410201,2
410301,3,900,2021-10-18 12:00:00,2050-01-01 00:00:00,2,10,1,410301,1
410302,3,900,2022-10-11 12:00:00,2050-01-01 00:00:00,2,10,2,410301,2
410401,2,900,2021-10-18 12:00:00,2050-01-01 00:00:00,2,10,1,410401,1
410402,2,900,2022-10-11 12:00:00,2050-01-01 00:00:00,2,10,2,410401,2
411101,4,900,2021-11-19 12:00:00,2050-01-01 00:00:00,2,11,1,411101,1
411102,4,900,2022-11-09 12:00:00,2050-01-01 00:00:00,2,11,2,411101,2
411201,4,900,2021-11-19 12:00:00,2050-01-01 00:00:00,2,11,1,411201,1
411202,4,900,2022-11-09 12:00:00,2050-01-01 00:00:00,2,11,2,411201,2
411301,3,900,2021-11-19 12:00:00,2050-01-01 00:00:00,2,11,1,411301,1
411302,3,900,2022-11-09 12:00:00,2050-01-01 00:00:00,2,11,2,411301,2
411401,2,900,2021-11-19 12:00:00,2050-01-01 00:00:00,2,11,1,411401,1
411402,2,900,2022-11-09 12:00:00,2050-01-01 00:00:00,2,11,2,411401,2
412101,4,900,2021-12-17 12:00:00,2050-01-01 00:00:00,2,12,1,412101,1
412102,4,900,2022-12-12 12:00:00,2050-01-01 00:00:00,2,12,2,412101,2
412201,4,900,2021-12-17 12:00:00,2050-01-01 00:00:00,2,12,1,412201,1
412202,4,900,2022-12-12 12:00:00,2050-01-01 00:00:00,2,12,2,412201,2
412301,3,900,2021-12-17 12:00:00,2050-01-01 00:00:00,2,12,1,412301,1
412302,3,900,2022-12-12 12:00:00,2050-01-01 00:00:00,2,12,2,412301,2
412401,2,900,2021-12-17 12:00:00,2050-01-01 00:00:00,2,12,1,412401,1
412402,2,900,2022-12-12 12:00:00,2050-01-01 00:00:00,2,12,2,412401,2
501101,4,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502101,4,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502201,2,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502202,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502203,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
502204,3,100,2021-08-30 12:00:00,2050-01-01 00:00:00,0,0,0,0,0
