id,turn_set_id,turn,year,month,half,period,unique_command,training_set_id,outing_set_id,top_cloth_id,top_bg_id,bgm_cue_name,bgm_cuesheet_name,env_cue_name,env_cuesheet_name,rest_type,health_room_type,race_entry_type,story_cloth_id,story_bg_id,story_bg_sub_id
3007,3,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
3008,3,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
3009,3,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
3010,3,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
3011,3,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
3012,3,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3013,3,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3014,3,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3015,3,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3016,3,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3017,3,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3018,3,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3019,3,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3020,3,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3021,3,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3022,3,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3023,3,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3024,3,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3025,3,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3026,3,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3027,3,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3028,3,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3029,3,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3030,3,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3031,3,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3032,3,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3033,3,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3034,3,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3035,3,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3036,3,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3037,3,37,2,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3038,3,38,2,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3039,3,39,2,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3040,3,40,2,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3041,3,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3042,3,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3043,3,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3044,3,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3045,3,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3046,3,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3047,3,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3048,3,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM220_single,snd_bgm_GM220,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3049,3,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3050,3,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3051,3,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3052,3,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3053,3,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3054,3,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3055,3,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3056,3,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3057,3,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3058,3,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3059,3,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3060,3,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3061,3,61,3,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3062,3,62,3,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3063,3,63,3,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3064,3,64,3,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
3065,3,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3066,3,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
3067,3,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3068,3,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3069,3,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3070,3,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3071,3,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3072,3,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3073,3,73,4,1,1,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
3074,3,74,4,1,2,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3075,3,75,4,1,2,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
3076,3,76,4,1,2,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
3077,3,77,4,1,2,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
3078,3,78,4,1,2,3,1,1,1,0,0,snd_bgm_GM221_single,snd_bgm_GM221,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
4001,4,1,1,4,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4002,4,2,1,4,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4003,4,3,1,4,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4004,4,4,1,4,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4005,4,5,1,5,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4006,4,6,1,5,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4007,4,7,1,5,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4008,4,8,1,5,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4009,4,9,1,6,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,3,9,120
4010,4,10,1,6,1,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,3,9,120
4011,4,11,1,6,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,3,9,120
4012,4,12,1,6,2,1,0,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
4013,4,13,1,7,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4014,4,14,1,7,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4015,4,15,1,8,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4016,4,16,1,8,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4017,4,17,1,9,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4018,4,18,1,9,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4019,4,19,1,10,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4020,4,20,1,10,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4021,4,21,1,11,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4022,4,22,1,11,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4023,4,23,1,12,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4024,4,24,1,12,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4025,4,25,2,1,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4026,4,26,2,1,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4027,4,27,2,2,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4028,4,28,2,2,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4029,4,29,2,3,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4030,4,30,2,3,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4031,4,31,2,4,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4032,4,32,2,4,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4033,4,33,2,5,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4034,4,34,2,5,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4035,4,35,2,6,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4036,4,36,2,6,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4037,4,37,2,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4038,4,38,2,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4039,4,39,2,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4040,4,40,2,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4041,4,41,2,9,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4042,4,42,2,9,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4043,4,43,2,10,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4044,4,44,2,10,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4045,4,45,2,11,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4046,4,46,2,11,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4047,4,47,2,12,1,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4048,4,48,2,12,2,0,1,1,1,0,0,snd_bgm_GM169_single,snd_bgm_GM169,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4049,4,49,3,1,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4050,4,50,3,1,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4051,4,51,3,2,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4052,4,52,3,2,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4053,4,53,3,3,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4054,4,54,3,3,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4055,4,55,3,4,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4056,4,56,3,4,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4057,4,57,3,5,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4058,4,58,3,5,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4059,4,59,3,6,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4060,4,60,3,6,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4061,4,61,3,7,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4062,4,62,3,7,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4063,4,63,3,8,1,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4064,4,64,3,8,2,2,1,2,2,4,13,snd_bgm_DM018A_sys,snd_bgm_DM018,snd_sfx_atmos_05,snd_sfx_training_000,0,0,1,4,42,2121
4065,4,65,3,9,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4066,4,66,3,9,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,3,9,120
4067,4,67,3,10,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4068,4,68,3,10,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4069,4,69,3,11,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4070,4,70,3,11,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4071,4,71,3,12,1,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4072,4,72,3,12,2,0,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,1,6,9,120
4073,4,73,4,1,1,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4074,4,74,4,1,2,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
4075,4,75,4,1,2,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4076,4,76,4,1,2,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
4077,4,77,4,1,2,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_03,snd_sfx_training_000,1,1,0,6,9,120
4078,4,78,4,1,2,3,1,1,1,0,0,snd_bgm_GM170_single,snd_bgm_GM170,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,6,9,120
5001,5,1,1,4,1,1,0,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5002,5,2,1,4,1,1,0,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5003,5,3,1,4,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5004,5,4,1,4,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5005,5,5,1,5,1,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5006,5,6,1,5,1,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5007,5,7,1,5,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5008,5,8,1,5,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,6,9,120
5009,5,9,1,6,1,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
5010,5,10,1,6,1,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
5011,5,11,1,6,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,0,3,9,120
5012,5,12,1,6,2,1,1,1,1,0,0,snd_bgm_GM257_single,snd_bgm_GM257,snd_sfx_atmos_01,snd_sfx_training_000,1,1,1,3,9,120
