id,condition_type_1,condition_value_1,condition_type_2,condition_value_2,condition_type_3,condition_value_3,cuesheet_name,cuesheet_id,cuesheet_type
1061301,1,0,0,0,0,0,1000000,1,1
1061401,1,0,0,0,0,0,1000000,1,1
1061501,1,0,0,0,0,0,1000000,1,1
1061601,1,0,0,0,0,0,1000000,1,1
1061701,1,0,0,0,0,0,1000000,1,1
1061801,1,0,0,0,0,0,1000000,1,1
1061901,1,0,0,0,0,0,1000000,1,1
1062001,1,0,0,0,0,0,1000000,1,1
1062101,1,0,0,0,0,0,1000000,1,1
1062201,1,0,0,0,0,0,1000000,1,1
1062301,1,0,0,0,0,0,1000000,1,1
1062302,1,0,0,0,0,0,1000000,1,1
1062401,1,0,0,0,0,0,1000000,1,1
1062501,1,0,0,0,0,0,1000000,1,1
1062601,1,0,0,0,0,0,1000000,1,1
1062701,1,0,0,0,0,0,1000000,1,1
1062801,1,0,0,0,0,0,1000000,1,1
1062901,1,0,0,0,0,0,1000000,1,1
1063001,1,0,0,0,0,0,1000000,1,1
1063201,1,0,0,0,0,0,1000000,1,1
1063301,1,0,0,0,0,0,1000000,1,1
1063401,1,0,0,0,0,0,1000000,1,1
1063501,1,0,0,0,0,0,1000000,1,1
1063601,1,0,0,0,0,0,1000000,1,1
1063701,1,0,0,0,0,0,1000000,1,1
1063801,1,0,0,0,0,0,1000000,1,1
1063901,1,0,0,0,0,0,1000000,1,1
1064001,1,0,0,0,0,0,1000000,1,1
1064101,1,0,0,0,0,0,1000000,1,1
1064201,1,0,0,0,0,0,1000000,1,1
1064301,1,0,0,0,0,0,1000000,1,1
1064401,1,0,0,0,0,0,1000000,1,1
1064501,1,0,0,0,0,0,1000000,1,1
1064601,1,0,0,0,0,0,1000000,1,1
1064701,1,0,0,0,0,0,1000000,1,1
1064801,1,0,0,0,0,0,1000000,1,1
1064901,1,0,0,0,0,0,1000000,1,1
1065001,1,0,0,0,0,0,1000000,1,1
1065101,1,0,0,0,0,0,1000000,1,1
1065201,1,0,0,0,0,0,1000000,1,1
1065301,1,0,0,0,0,0,1000000,1,1
1065401,1,0,0,0,0,0,1000000,1,1
1065501,1,0,0,0,0,0,1000000,1,1
1065601,1,0,0,0,0,0,1000000,1,1
1065701,1,0,0,0,0,0,1000000,1,1
1065801,1,0,0,0,0,0,1000000,1,1
1065901,1,0,0,0,0,0,1000000,1,1
1066001,1,0,0,0,0,0,1000000,1,1
1066101,1,0,0,0,0,0,1000000,1,1
1066201,1,0,0,0,0,0,1000000,1,1
1066301,1,0,0,0,0,0,1000000,1,1
1066401,1,0,0,0,0,0,1000000,1,1
1066501,1,0,0,0,0,0,1000000,1,1
1066601,1,0,0,0,0,0,1000000,1,1
1066701,1,0,0,0,0,0,1000000,1,1
1066801,1,0,0,0,0,0,1000000,1,1
1066901,1,0,0,0,0,0,1000000,1,1
1067001,1,0,0,0,0,0,1000000,1,1
1067101,1,0,0,0,0,0,1000000,1,1
1067201,1,0,0,0,0,0,1000000,1,1
1067301,1,0,0,0,0,0,1000000,1,1
1067401,1,0,0,0,0,0,1000000,1,1
1067501,1,0,0,0,0,0,1000000,1,1
1067601,1,0,0,0,0,0,1000000,1,1
1067701,1,0,0,0,0,0,1000000,1,1
1067801,1,0,0,0,0,0,1000000,1,1
1067901,1,0,0,0,0,0,1000000,1,1
1068001,1,0,0,0,0,0,1000000,1,1
1068101,1,0,0,0,0,0,1000000,1,1
1068201,1,0,0,0,0,0,1000000,1,1
1068301,1,0,0,0,0,0,1000000,1,1
1068401,1,0,0,0,0,0,1000000,1,1
1068501,1,0,0,0,0,0,1000000,1,1
1068601,1,0,0,0,0,0,1000000,1,1
1068701,1,0,0,0,0,0,1000000,1,1
1068801,1,0,0,0,0,0,1000000,1,1
1068901,1,0,0,0,0,0,1000000,1,1
1069001,1,0,0,0,0,0,1000000,1,1
1069101,1,0,0,0,0,0,1000000,1,1
1069201,1,0,0,0,0,0,1000000,1,1
1069301,1,0,0,0,0,0,1000000,1,1
1069401,1,0,0,0,0,0,1000000,1,1
1069601,1,0,0,0,0,0,1000000,1,1
1069701,1,0,0,0,0,0,1000000,1,1
1069801,1,0,0,0,0,0,1000000,1,1
1069901,1,0,0,0,0,0,1000000,1,1
1070001,1,0,0,0,0,0,1000000,1,1
1070701,1,0,0,0,0,0,1000000,1,1
1071101,1,0,0,0,0,0,1000000,1,1
1071201,1,0,0,0,0,0,1000000,1,1
1071301,1,0,0,0,0,0,1000000,1,1
1071801,1,0,0,0,0,0,1000000,1,1
1072101,1,0,0,0,0,0,1000000,1,1
1072201,1,0,0,0,0,0,1000000,1,1
1072301,1,0,0,0,0,0,1000000,1,1
1072401,1,0,0,0,0,0,1000000,1,1
1072501,1,0,0,0,0,0,1000000,1,1
1072601,1,0,0,0,0,0,1000000,1,1
1072701,1,0,0,0,0,0,1000000,1,1
1072801,1,0,0,0,0,0,1000000,1,1
1072901,1,0,0,0,0,0,1000000,1,1
1073001,1,0,0,0,0,0,1000000,1,1
1073101,1,0,0,0,0,0,1000000,1,1
1073201,1,0,0,0,0,0,1000000,1,1
1073301,1,0,0,0,0,0,1000000,1,1
1073401,1,0,0,0,0,0,1000000,1,1
1073501,1,0,0,0,0,0,1000000,1,1
1073601,1,0,0,0,0,0,1000000,1,1
1073701,1,0,0,0,0,0,1000000,1,1
1073801,1,0,0,0,0,0,1000000,1,1
1073901,1,0,0,0,0,0,1000000,1,1
1074001,1,0,0,0,0,0,1000000,1,1
1074101,1,0,0,0,0,0,1000000,1,1
1074201,1,0,0,0,0,0,1000000,1,1
1074301,1,0,0,0,0,0,1000000,1,1
1074401,1,0,0,0,0,0,1000000,1,1
1074501,1,0,0,0,0,0,1000000,1,1
1074601,1,0,0,0,0,0,1000000,1,1
1074701,1,0,0,0,0,0,1000000,1,1
1074801,1,0,0,0,0,0,1000000,1,1
1074901,1,0,0,0,0,0,1000000,1,1
1075001,1,0,0,0,0,0,1000000,1,1
1075101,1,0,0,0,0,0,1000000,1,1
1075201,1,0,0,0,0,0,1000000,1,1
1075301,1,0,0,0,0,0,1000000,1,1
1075401,1,0,0,0,0,0,1000000,1,1
1075501,1,0,0,0,0,0,1000000,1,1
1075601,1,0,0,0,0,0,1000000,1,1
1075701,1,0,0,0,0,0,1000000,1,1
1075801,1,0,0,0,0,0,1000000,1,1
1075901,1,0,0,0,0,0,1000000,1,1
1076001,1,0,0,0,0,0,1000000,1,1
1076101,1,0,0,0,0,0,1000000,1,1
1076201,1,0,0,0,0,0,1000000,1,1
1076301,1,0,0,0,0,0,1000000,1,1
1076401,1,0,0,0,0,0,1000000,1,1
1076501,1,0,0,0,0,0,1000000,1,1
1076601,1,0,0,0,0,0,1000000,1,1
1076701,1,0,0,0,0,0,1000000,1,1
1076801,1,0,0,0,0,0,1000000,1,1
1076901,1,0,0,0,0,0,1000000,1,1
1077001,1,0,0,0,0,0,1000000,1,1
1077101,1,0,0,0,0,0,1000000,1,1
1077201,1,0,0,0,0,0,1000000,1,1
1077301,1,0,0,0,0,0,1000000,1,1
1077401,1,0,0,0,0,0,1000000,1,1
1077501,1,0,0,0,0,0,1000000,1,1
1077601,1,0,0,0,0,0,1000000,1,1
1077701,1,0,0,0,0,0,1000000,1,1
1077801,1,0,0,0,0,0,1000000,1,1
1077901,1,0,0,0,0,0,1000000,1,1
1078001,1,0,0,0,0,0,1000000,1,1
1078101,1,0,0,0,0,0,1000000,1,1
1078201,1,0,0,0,0,0,1000000,1,1
1078301,1,0,0,0,0,0,1000000,1,1
1078401,1,0,0,0,0,0,1000000,1,1
1078501,1,0,0,0,0,0,1000000,1,1
1078601,1,0,0,0,0,0,1000000,1,1
1078701,1,0,0,0,0,0,1000000,1,1
1078801,1,0,0,0,0,0,1000000,1,1
1078901,1,0,0,0,0,0,1000000,1,1
1079001,1,0,0,0,0,0,1000000,1,1
1079002,1,0,0,0,0,0,1000000,1,1
1079101,1,0,0,0,0,0,1000000,1,1
1079201,1,0,0,0,0,0,1000000,1,1
1079301,1,0,0,0,0,0,1000000,1,1
1079401,1,0,0,0,0,0,1000000,1,1
1079501,1,0,0,0,0,0,1000000,1,1
1079601,1,0,0,0,0,0,1000000,1,1
1079701,1,0,0,0,0,0,1000000,1,1
1079801,1,0,0,0,0,0,1000000,1,1
1079901,1,0,0,0,0,0,1000000,1,1
1080001,1,0,0,0,0,0,1000000,1,1
1080101,1,0,0,0,0,0,1000000,1,1
1080201,1,0,0,0,0,0,1000000,1,1
1080301,1,0,0,0,0,0,1000000,1,1
1080401,1,0,0,0,0,0,1000000,1,1
1080501,1,0,0,0,0,0,1000000,1,1
1080601,1,0,0,0,0,0,1000000,1,1
1080701,1,0,0,0,0,0,1000000,1,1
1080801,1,0,0,0,0,0,1000000,1,1
1080901,1,0,0,0,0,0,1000000,1,1
1081001,1,0,0,0,0,0,1000000,1,1
1081101,1,0,0,0,0,0,1000000,1,1
1081201,1,0,0,0,0,0,1000000,1,1
1081301,1,0,0,0,0,0,1000000,1,1
1081401,1,0,0,0,0,0,1000000,1,1
1081501,1,0,0,0,0,0,1000000,1,1
1081601,1,0,0,0,0,0,1000000,1,1
1081701,1,0,0,0,0,0,1000000,1,1
1081801,1,0,0,0,0,0,1000000,1,1
1081901,1,0,0,0,0,0,1000000,1,1
1082001,1,0,0,0,0,0,1000000,1,1
1082101,1,0,0,0,0,0,1000000,1,1
1082201,1,0,0,0,0,0,1000000,1,1
1082701,1,0,0,0,0,0,1000000,1,1
1088201,1,0,0,0,0,0,1000000,1,1
1088202,1,0,0,0,0,0,1000000,1,1
1088701,1,0,2,6,0,0,9999926,1,1
1088801,1,0,2,6,0,0,9999926,1,1
1088901,1,0,2,6,0,0,9999926,1,1
1089001,1,0,2,6,0,0,9999926,1,1
1089101,1,0,0,0,0,0,1000000,1,1
1089201,1,0,2,6,0,0,9999926,1,1
1089301,1,0,2,6,0,0,9999926,1,1
1089401,1,0,2,6,0,0,9999926,1,1
1089501,1,0,2,6,0,0,9999926,1,1
1089601,1,0,0,0,0,0,1000000,1,1
1089701,1,0,2,6,0,0,9999926,1,1
1089801,1,0,2,6,0,0,9999926,1,1
1089901,1,0,2,6,0,0,9999926,1,1
1090001,1,0,2,6,0,0,9999926,1,1
1090101,1,0,0,0,0,0,1000000,1,1
1090201,1,0,2,6,0,0,9999926,1,1
1090301,1,0,2,6,0,0,9999926,1,1
1090401,1,0,2,6,0,0,9999926,1,1
1090501,1,0,0,0,0,0,1000000,1,1
1090601,1,0,2,6,0,0,9999926,1,1
1090701,1,0,2,6,0,0,9999926,1,1
1090801,1,0,0,0,0,0,1000000,1,1
1090901,1,0,0,0,0,0,1000000,1,1
1091001,1,0,2,6,0,0,9999926,1,1
1091101,1,0,0,0,0,0,1000000,1,1
1091201,1,0,0,0,0,0,1000000,1,1
1091301,1,0,0,0,0,0,1000000,1,1
1091401,1,0,0,0,0,0,1000000,1,1
1091501,1,0,0,0,0,0,1000000,1,1
1091601,1,0,0,0,0,0,1000000,1,1
1091701,1,0,0,0,0,0,1000000,1,1
1091702,1,0,0,0,0,0,1000000,1,1
1091801,1,0,2,6,0,0,9999926,1,1
1091901,1,0,2,6,0,0,9999926,1,1
1092001,1,0,2,6,0,0,9999926,1,1
1092101,1,0,2,6,0,0,9999926,1,1
1092201,1,0,2,6,0,0,9999926,1,1
1092301,1,0,0,0,0,0,1000000,1,1
1092401,1,0,2,6,0,0,9999926,1,1
1092501,1,0,0,0,0,0,1000000,1,1
1092601,1,0,0,0,0,0,1000000,1,1
1092701,1,0,0,0,0,0,1000000,1,1
1092801,1,0,0,0,0,0,1000000,1,1
1092901,1,0,0,0,0,0,1000000,1,1
1093001,1,0,0,0,0,0,1000000,1,1
1093101,1,0,0,0,0,0,1000000,1,1
1093201,1,0,0,0,0,0,1000000,1,1
1093301,1,0,0,0,0,0,1000000,1,1
1093401,1,0,0,0,0,0,1000000,1,1
1093501,1,0,0,0,0,0,1000000,1,1
1093601,1,0,0,0,0,0,1000000,1,1
1093701,1,0,0,0,0,0,1000000,1,1
1093801,1,0,0,0,0,0,1000000,1,1
1093901,1,0,0,0,0,0,1000000,1,1
1094001,1,0,0,0,0,0,1000000,1,1
1094101,1,0,0,0,0,0,1000000,1,1
1094201,1,0,0,0,0,0,1000000,1,1
1094301,1,0,0,0,0,0,1000000,1,1
1094401,1,0,0,0,0,0,1000000,1,1
1094501,1,0,0,0,0,0,1000000,1,1
1094601,1,0,0,0,0,0,1000000,1,1
1094701,1,0,0,0,0,0,1000000,1,1
1094801,1,0,0,0,0,0,1000000,1,1
1094901,1,0,0,0,0,0,1000000,1,1
1095001,1,0,0,0,0,0,1000000,1,1
1095101,1,0,0,0,0,0,1000000,1,1
1095201,1,0,0,0,0,0,1000000,1,1
1095301,1,0,0,0,0,0,1000000,1,1
1095401,1,0,0,0,0,0,1000000,1,1
1095501,1,0,2,5,0,0,9999925,1,1
1095601,1,0,2,5,0,0,9999925,1,1
1095701,1,0,2,5,0,0,9999925,1,1
1095801,1,0,2,5,0,0,9999925,1,1
1095901,1,0,2,5,0,0,9999925,1,1
1096001,1,0,2,5,0,0,9999925,1,1
1096101,1,0,2,5,0,0,9999925,1,1
1096201,1,0,2,5,0,0,9999925,1,1
1096301,1,0,2,5,0,0,9999925,1,1
1096401,1,0,2,5,0,0,9999925,1,1
1096501,1,0,2,5,0,0,9999925,1,1
1096601,1,0,2,5,0,0,9999925,1,1
1096701,1,0,2,6,0,0,9999926,1,1
1096801,1,0,2,6,0,0,9999926,1,1
1096901,1,0,2,6,0,0,9999926,1,1
1097001,1,0,2,6,0,0,9999926,1,1
1097201,1,0,2,6,0,0,9999926,1,1
1097301,1,0,2,6,0,0,9999926,1,1
1097401,1,0,2,6,0,0,9999926,1,1
1097501,1,0,2,6,0,0,9999926,1,1
1097601,1,0,2,6,0,0,9999926,1,1
1097701,1,0,2,6,0,0,9999926,1,1
1100001,1,0,0,0,0,0,1100000,1,1
1100101,1,0,0,0,0,0,1100000,1,1
1100201,1,0,0,0,0,0,1100000,1,1
1100301,1,0,0,0,0,0,1100000,1,1
1100401,1,0,0,0,0,0,1100000,1,1
1100501,1,0,0,0,0,0,1100000,1,1
1100601,1,0,0,0,0,0,1100000,1,1
1100701,1,0,0,0,0,0,1100000,1,1
1100801,1,0,0,0,0,0,1100000,1,1
1100901,1,0,0,0,0,0,1100000,1,1
1101001,1,0,0,0,0,0,1100000,1,1
1101101,1,0,0,0,0,0,1100000,1,1
1101201,1,0,0,0,0,0,1100000,1,1
1101301,1,0,0,0,0,0,1100000,1,1
1101401,1,0,0,0,0,0,1100000,1,1
3130001,1,0,2,6,0,0,9999926,3,1
3130002,1,0,2,6,0,0,9999926,3,1
3130101,1,0,2,6,0,0,9999926,3,1
3130301,1,0,2,6,0,0,9999926,3,1
3130302,1,0,2,6,0,0,9999926,3,1
3130201,1,0,2,6,0,0,9999926,3,1
1700101,1,0,0,0,0,0,1700000,1,1
1700201,1,0,0,0,0,0,1700000,1,1
1700301,1,0,0,0,0,0,1700000,1,1
1700401,1,0,0,0,0,0,1700000,1,1
1700501,1,0,0,0,0,0,1700000,1,1
1700601,1,0,0,0,0,0,1700000,1,1
1700701,1,0,0,0,0,0,1700000,1,1
1700801,1,0,0,0,0,0,1700000,1,1
1700901,1,0,0,0,0,0,1700000,1,1
1701001,1,0,0,0,0,0,1700000,1,1
1701101,1,0,0,0,0,0,1700000,1,1
1701201,1,0,0,0,0,0,1700000,1,1
1701301,1,0,0,0,0,0,1700000,1,1
1701401,1,0,0,0,0,0,1700000,1,1
1701501,1,0,0,0,0,0,1700000,1,1
1701601,1,0,0,0,0,0,1700000,1,1
1701701,1,0,0,0,0,0,1700000,1,1
1701801,1,0,0,0,0,0,1700000,1,1
1701901,1,0,0,0,0,0,1700000,1,1
1702001,1,0,0,0,0,0,1700000,1,1
1702101,1,0,0,0,0,0,1700000,1,1
1702201,1,0,2,6,0,0,9999926,1,1
1702301,1,0,0,0,0,0,1700000,1,1
1702401,1,0,2,6,0,0,9999926,1,1
1702501,1,0,2,6,0,0,9999926,1,1
1702601,1,0,2,6,0,0,9999926,1,1
1702701,1,0,0,0,0,0,1700000,1,1
1702801,1,0,0,0,0,0,1700000,1,1
1702901,1,0,0,0,0,0,1700000,1,1
1703001,1,0,0,0,0,0,1700000,1,1
1703101,1,0,2,6,0,0,9999926,1,1
1703201,1,0,2,6,0,0,9999926,1,1
1703301,1,0,2,6,0,0,9999926,1,1
1800001,1,0,2,6,3,2,9992632,1,1
1800002,1,0,2,6,3,2,9992632,1,1
1800003,1,0,2,6,3,2,9992632,1,1
1800004,1,0,2,6,3,2,9992632,1,1
1800005,1,0,2,6,3,2,9992632,1,1
1800101,1,0,2,6,3,2,9992632,1,1
1800102,1,0,2,6,3,2,9992632,1,1
1800103,1,0,2,6,3,2,9992632,1,1
1800201,1,0,2,6,3,2,9992632,1,1
1800202,1,0,2,6,3,2,9992632,1,1
1800203,1,0,2,6,3,2,9992632,1,1
1800204,1,0,2,6,3,2,9992632,1,1
1800205,1,0,2,6,3,2,9992632,1,1
1800206,1,0,2,6,3,2,9992632,1,1
1800207,1,0,2,6,3,2,9992632,1,1
1800208,1,0,2,6,3,2,9992632,1,1
1800301,1,0,2,6,3,2,9992632,1,1
1800302,1,0,2,6,3,2,9992632,1,1
1800401,1,0,2,6,3,2,9992632,1,1
1800402,1,0,2,6,3,2,9992632,1,1
1800403,1,0,2,6,3,2,9992632,1,1
1800404,1,0,2,6,3,2,9992632,1,1
1800405,1,0,2,6,3,2,9992632,1,1
1800501,1,0,2,6,3,2,9992632,1,1
1800502,1,0,2,6,3,2,9992632,1,1
1800601,1,0,2,6,3,2,9992632,1,1
1800602,1,0,2,6,3,2,9992632,1,1
1800603,1,0,2,6,3,2,9992632,1,1
1800604,1,0,2,6,3,2,9992632,1,1
1800701,1,0,2,6,3,2,9992632,1,1
1800801,1,0,2,6,3,2,9992632,1,1
1800802,1,0,2,6,3,2,9992632,1,1
1800901,1,0,2,6,3,2,9992632,1,1
1800902,1,0,2,6,3,2,9992632,1,1
1801001,1,0,2,6,3,2,9992632,1,1
1801002,1,0,2,6,3,2,9992632,1,1
1801101,1,0,2,6,3,2,9992632,1,1
1801102,1,0,2,6,3,2,9992632,1,1
1801201,1,0,2,6,3,2,9992632,1,1
1801301,1,0,2,6,3,2,9992632,1,1
1801302,1,0,2,6,3,2,9992632,1,1
1801303,1,0,2,6,3,2,9992632,1,1
1801401,1,0,2,6,3,2,9992632,1,1
1801402,1,0,2,6,3,2,9992632,1,1
1801501,1,0,2,6,3,2,9992632,1,1
1801502,1,0,2,6,3,2,9992632,1,1
1801503,1,0,2,6,3,2,9992632,1,1
1801601,1,0,2,6,3,2,9992632,1,1
1801602,1,0,2,6,3,2,9992632,1,1
2011801,1,0,0,0,0,0,2000000,2,1
2011802,1,0,0,0,0,0,2000000,2,1
2011901,1,0,0,0,0,0,2000000,2,1
2011902,1,0,0,0,0,0,2000000,2,1
2012001,1,0,0,0,0,0,2000000,2,1
2012002,1,0,0,0,0,0,2000000,2,1
2012101,1,0,0,0,0,0,2000000,2,1
2012201,1,0,0,0,0,0,2000000,2,1
2012301,1,0,0,0,0,0,2000000,2,1
2012302,1,0,0,0,0,0,2000000,2,1
2012401,1,0,0,0,0,0,2000000,2,1
2012501,1,0,0,0,0,0,2000000,2,1
2012601,1,0,0,0,0,0,2000000,2,1
2012602,1,0,0,0,0,0,2000000,2,1
2012701,1,0,0,0,0,0,2000000,2,1
2012801,1,0,0,0,0,0,2000000,2,1
2012901,1,0,0,0,0,0,2000000,2,1
2013001,1,0,0,0,0,0,2000000,2,1
2013101,1,0,0,0,0,0,2000000,2,1
2013201,1,0,0,0,0,0,2000000,2,1
2013301,1,0,0,0,0,0,2000000,2,1
2013401,1,0,0,0,0,0,2000000,2,1
2013501,1,0,0,0,0,0,2000000,2,1
2013601,1,0,0,0,0,0,2000000,2,1
2013701,1,0,0,0,0,0,2000000,2,1
2013702,1,0,0,0,0,0,2000000,2,1
2013703,1,0,0,0,0,0,2000000,2,1
2013704,1,0,0,0,0,0,2000000,2,1
2013705,1,0,0,0,0,0,2000000,2,1
2013706,1,0,0,0,0,0,2000000,2,1
2013801,1,0,0,0,0,0,2000000,2,1
2013901,1,0,0,0,0,0,2000000,2,1
2014001,1,0,0,0,0,0,2000000,2,1
2014002,1,0,0,0,0,0,2000000,2,1
2014101,1,0,0,0,0,0,2000000,2,1
2014102,1,0,0,0,0,0,2000000,2,1
2014103,1,0,0,0,0,0,2000000,2,1
2014104,1,0,0,0,0,0,2000000,2,1
2014105,1,0,0,0,0,0,2000000,2,1
2014106,1,0,0,0,0,0,2000000,2,1
2014201,1,0,0,0,0,0,2000000,2,1
2014202,1,0,0,0,0,0,2000000,2,1
2014203,1,0,0,0,0,0,2000000,2,1
2014204,1,0,0,0,0,0,2000000,2,1
2014205,1,0,0,0,0,0,2000000,2,1
2014206,1,0,0,0,0,0,2000000,2,1
2014301,1,0,0,0,0,0,2000000,2,1
2014401,1,0,0,0,0,0,2000000,2,1
2014402,1,0,0,0,0,0,2000000,2,1
2014501,1,0,0,0,0,0,2000000,2,1
2014502,1,0,0,0,0,0,2000000,2,1
2014601,1,0,0,0,0,0,2000000,2,1
2014701,1,0,0,0,0,0,2000000,2,1
2014801,1,0,0,0,0,0,2000000,2,1
2014901,1,0,0,0,0,0,2000000,2,1
2014902,1,0,0,0,0,0,2000000,2,1
2015001,1,0,0,0,0,0,2000000,2,1
2015002,1,0,0,0,0,0,2000000,2,1
2015101,1,0,0,0,0,0,2000000,2,1
2015102,1,0,0,0,0,0,2000000,2,1
2015201,1,0,0,0,0,0,2000000,2,1
2015202,1,0,0,0,0,0,2000000,2,1
2015301,1,0,0,0,0,0,2000000,2,1
2015302,1,0,0,0,0,0,2000000,2,1
2015401,1,0,0,0,0,0,2000000,2,1
2015501,1,0,0,0,0,0,2000000,2,1
2015601,1,0,0,0,0,0,2000000,2,1
2015701,1,0,0,0,0,0,2000000,2,1
2015901,1,0,0,0,0,0,2000000,2,1
2016001,1,0,0,0,0,0,2000000,2,1
2016101,1,0,0,0,0,0,2000000,2,1
2016201,1,0,0,0,0,0,2000000,2,1
2016301,1,0,0,0,0,0,2000000,2,1
2016302,1,0,0,0,0,0,2000000,2,1
2016401,1,0,0,0,0,0,2000000,2,1
2016402,1,0,0,0,0,0,2000000,2,1
2016501,1,0,0,0,0,0,2000000,2,1
2016601,1,0,0,0,0,0,2000000,2,1
2016701,1,0,0,0,0,0,2000000,2,1
2016801,1,0,0,0,0,0,2000000,2,1
2016802,1,0,0,0,0,0,2000000,2,1
2016901,1,0,0,0,0,0,2000000,2,1
2017001,1,0,0,0,0,0,2000000,2,1
2017101,1,0,0,0,0,0,2000000,2,1
2017201,1,0,0,0,0,0,2000000,2,1
2017301,1,0,0,0,0,0,2000000,2,1
2017401,1,0,0,0,0,0,2000000,2,1
2017402,1,0,0,0,0,0,2000000,2,1
2017501,1,0,0,0,0,0,2000000,2,1
2017601,1,0,0,0,0,0,2000000,2,1
2017602,1,0,0,0,0,0,2000000,2,1
2017701,1,0,0,0,0,0,2000000,2,1
2017801,1,0,0,0,0,0,2000000,2,1
2017901,1,0,0,0,0,0,2000000,2,1
2017902,1,0,0,0,0,0,2000000,2,1
2018001,1,0,0,0,0,0,2000000,2,1
2018101,1,0,0,0,0,0,2000000,2,1
2018102,1,0,0,0,0,0,2000000,2,1
2018201,1,0,0,0,0,0,2000000,2,1
2018301,1,0,0,0,0,0,2000000,2,1
2018302,1,0,0,0,0,0,2000000,2,1
2018401,1,0,0,0,0,0,2000000,2,1
2018402,1,0,0,0,0,0,2000000,2,1
2018601,1,0,0,0,0,0,2000000,2,1
2018602,1,0,0,0,0,0,2000000,2,1
2018801,1,0,0,0,0,0,2000000,2,1
2018901,1,0,0,0,0,0,2000000,2,1
2018902,1,0,0,0,0,0,2000000,2,1
2019001,1,0,0,0,0,0,2000000,2,1
2019002,1,0,0,0,0,0,2000000,2,1
2019101,1,0,0,0,0,0,2000000,2,1
2019102,1,0,0,0,0,0,2000000,2,1
2019201,1,0,0,0,0,0,2000000,2,1
2019202,1,0,0,0,0,0,2000000,2,1
2019301,1,0,0,0,0,0,2000000,2,1
2019302,1,0,0,0,0,0,2000000,2,1
2019401,1,0,0,0,0,0,2000000,2,1
2019402,1,0,0,0,0,0,2000000,2,1
2019403,1,0,0,0,0,0,2000000,2,1
2019501,1,0,0,0,0,0,2000000,2,1
2019601,1,0,0,0,0,0,2000000,2,1
2019701,1,0,0,0,0,0,2000000,2,1
2019702,1,0,0,0,0,0,2000000,2,1
2019801,1,0,0,0,0,0,2000000,2,1
2019901,1,0,0,0,0,0,2000000,2,1
2020001,1,0,0,0,0,0,2000000,2,1
2020101,1,0,0,0,0,0,2000000,2,1
2020201,1,0,0,0,0,0,2000000,2,1
2020202,1,0,0,0,0,0,2000000,2,1
2020301,1,0,0,0,0,0,2000000,2,1
2020401,1,0,0,0,0,0,2000000,2,1
2020701,1,0,0,0,0,0,2000000,2,1
2020702,1,0,0,0,0,0,2000000,2,1
2020801,1,0,0,0,0,0,2000000,2,1
2020802,1,0,0,0,0,0,2000000,2,1
2020901,1,0,0,0,0,0,2000000,2,1
2020902,1,0,0,0,0,0,2000000,2,1
2021001,1,0,0,0,0,0,2000000,2,1
2021002,1,0,0,0,0,0,2000000,2,1
2021101,1,0,0,0,0,0,2000000,2,1
2021201,1,0,0,0,0,0,2000000,2,1
2021401,1,0,0,0,0,0,2000000,2,1
2021501,1,0,0,0,0,0,2000000,2,1
2021502,1,0,0,0,0,0,2000000,2,1
2021601,1,0,0,0,0,0,2000000,2,1
2030101,1,0,0,0,0,0,2000000,2,1
2030201,1,0,0,0,0,0,2000000,2,1
2032901,1,0,0,0,0,0,2000000,2,1
2033001,1,0,0,0,0,0,2000000,2,1
2043901,1,0,0,0,0,0,2000000,2,1
2044001,1,0,0,0,0,0,2000000,2,1
2044901,1,0,0,0,0,0,2000000,2,1
2045001,1,0,0,0,0,0,2000000,2,1
2047301,1,0,0,0,0,0,2000000,2,1
2047401,1,0,0,0,0,0,2000000,2,1
2047501,1,0,0,0,0,0,2000000,2,1
2048401,1,0,0,0,0,0,2000000,2,1
2048501,1,0,0,0,0,0,2000000,2,1
2048601,1,0,0,0,0,0,2000000,2,1
2048701,1,0,0,0,0,0,2000000,2,1
2048801,1,0,0,0,0,0,2000000,2,1
2048901,1,0,0,0,0,0,2000000,2,1
2049001,1,0,0,0,0,0,2000000,2,1
2049301,1,0,0,0,0,0,2000000,2,1
2049401,1,0,0,0,0,0,2000000,2,1
2049501,1,0,0,0,0,0,2000000,2,1
2049601,1,0,0,0,0,0,2000000,2,1
2049701,1,0,0,0,0,0,2000000,2,1
2049801,1,0,0,0,0,0,2000000,2,1
2049901,1,0,0,0,0,0,2000000,2,1
2050001,1,0,0,0,0,0,2000000,2,1
2050101,1,0,0,0,0,0,2000000,2,1
2050201,1,0,0,0,0,0,2000000,2,1
2050301,1,0,0,0,0,0,2000000,2,1
2050401,1,0,0,0,0,0,2000000,2,1
2050501,1,0,0,0,0,0,2000000,2,1
2050601,1,0,0,0,0,0,2000000,2,1
2050701,1,0,0,0,0,0,2000000,2,1
2050801,1,0,0,0,0,0,2000000,2,1
2050901,1,0,0,0,0,0,2000000,2,1
2051001,1,0,0,0,0,0,2000000,2,1
2051101,1,0,0,0,0,0,2000000,2,1
2051201,1,0,0,0,0,0,2000000,2,1
2051301,1,0,0,0,0,0,2000000,2,1
2051401,1,0,0,0,0,0,2000000,2,1
2051501,1,0,0,0,0,0,2000000,2,1
2051601,1,0,0,0,0,0,2000000,2,1
2051701,1,0,0,0,0,0,2000000,2,1
